frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
1336,44.533,3.194,3.143,bbox,8.275,7.956,11.011,8.865,4.1194,7.0466,,,,
1337,44.567,3.17,3.17,bbox,8.275,7.956,11.011,8.865,4.1346,7.0475,,,,
1338,44.6,3.161,3.17,bbox,8.31,7.956,11.011,8.865,4.14,7.0428,,,,
1339,44.633,3.139,3.17,bbox,8.31,7.956,11.011,8.865,4.1495,7.0389,,,,
1340,44.667,1.412,3.161,bbox,8.31,7.956,11.011,8.865,7.1304,7.0317,,,,
1341,44.7,,,,8.31,7.956,11.011,8.865,,,,,,
1342,44.733,,,,8.31,7.956,11.011,8.865,,,,,,
1343,44.767,,,,8.31,7.956,11.011,8.865,,,,,,
1344,44.8,,,,8.31,7.956,11.011,8.865,,,,,,
1345,44.833,,,,8.31,7.956,11.011,8.865,,,,,,
1346,44.867,,,,8.31,7.956,11.011,8.865,,,,,,
1347,44.9,,,,8.31,7.956,11.011,8.865,,,,,,
1348,44.933,,,,8.31,7.956,11.011,8.865,,,,,,
1349,44.967,,,,8.31,7.956,11.011,8.865,,,,,,
1350,45.0,,,,8.31,7.956,11.011,8.865,,,,,,
1351,45.033,,,,8.31,7.956,11.011,8.865,,,,,,
1352,45.067,,,,8.31,7.956,11.011,8.865,,,,,,
1353,45.1,,,,8.31,7.956,11.011,8.865,,,,,,
1354,45.133,,,,8.31,7.956,11.011,8.865,,,,,,
1355,45.167,,,,8.31,7.956,11.011,8.865,,,,,,
1356,45.2,,,,8.31,7.956,11.011,8.865,,,,,,
1357,45.233,,,,8.31,7.956,11.011,8.865,,,,,,
1358,45.267,,,,8.31,7.956,11.011,8.865,,,,,,
1359,45.3,,,,8.31,7.956,11.011,8.865,,,,,,
1360,45.333,,,,8.31,7.956,11.011,8.865,,,,,,
1361,45.367,,,,8.31,7.956,11.011,8.865,,,,,,
1362,45.4,,,,8.31,7.956,11.011,8.865,,,,,,
1363,45.433,,,,8.31,7.956,11.011,8.865,,,,,,
1364,45.467,,,,8.31,7.956,11.011,8.865,,,,,,
1365,45.5,,,,8.31,7.956,11.011,8.865,,,,,,
1366,45.533,,,,8.31,7.956,11.011,8.865,,,,,,
1367,45.567,,,,8.31,7.956,11.011,8.865,,,,,,
1368,45.6,,,,8.31,7.956,11.011,8.865,,,,,,
1369,45.633,,,,8.31,7.956,11.011,8.865,,,,,,
1370,45.667,,,,8.31,7.956,11.011,8.865,,,,,,
1371,45.7,,,,8.31,7.956,11.011,8.865,,,,,,
1372,45.733,4.5,3.161,bbox,8.34,7.956,11.011,8.865,7.8019,4.7115,,,,
1373,45.767,,,,8.34,7.956,11.011,8.865,,,,,,
1374,45.8,,,,8.34,7.956,11.011,8.865,,,,,,
1375,45.833,,,,8.34,7.956,11.011,8.865,,,,,,
1376,45.867,,,,8.34,7.956,11.011,8.865,,,,,,
1377,45.9,2.017,3.139,bbox,8.49,7.956,11.011,8.865,6.4435,4.6838,,,,
1378,45.933,1.947,2.017,bbox,8.49,7.956,11.169,8.865,6.4244,4.6652,,,,
1379,45.967,,,,8.49,7.956,11.169,8.865,,,,,,
1380,46.0,1.964,1.964,bbox,8.49,7.956,11.169,8.865,6.2945,4.5942,,0.197,,0.0143
1381,46.033,2.048,2.017,bbox,8.49,7.956,11.215,8.865,6.2355,4.4934,,,,
1382,46.067,2.303,2.017,bbox,8.49,8.068,11.286,8.865,6.3317,4.413,,,,
1383,46.1,2.491,2.048,bbox,8.49,8.068,11.387,8.865,6.3903,4.3395,,0.0846,,0.0967
1384,46.133,2.422,2.303,bbox,8.49,8.105,11.467,8.865,6.2471,4.2062,,,,
1385,46.167,2.442,2.422,bbox,8.49,8.153,11.541,8.865,6.234,4.1466,,,,
1386,46.2,2.517,2.442,bbox,8.49,8.153,11.674,8.865,6.2539,4.0504,,,,
1387,46.233,,,,8.49,8.153,11.674,8.865,,,,,,
1388,46.267,2.755,2.491,bbox,8.49,8.153,11.733,8.865,6.307,3.8974,,,,
1389,46.3,2.963,2.517,bbox,8.49,8.153,11.83,8.865,6.3193,3.8096,,,,
1390,46.333,,,,8.49,8.153,11.83,8.865,,,,,,
1391,46.367,,,,8.49,8.153,11.83,8.865,,,,,,
1392,46.4,3.087,2.755,bbox,8.55,8.153,11.98,8.865,6.3578,3.4672,,,,
1393,46.433,3.224,2.963,bbox,8.55,8.153,12.068,8.865,6.3599,3.3731,,,,
1394,46.467,3.015,3.015,bbox,8.55,8.153,12.218,8.865,6.1247,3.3278,,,,
1395,46.5,3.459,3.087,bbox,8.55,8.153,12.312,8.865,6.327,3.282,,0.7252,,0.3731
1396,46.533,3.649,3.224,bbox,8.598,8.153,12.357,8.865,6.3547,3.2253,,,,
1397,46.567,,,,8.598,8.153,12.357,8.865,,,,,,
1398,46.6,4.063,3.459,bbox,8.598,8.153,12.403,8.865,6.3979,3.0651,,0.8453,,0.6913
1399,46.633,4.037,3.649,bbox,8.598,8.153,12.459,8.865,6.3978,3.0708,,,,
1400,46.667,,,,8.598,8.153,12.459,8.865,,,,,,
1401,46.7,3.719,3.719,bbox,8.598,8.153,12.609,8.865,6.2027,3.0683,,0.0409,,-0.5029
1402,46.733,3.695,3.719,bbox,8.598,8.153,12.609,8.865,6.1746,3.08,,,,
1403,46.767,3.795,3.795,bbox,8.598,8.203,12.609,8.865,6.3045,3.0981,,,,
1404,46.8,3.737,3.737,bbox,8.598,8.26,12.609,8.865,6.2479,3.111,,,,
1405,46.833,3.469,3.719,bbox,8.598,8.305,12.609,8.865,6.0913,3.1635,,,,
1406,46.867,3.436,3.695,bbox,8.598,8.305,12.609,8.905,6.2232,3.1749,,,,
1407,46.9,3.342,3.469,bbox,8.637,8.305,12.609,8.958,6.2425,3.1872,,,,
1408,46.933,3.261,3.436,bbox,8.637,8.305,12.609,8.958,6.2348,3.2096,,,,
1409,46.967,3.172,3.342,bbox,8.637,8.305,12.609,8.958,6.2151,3.2518,,,,
1410,47.0,3.15,3.261,bbox,8.637,8.305,12.609,9.004,6.2365,3.278,,0.1906,,0.2978
1411,47.033,3.11,3.172,bbox,8.637,8.305,12.609,9.046,6.2425,3.3147,,,,
1412,47.067,3.117,3.15,bbox,8.637,8.305,12.609,9.046,6.2435,3.3513,,,,
1413,47.1,3.07,3.117,bbox,8.637,8.305,12.609,9.109,6.2593,3.3967,,0.4614,,0.5896
1414,47.133,3.122,3.117,bbox,8.637,8.305,12.609,9.146,6.2613,3.4173,,,,
1415,47.167,3.194,3.117,bbox,8.637,8.305,12.609,9.191,6.2627,3.4533,,,,
1416,47.2,3.135,3.122,bbox,8.637,8.305,12.609,9.191,6.3077,3.4831,,0.0698,,0.0212
1417,47.233,3.117,3.122,bbox,8.637,8.305,12.609,9.248,6.3662,3.5171,,,,
1418,47.267,3.115,3.122,bbox,8.703,8.305,12.609,9.248,6.3513,3.5347,,,,
1419,47.3,3.079,3.117,bbox,8.746,8.305,12.609,9.311,6.3556,3.5565,,0.149,,-0.0059
1420,47.333,3.078,3.115,bbox,8.746,8.305,12.609,9.311,6.3908,3.5753,,,,
1421,47.367,3.078,3.079,bbox,8.746,8.305,12.609,9.351,6.4318,3.6003,,,,
1422,47.4,3.05,3.078,bbox,8.786,8.305,12.609,9.351,6.477,3.6163,,0.3271,,0.168
1423,47.433,3.117,3.078,bbox,8.827,8.305,12.609,9.395,6.4982,3.636,,,,
1424,47.467,3.02,3.078,bbox,8.872,8.305,12.609,9.395,6.5128,3.6475,,,,
1425,47.5,3.016,3.05,bbox,8.872,8.305,12.609,9.43,6.5592,3.6667,,0.0049,,0.011
1426,47.533,3.041,3.041,bbox,8.908,8.305,12.609,9.43,6.5897,3.6833,,,,
1427,47.567,3.109,3.041,bbox,8.954,8.305,12.609,9.461,6.6429,3.7032,,,,
1428,47.6,3.187,3.041,bbox,8.985,8.305,12.609,9.461,6.6873,3.7149,,0.516,,0.2916
1429,47.633,3.233,3.109,bbox,9.038,8.305,12.609,9.498,6.7427,3.7205,,,,
1430,47.667,3.321,3.187,bbox,9.082,8.305,12.609,9.498,6.8167,3.7506,,,,
1431,47.7,3.406,3.233,bbox,9.138,8.305,12.609,9.498,6.8877,3.7667,,0.196,,0.1391
1432,47.733,3.407,3.321,bbox,9.212,8.305,12.609,9.545,6.9469,3.7759,,,,
1433,47.767,3.452,3.406,bbox,9.283,8.305,12.609,9.545,6.9979,3.7876,,,,
1434,47.8,3.533,3.407,bbox,9.342,8.305,12.609,9.545,7.0498,3.8013,,0.8859,,0.5963
1435,47.833,3.523,3.452,bbox,9.393,8.305,12.609,9.582,7.0861,3.8042,,,,
1436,47.867,3.451,3.452,bbox,9.445,8.305,12.609,9.582,7.1158,3.8132,,,,
1437,47.9,3.421,3.452,bbox,9.481,8.305,12.609,9.582,7.14,3.8239,,0.8456,,0.6314
1438,47.933,3.393,3.451,bbox,9.481,8.305,12.609,9.582,7.2064,3.8489,,,,
1439,47.967,3.426,3.426,bbox,9.535,8.305,12.609,9.618,7.2301,3.8683,,,,
1440,48.0,3.58,3.426,bbox,9.601,8.305,12.609,9.618,7.2924,3.8851,,0.6394,,0.5406
1441,48.033,3.633,3.426,bbox,9.601,8.305,12.609,9.663,7.3258,3.8945,,,,
1442,48.067,3.666,3.58,bbox,9.687,8.305,12.609,9.663,7.3795,3.8941,,,,
1443,48.1,,,,9.687,8.305,12.609,9.663,,,,,,
1444,48.133,3.721,3.633,bbox,9.721,8.305,12.609,9.663,7.373,3.8994,,,,
1445,48.167,3.776,3.666,bbox,9.768,8.305,12.609,9.663,7.4278,3.9045,,,,
1446,48.2,3.789,3.721,bbox,9.768,8.305,12.609,9.694,7.4719,3.9124,,0.473,,0.5566
1447,48.233,3.872,3.776,bbox,9.823,8.305,12.609,9.694,7.4969,3.9185,,,,
1448,48.267,3.875,3.789,bbox,9.867,8.305,12.609,9.694,7.5182,3.9285,,,,
1449,48.3,3.872,3.872,bbox,9.867,8.305,12.609,9.694,7.5183,3.9249,,0.81,,0.6551
1450,48.333,3.819,3.872,bbox,9.913,8.305,12.609,9.694,7.5227,3.9305,,,,
1451,48.367,3.78,3.872,bbox,9.913,8.305,12.609,9.694,7.5042,3.9358,,,,
1452,48.4,3.723,3.819,bbox,9.913,8.305,12.609,9.725,7.4794,3.955,,0.7597,,0.6394
1453,48.433,3.701,3.78,bbox,9.913,8.305,12.609,9.725,7.4606,3.9576,,,,
1454,48.467,3.687,3.723,bbox,9.913,8.343,12.609,9.725,7.4515,3.9608,,,,
1455,48.5,3.681,3.701,bbox,9.913,8.343,12.609,9.725,7.4456,3.973,,0.7392,,0.6295
1456,48.533,3.68,3.687,bbox,9.913,8.343,12.609,9.755,7.429,3.9773,,,,
1457,48.567,3.493,3.681,bbox,9.913,8.377,12.609,9.755,7.3852,3.9845,,,,
1458,48.6,3.421,3.68,bbox,9.913,8.377,12.609,9.755,7.3692,3.993,,0.7542,,0.5777
1459,48.633,3.425,3.493,bbox,9.913,8.438,12.609,9.755,7.3511,3.9895,,,,
1460,48.667,3.406,3.425,bbox,9.913,8.438,12.609,9.755,7.3277,3.9997,,,,
1461,48.7,3.566,3.425,bbox,9.913,8.438,12.609,9.787,7.3604,4.0205,,0.0657,,0.0131
1462,48.733,3.405,3.421,bbox,9.913,8.472,12.609,9.787,7.3376,4.0417,,,,
1463,48.767,3.322,3.406,bbox,9.913,8.472,12.609,9.787,7.2722,4.0641,,,,
1464,48.8,2.974,3.405,pose,9.913,8.472,12.609,9.836,7.2602,4.0735,0.4136,0.6106,0.3876,0.6209
1465,48.833,3.224,3.322,bbox,9.913,8.551,12.609,9.836,7.2255,4.0731,,,,
1466,48.867,3.161,3.224,bbox,9.913,8.551,12.609,9.867,7.1777,4.0828,,,,
1467,48.9,3.096,3.161,bbox,9.913,8.597,12.609,9.867,7.1318,4.0865,,0.7006,,0.5885
1468,48.933,3.074,3.096,bbox,9.913,8.645,12.609,9.867,7.1052,4.1013,,,,
1469,48.967,3.07,3.096,bbox,9.913,8.691,12.609,9.867,7.0656,4.1109,,,,
1470,49.0,3.039,3.074,bbox,9.913,8.691,12.609,9.867,7.0203,4.1166,,0.5517,,0.5126
1471,49.033,2.981,3.07,bbox,9.913,8.757,12.609,9.905,6.9775,4.132,,,,
1472,49.067,2.98,3.039,bbox,9.913,8.803,12.609,9.905,6.9662,4.1433,,,,
1473,49.1,2.98,2.981,bbox,9.913,8.845,12.609,9.905,6.966,4.1558,,0.0858,,0.373
1474,49.133,2.996,2.981,bbox,9.913,8.845,12.609,9.938,6.9865,4.1798,,,,
1475,49.167,2.966,2.98,bbox,9.913,8.845,12.609,9.938,7.0064,4.2166,,,,
1476,49.2,2.941,2.98,bbox,9.913,8.845,12.609,9.974,7.0215,4.2436,,0.2493,,-0.2478
1477,49.233,2.911,2.966,bbox,9.913,8.845,12.609,10.011,7.0337,4.2818,,,,
1478,49.267,2.81,2.941,bbox,9.957,8.845,12.609,10.011,7.0712,4.3547,,,,
1479,49.3,6.76,2.941,pose,9.957,8.845,12.609,10.076,7.0963,4.4007,0.6288,0.1712,0.6933,-0.212
1480,49.333,2.685,2.911,bbox,10.007,8.845,12.609,10.149,7.1304,4.436,,,,
1481,49.367,2.633,2.81,bbox,10.007,8.845,12.609,10.195,7.1389,4.4651,,,,
1482,49.4,2.646,2.685,bbox,10.066,8.845,12.609,10.23,7.1366,4.4878,,0.422,,-1.9891
1483,49.433,2.601,2.646,bbox,10.066,8.845,12.609,10.23,7.1184,4.4896,,,,
1484,49.467,2.565,2.633,bbox,10.066,8.845,12.609,10.282,7.0963,4.4939,,,,
1485,49.5,2.562,2.601,bbox,10.066,8.845,12.609,10.282,7.0798,4.4899,,0.0626,,0.3794
1486,49.533,2.571,2.571,bbox,10.066,8.879,12.609,10.282,7.0634,4.4893,,,,
1487,49.567,2.523,2.565,bbox,10.066,8.879,12.609,10.282,7.0437,4.49,,,,
1488,49.6,2.522,2.562,bbox,10.066,8.912,12.609,10.282,7.008,4.493,,0.0702,,0.0571
1489,49.633,,,,10.066,8.912,12.609,10.282,,,,,,
1490,49.667,2.439,2.523,bbox,10.066,8.912,12.609,10.282,6.9519,4.4885,,,,
1491,49.7,2.514,2.522,bbox,10.066,8.968,12.609,10.282,6.9111,4.4853,,0.24,,0.4539
1492,49.733,,,,10.066,8.968,12.609,10.282,,,,,,
1493,49.767,2.581,2.522,bbox,10.066,9.024,12.609,10.282,6.8648,4.4596,,,,
1494,49.8,2.483,2.514,bbox,10.066,9.065,12.609,10.282,6.8574,4.457,,0.0349,,-0.0744
1495,49.833,2.558,2.514,bbox,10.066,9.111,12.609,10.282,6.8607,4.4451,,,,
1496,49.867,2.444,2.514,bbox,10.066,9.111,12.64,10.282,6.8871,4.4382,,,,
1497,49.9,2.424,2.483,bbox,10.066,9.111,12.64,10.282,6.9113,4.4378,,0.3482,,0.4137
1498,49.933,2.477,2.477,bbox,10.066,9.111,12.64,10.282,6.9532,4.4281,,,,
1499,49.967,2.541,2.477,bbox,10.112,9.111,12.64,10.282,6.9891,4.4077,,,,
1500,50.0,2.464,2.464,pose,10.154,9.111,12.64,10.282,7.0529,4.3899,0.2391,0.3962,0.5299,0.616
1501,50.033,2.688,2.477,bbox,10.19,9.111,12.689,10.282,7.1186,4.3904,,,,
1502,50.067,2.778,2.541,bbox,10.254,9.111,12.689,10.282,7.1919,4.393,,,,
1503,50.1,2.827,2.688,bbox,10.32,9.111,12.689,10.282,7.2378,4.3959,0.4062,,0.6557,
1504,50.133,2.868,2.778,bbox,10.393,9.111,12.689,10.282,7.2781,4.4003,,,,
1505,50.167,2.996,2.827,bbox,10.439,9.111,12.689,10.282,7.3169,4.406,,,,
1506,50.2,2.947,2.868,bbox,10.479,9.111,12.689,10.282,7.2969,4.4125,,0.54,,0.5324
1507,50.233,3.02,2.947,bbox,10.479,9.111,12.689,10.282,7.3349,4.4175,,,,
1508,50.267,3.07,2.996,bbox,10.512,9.111,12.689,10.282,7.3114,4.425,,,,
1509,50.3,2.973,2.996,bbox,10.512,9.111,12.689,10.282,7.3289,4.421,,0.0098,,0.2798
1510,50.333,2.951,2.973,bbox,10.512,9.111,12.689,10.282,7.3451,4.4213,,,,
1511,50.367,,,,10.512,9.111,12.689,10.282,,,,,,
1512,50.4,3.202,3.02,bbox,10.512,9.111,12.689,10.282,7.4854,4.4216,,0.7788,,0.6152
1513,50.433,3.253,3.07,bbox,10.546,9.111,12.689,10.282,7.5241,4.417,,,,
1514,50.467,3.327,3.202,bbox,10.686,9.111,12.689,10.282,7.5581,4.4054,,,,
1515,50.5,3.326,3.253,bbox,10.725,9.111,12.689,10.282,7.5715,4.4054,,0.6602,,0.5732
1516,50.533,3.352,3.326,bbox,10.759,9.111,12.689,10.282,7.5802,4.3998,,,,
1517,50.567,3.182,3.326,bbox,10.759,9.111,12.689,10.282,7.4238,4.3915,,,,
1518,50.6,3.321,3.326,bbox,10.759,9.111,12.689,10.282,7.5465,4.3912,,0.1521,,0.2162
1519,50.633,3.349,3.326,bbox,10.759,9.111,12.689,10.282,7.5665,4.3712,,,,
1520,50.667,3.396,3.349,bbox,10.759,9.111,12.689,10.282,7.5215,4.3479,,,,
1521,50.7,3.37,3.349,bbox,10.759,9.146,12.726,10.282,7.5226,4.347,,0.0048,,0.0195
1522,50.733,3.112,3.349,bbox,10.759,9.146,12.726,10.282,7.3026,4.3268,,,,
1523,50.767,3.115,3.349,bbox,10.759,9.146,12.726,10.282,7.2923,4.3099,,,,
1524,50.8,,,,10.759,9.146,12.726,10.282,,,,,,
1525,50.833,,,,10.759,9.146,12.726,10.282,,,,,,
1526,50.867,,,,10.759,9.146,12.726,10.282,,,,,,
1527,50.9,3.168,3.168,bbox,10.759,9.297,12.77,10.282,7.286,4.2584,,,,
1528,50.933,,,,10.759,9.297,12.77,10.282,,,,,,
1529,50.967,,,,10.759,9.297,12.77,10.282,,,,,,
1530,51.0,3.15,3.15,bbox,10.759,9.297,12.77,10.282,7.2103,4.2539,,,,
1531,51.033,3.208,3.15,bbox,10.759,9.297,12.839,10.282,7.2094,4.2453,,,,
1532,51.067,3.158,3.158,bbox,10.759,9.39,12.839,10.282,7.1814,4.239,,,,
1533,51.1,,,,10.759,9.39,12.839,10.282,,,,,,
1534,51.133,2.915,3.158,bbox,10.759,9.39,12.839,10.282,7.0783,4.2073,,,,
1535,51.167,2.863,3.15,bbox,10.759,9.39,12.839,10.282,7.0331,4.1936,,,,
1536,51.2,2.649,2.915,pose,10.759,9.522,12.89,10.282,7.0141,4.2011,0.8112,0.0211,0.5797,0.0498
1537,51.233,2.783,2.863,bbox,10.759,9.567,12.89,10.282,6.9754,4.1968,,,,
1538,51.267,2.764,2.783,bbox,10.759,9.567,12.89,10.282,6.9547,4.1912,,,,
1539,51.3,2.761,2.764,bbox,10.759,9.625,12.89,10.282,6.9345,4.1884,,0.0019,,-0.0319
1540,51.333,2.779,2.764,bbox,10.759,9.625,12.89,10.282,6.9193,4.1835,,,,
1541,51.367,,,,10.759,9.625,12.89,10.282,,,,,,
1542,51.4,2.872,2.779,bbox,10.759,9.666,12.89,10.282,6.8551,4.1726,,0.0384,,-0.7919
1543,51.433,,,,10.759,9.666,12.89,10.282,,,,,,
1544,51.467,,,,10.759,9.666,12.89,10.282,,,,,,
1545,51.5,2.611,2.764,bbox,10.759,9.666,12.89,10.282,6.7178,4.1747,,,,
1546,51.533,2.547,2.761,bbox,10.759,9.745,12.89,10.282,6.6468,4.1855,,,,
1547,51.567,2.658,2.658,bbox,10.759,9.882,12.89,10.282,6.6011,4.1913,,,,
1548,51.6,2.563,2.611,bbox,10.759,9.953,12.89,10.282,6.5579,4.1807,,0.0681,,0.1338
1549,51.633,2.622,2.611,bbox,10.759,9.999,12.89,10.282,6.5677,4.1592,,,,
1550,51.667,2.59,2.59,bbox,10.759,9.999,12.89,10.282,6.5714,4.1182,,,,
1551,51.7,2.677,2.622,bbox,10.759,9.999,12.938,10.282,6.5812,4.0547,,0.0086,,0.1563
1552,51.733,2.714,2.622,bbox,10.759,9.999,12.979,10.282,6.5811,4.0181,,,,
1553,51.767,2.752,2.677,bbox,10.759,9.999,13.042,10.282,6.6127,3.9627,,,,
1554,51.8,,,,10.759,9.999,13.042,10.282,,,,,,
1555,51.833,2.82,2.714,bbox,10.759,9.999,13.079,10.282,6.6657,3.9006,,,,
1556,51.867,2.881,2.752,bbox,10.759,9.999,13.135,10.282,6.6727,3.8772,,,,
1557,51.9,4.025,2.82,pose,10.824,9.999,13.197,10.282,6.6856,3.8614,0.7252,0.0626,-0.1019,0.3654
1558,51.933,3.099,2.881,bbox,10.824,9.999,13.197,10.282,6.6983,3.8289,,,,
1559,51.967,3.218,3.099,bbox,10.824,9.999,13.236,10.282,6.6949,3.7778,,,,
1560,52.0,3.178,3.178,bbox,10.824,9.999,13.268,10.282,6.6961,3.7938,,0.763,,0.4952
1561,52.033,3.198,3.198,bbox,10.824,9.999,13.303,10.282,6.6821,3.7878,,,,
1562,52.067,3.27,3.198,bbox,10.854,9.999,13.303,10.282,6.7038,3.7728,,,,
1563,52.1,3.305,3.218,bbox,10.854,9.999,13.303,10.282,6.7195,3.761,0.4516,,0.1516,
1564,52.133,3.36,3.27,bbox,10.854,9.999,13.303,10.282,6.7508,3.7332,,,,
1565,52.167,3.389,3.305,bbox,10.854,9.999,13.336,10.282,6.8153,3.7129,,,,
1566,52.2,,,,10.854,9.999,13.336,10.282,,,,,,
1567,52.233,,,,10.854,9.999,13.336,10.282,,,,,,
1568,52.267,,,,10.854,9.999,13.336,10.282,,,,,,
1569,52.3,,,,10.854,9.999,13.336,10.282,,,,,,
1570,52.333,3.574,3.36,bbox,10.909,9.999,13.336,10.282,6.9224,3.6997,,,,
1571,52.367,3.586,3.389,bbox,10.973,9.999,13.384,10.282,6.918,3.6948,,,,
1572,52.4,3.537,3.537,bbox,11.076,9.999,13.384,10.282,6.9186,3.682,,0.7829,,0.5847
1573,52.433,3.489,3.537,bbox,11.076,9.999,13.384,10.282,6.9189,3.6846,,,,
1574,52.467,3.417,3.537,bbox,11.076,9.999,13.384,10.282,6.8924,3.681,,,,
1575,52.5,3.404,3.489,bbox,11.076,9.999,13.384,10.282,6.9084,3.6867,,0.7233,,0.5764
1576,52.533,3.45,3.45,bbox,11.076,9.999,13.415,10.282,6.9148,3.6805,,,,
1577,52.567,,,,11.076,9.999,13.415,10.282,,,,,,
1578,52.6,3.352,3.417,bbox,11.076,9.999,13.415,10.282,6.8718,3.6682,,0.767,,0.6463
1579,52.633,3.326,3.404,bbox,11.076,9.999,13.415,10.282,6.8284,3.6654,,,,
1580,52.667,3.274,3.352,bbox,11.076,10.045,13.415,10.282,6.8047,3.6613,,,,
1581,52.7,3.273,3.326,bbox,11.076,10.089,13.415,10.282,6.7754,3.6743,,0.7374,,0.6559
1582,52.733,3.27,3.274,bbox,11.076,10.089,13.415,10.282,6.7536,3.6827,,,,
1583,52.767,3.301,3.274,bbox,11.076,10.142,13.415,10.282,6.7408,3.6759,,,,
1584,52.8,3.467,3.274,bbox,11.076,10.142,13.415,10.282,6.731,3.6824,0.1181,,1.0996,
1585,52.833,3.539,3.301,bbox,11.076,10.176,13.415,10.282,6.7185,3.6768,,,,
1586,52.867,,,,11.076,10.176,13.415,10.282,,,,,,
1587,52.9,,,,11.076,10.176,13.415,10.282,,,,,,
1588,52.933,,,,11.076,10.176,13.415,10.282,,,,,,
1589,52.967,,,,11.076,10.176,13.415,10.282,,,,,,
1590,53.0,,,,11.076,10.176,13.415,10.282,,,,,,
1591,53.033,3.041,3.301,bbox,11.076,10.176,13.415,10.282,6.5149,3.5638,,,,
1592,53.067,3.046,3.301,bbox,11.076,10.176,13.415,10.282,6.4686,3.5339,,,,
1593,53.1,2.994,3.046,bbox,11.076,10.348,13.533,10.282,6.4433,3.516,,0.672,,0.6482
1594,53.133,2.937,3.041,bbox,11.076,10.395,13.533,10.282,6.4212,3.5048,,,,
1595,53.167,2.973,2.994,bbox,11.076,10.395,13.581,10.282,6.418,3.4918,,,,
1596,53.2,3.161,2.994,bbox,11.076,10.433,13.581,10.282,6.4303,3.4689,,0.7197,,0.6418
1597,53.233,3.145,2.994,bbox,11.076,10.433,13.581,10.282,6.4476,3.462,,,,
1598,53.267,3.213,3.145,bbox,11.076,10.433,13.628,10.282,6.4669,3.4622,,,,
1599,53.3,3.232,3.161,bbox,11.076,10.433,13.628,10.282,6.4787,3.4475,,,,
1600,53.333,3.334,3.213,bbox,11.113,10.433,13.628,10.282,6.5064,3.4347,,,,
1601,53.367,3.312,3.232,bbox,11.113,10.433,13.628,10.282,6.5428,3.4272,,,,
1602,53.4,3.309,3.309,bbox,11.152,10.433,13.663,10.282,6.5358,3.4143,,,,
1603,53.433,3.342,3.312,bbox,11.152,10.433,13.663,10.282,6.5616,3.4017,,,,
1604,53.467,,,,11.152,10.433,13.663,10.282,,,,,,
1605,53.5,3.344,3.334,bbox,11.189,10.433,13.663,10.282,6.5544,3.3794,,0.6758,,0.7222
1606,53.533,3.363,3.342,bbox,11.189,10.433,13.696,10.282,6.545,3.3761,,,,
1607,53.567,3.342,3.342,bbox,11.189,10.433,13.696,10.282,6.5331,3.3642,,,,
1608,53.6,3.412,3.344,bbox,11.189,10.433,13.696,10.282,6.5508,3.354,,0.5901,,0.6791
1609,53.633,3.42,3.363,bbox,11.189,10.433,13.733,10.282,6.549,3.3583,,,,
1610,53.667,3.354,3.363,bbox,11.189,10.433,13.733,10.282,6.4919,3.3567,,,,
1611,53.7,3.349,3.354,bbox,11.189,10.433,13.733,10.282,6.49,3.3558,,0.3119,,0.5037
1612,53.733,3.328,3.354,bbox,11.189,10.484,13.733,10.282,6.4693,3.3524,,,,
1613,53.767,3.298,3.349,bbox,11.189,10.484,13.733,10.282,6.4538,3.3514,,,,
1614,53.8,2.831,3.328,pose,11.189,10.484,13.733,10.282,6.442,3.3439,0.8305,0.2975,0.5064,0.6437
1615,53.833,3.234,3.298,bbox,11.189,10.522,13.733,10.282,6.4426,3.3359,,,,
1616,53.867,3.126,3.234,bbox,11.189,10.522,13.733,10.282,6.4155,3.3264,,,,
1617,53.9,3.145,3.145,bbox,11.189,10.522,13.733,10.282,6.4275,3.3067,,0.1843,,0.7228
1618,53.933,3.152,3.145,bbox,11.189,10.522,13.771,10.282,6.4156,3.2875,,,,
1619,53.967,3.111,3.145,bbox,11.189,10.56,13.771,10.282,6.3863,3.2832,,,,
1620,54.0,2.787,3.126,pose,11.189,10.56,13.81,10.282,6.3535,3.2828,0.8476,0.3965,0.5521,0.7091
1621,54.033,3.087,3.111,bbox,11.189,10.56,13.81,10.282,6.3231,3.2801,,,,
1622,54.067,3.133,3.111,bbox,11.189,10.622,13.81,10.282,6.3081,3.2712,,,,
1623,54.1,3.069,3.087,bbox,11.189,10.653,13.81,10.282,6.2335,3.2695,,0.2292,,0.6212
1624,54.133,3.065,3.069,bbox,11.189,10.653,13.81,10.282,6.2388,3.2682,,,,
1625,54.167,3.048,3.069,bbox,11.189,10.737,13.81,10.282,6.2198,3.2716,,,,
1626,54.2,2.942,3.065,pose,11.189,10.737,13.81,10.282,6.2063,3.2729,0.673,0.132,0.6275,0.5841
1627,54.233,2.999,3.048,bbox,11.189,10.737,13.81,10.282,6.2078,3.2766,,,,
1628,54.267,3.011,3.011,bbox,11.189,10.737,13.81,10.282,6.2102,3.2788,,,,
1629,54.3,2.622,2.999,pose,11.189,10.737,13.81,10.282,6.2143,3.2845,0.6893,0.5245,0.639,0.7322
1630,54.333,2.986,2.986,bbox,11.189,10.737,13.81,10.282,6.2345,3.3072,,,,
