frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
1457,50.0,3.079,3.079,3.079,bbox,18.014,13.403,18.832,15.809,2.9447,6.175,,,,
1458,50.034,2.412,3.067,3.003,pose,18.056,13.403,18.832,15.809,2.9955,6.193,0.8956,0.9486,0.644,0.8449
1459,50.069,2.981,2.981,2.981,bbox,18.056,13.403,18.832,15.809,3.0209,6.2075,,,,
1460,50.103,2.964,2.981,2.964,bbox,18.119,13.403,18.832,15.809,3.0331,6.2002,,,,
1461,50.137,2.363,2.964,2.906,pose,18.119,13.403,18.832,15.809,3.0273,6.1565,0.8697,0.946,0.6511,0.8844
1462,50.172,2.907,2.907,2.907,bbox,18.119,13.403,18.832,15.809,3.0172,6.1367,,,,
1463,50.206,2.9,2.907,2.9,bbox,18.119,13.403,18.866,15.809,3.0169,6.1375,,,,
1464,50.24,2.37,2.9,2.913,pose,18.119,13.403,18.866,15.809,3.0213,6.1363,0.8885,0.9651,0.6446,0.8442
1465,50.275,2.945,2.9,2.945,bbox,18.119,13.403,18.866,15.809,3.0018,6.1191,,,,
1466,50.309,2.97,2.907,2.97,bbox,18.119,13.403,18.866,15.809,2.9644,6.0963,,,,
1467,50.343,2.408,2.9,2.993,pose,18.119,13.403,18.904,15.809,2.9153,6.057,0.9352,0.9718,0.5902,0.8004
1468,50.377,3.064,2.945,3.064,bbox,18.119,13.434,18.904,15.809,2.8934,6.0745,,,,
1469,50.412,3.078,2.97,3.078,bbox,18.119,13.483,18.904,15.809,2.8977,6.1178,,,,
1470,50.446,2.37,2.97,3.044,pose,18.119,13.483,18.904,15.809,2.886,6.1155,0.9729,0.9766,0.558,0.8727
1471,50.48,3.038,3.038,3.038,bbox,18.119,13.483,18.904,15.809,2.8575,6.1114,,,,
1472,50.515,3.059,3.059,3.059,bbox,18.119,13.483,18.904,15.809,2.8283,6.1205,,,,
1473,50.549,2.338,3.038,3.069,pose,18.119,13.541,18.904,15.809,2.8039,6.1275,0.9352,0.9841,0.5944,0.8887
1474,50.583,3.079,3.038,3.079,bbox,18.119,13.541,18.904,15.809,2.763,6.1274,,,,
1475,50.618,3.086,3.059,3.086,bbox,18.119,13.595,18.904,15.809,2.7723,6.1389,,,,
1476,50.652,2.359,3.059,3.113,pose,18.119,13.626,18.904,15.809,2.7631,6.1663,0.9177,0.9632,0.6256,0.85
1477,50.686,3.148,3.079,3.148,bbox,18.119,13.626,18.904,15.809,2.7456,6.1534,,,,
1478,50.721,3.203,3.086,3.203,bbox,18.119,13.626,18.904,15.843,2.7352,6.177,,,,
1479,50.755,2.415,3.086,3.23,pose,18.119,13.626,18.904,15.843,2.7179,6.178,0.9221,1.0099,0.6212,0.811
1480,50.789,3.247,3.148,3.247,bbox,18.119,13.664,18.904,15.843,2.7137,6.1723,,,,
1481,50.824,3.254,3.203,3.254,bbox,18.119,13.664,18.904,15.843,2.7274,6.1824,,,,
1482,50.858,2.385,3.203,3.221,pose,18.119,13.664,18.904,15.843,2.7276,6.1761,0.959,0.9743,0.5889,0.8497
1483,50.892,3.156,3.156,3.156,bbox,18.119,13.664,18.904,15.843,2.7413,6.1576,,,,
1484,50.927,3.098,3.156,3.098,bbox,18.119,13.664,18.904,15.843,2.7565,6.1235,,,,
1485,50.961,2.307,3.098,3.062,pose,18.119,13.664,18.904,15.843,2.7664,6.0939,0.8847,0.9345,0.6489,0.8902
1486,50.995,3.024,3.024,3.024,bbox,18.119,13.664,18.904,15.843,2.7775,6.07,,,,
1487,51.03,2.993,3.024,2.993,bbox,18.15,13.664,18.963,15.843,2.7918,6.0561,,,,
1488,51.064,2.289,2.993,2.99,pose,18.15,13.664,18.963,15.843,2.8024,6.0643,0.8378,0.9069,0.6614,0.8682
1489,51.098,2.99,2.99,2.99,bbox,18.15,13.664,18.963,15.843,2.8088,6.0682,,,,
1490,51.132,3.03,2.993,3.03,bbox,18.186,13.664,18.963,15.843,2.8192,6.0937,,,,
1491,51.167,2.331,2.99,3.043,pose,18.186,13.664,18.963,15.843,2.8253,6.1024,0.8316,0.9035,0.6312,0.8435
1492,51.201,3.052,2.99,3.052,bbox,18.186,13.664,18.963,15.843,2.8245,6.0986,,,,
1493,51.235,3.055,3.03,3.055,bbox,18.186,13.664,18.963,15.843,2.8281,6.1124,,,,
1494,51.27,2.342,3.03,3.047,pose,18.186,13.664,18.963,15.843,2.8327,6.1089,0.8428,0.9332,0.6092,0.9172
1495,51.304,3.036,3.036,3.036,bbox,18.186,13.664,18.963,15.843,2.8311,6.1291,,,,
1496,51.338,3.045,3.045,3.045,bbox,18.186,13.664,18.963,15.843,2.831,6.1388,,,,
1497,51.373,2.324,3.036,3.036,pose,18.186,13.664,18.963,15.878,2.8345,6.1584,0.8342,0.8986,0.6704,0.8878
1498,51.407,3.05,3.036,3.05,bbox,18.216,13.664,18.963,15.878,2.8327,6.1698,,,,
1499,51.441,3.078,3.045,3.078,bbox,18.216,13.664,18.963,15.878,2.8153,6.1859,,,,
1500,51.476,2.371,3.045,3.099,pose,18.216,13.664,18.963,15.919,2.8065,6.1947,0.8515,0.9757,0.6822,0.831
1501,51.51,3.115,3.05,3.115,bbox,18.216,13.664,18.963,15.919,2.7953,6.2032,,,,
1502,51.544,3.14,3.078,3.14,bbox,18.216,13.664,18.963,15.919,2.7729,6.1992,,,,
1503,51.579,2.372,3.078,3.158,pose,18.216,13.701,18.963,15.919,2.7581,6.193,0.9113,0.9781,0.6139,0.8344
1504,51.613,3.2,3.115,3.2,bbox,18.216,13.701,18.963,15.919,2.7549,6.2024,,,,
1505,51.647,3.196,3.14,3.196,bbox,18.216,13.738,18.963,15.951,2.7543,6.2044,,,,
1506,51.682,2.357,3.14,3.16,pose,18.216,13.738,18.963,15.951,2.7625,6.1989,0.9274,0.944,0.5995,0.8958
1507,51.716,3.14,3.14,3.14,bbox,18.216,13.738,18.963,15.951,2.7704,6.1869,,,,
1508,51.75,3.098,3.14,3.098,bbox,18.216,13.738,18.963,15.951,2.7739,6.1667,,,,
1509,51.784,2.344,3.098,3.095,pose,18.216,13.738,18.963,15.951,2.7652,6.1668,0.9019,0.9116,0.683,0.8978
1510,51.819,3.094,3.094,3.094,bbox,18.216,13.738,18.995,15.951,2.7762,6.1705,,,,
1511,51.853,3.091,3.094,3.091,bbox,18.216,13.738,18.995,15.951,2.7836,6.1656,,,,
1512,51.887,2.374,3.091,3.091,pose,18.216,13.738,18.995,15.951,2.7866,6.1624,0.8774,0.9137,0.6674,0.8372
1513,51.922,3.095,3.091,3.095,bbox,18.216,13.738,18.995,15.951,2.7866,6.1559,,,,
1514,51.956,3.133,3.094,3.133,bbox,18.216,13.738,18.995,15.951,2.7797,6.1581,,,,
1515,51.99,2.393,3.091,3.155,pose,18.216,13.738,18.995,15.951,2.7687,6.1661,0.9124,0.9157,0.6154,0.8609
1516,52.025,3.168,3.095,3.168,bbox,18.216,13.738,18.995,15.951,2.7618,6.1679,,,,
1517,52.059,3.158,3.133,3.158,bbox,18.216,13.738,18.995,15.951,2.7483,6.1632,,,,
1518,52.093,2.37,3.133,3.151,pose,18.216,13.738,18.995,15.951,2.756,6.154,0.9108,0.9057,0.6129,0.9137
1519,52.128,3.136,3.136,3.136,bbox,18.216,13.738,18.995,15.951,2.7544,6.155,,,,
1520,52.162,3.129,3.136,3.129,bbox,18.216,13.738,18.995,15.951,2.7476,6.158,,,,
1521,52.196,2.402,3.129,3.157,pose,18.216,13.738,18.995,15.951,2.7373,6.164,0.8742,0.9068,0.6812,0.8701
1522,52.231,3.154,3.129,3.154,bbox,18.216,13.738,18.995,15.951,2.74,6.1715,,,,
1523,52.265,3.167,3.136,3.167,bbox,18.216,13.738,18.995,15.951,2.7353,6.1641,,,,
1524,52.299,2.476,3.129,3.225,pose,18.216,13.738,18.995,15.951,2.7257,6.1662,0.8825,0.9304,0.676,0.7885
1525,52.334,3.293,3.154,3.293,bbox,18.216,13.738,18.995,15.951,2.704,6.1483,,,,
1526,52.368,3.327,3.167,3.327,bbox,18.216,13.77,18.995,15.951,2.6941,6.1325,,,,
1527,52.402,2.304,3.167,3.251,pose,18.216,13.77,18.995,15.951,2.6945,6.0643,0.9221,1.1606,0.6149,0.7459
1528,52.437,3.206,3.206,3.206,bbox,18.216,13.77,19.033,15.951,2.71,6.0297,,,,
1529,52.471,3.153,3.206,3.153,bbox,18.216,13.77,19.101,15.951,2.7175,5.9993,,,,
1530,52.505,2.016,3.153,3.059,pose,18.216,13.77,19.136,15.951,2.738,5.9387,0.8972,1.3793,0.641,0.7418
1531,52.539,2.968,2.968,2.968,bbox,18.216,13.77,19.166,15.951,2.7452,5.8474,,,,
1532,52.574,2.881,2.968,2.881,bbox,18.216,13.77,19.227,15.951,2.751,5.7438,,,,
1533,52.608,2.026,2.881,2.84,pose,18.216,13.77,19.318,15.951,2.7187,5.6007,0.8493,1.3532,0.6617,0.7018
1534,52.642,2.848,2.848,2.848,bbox,18.216,13.77,19.422,15.951,2.6908,5.5487,,,,
1535,52.677,2.829,2.848,2.829,bbox,18.216,13.77,19.565,15.951,2.6741,5.5133,,,,
1536,52.711,1.919,2.829,2.822,pose,18.216,13.805,19.617,15.951,2.6666,5.4723,0.9046,1.3044,0.6119,0.6861
1537,52.745,2.802,2.802,2.802,bbox,18.216,13.805,19.652,15.951,2.6596,5.4345,,,,
1538,52.78,2.748,2.802,2.748,bbox,18.216,13.805,19.693,15.951,2.6607,5.3693,,,,
1539,52.814,1.939,2.748,2.725,pose,18.216,13.835,19.731,15.951,2.6547,5.3517,0.9399,1.2251,0.6051,0.7332
1540,52.848,2.749,2.748,2.749,bbox,18.216,13.835,19.796,15.951,2.5943,5.3447,,,,
1541,52.883,2.696,2.748,2.696,bbox,18.216,13.835,19.796,15.951,2.5802,5.3009,,,,
1542,52.917,2.219,2.696,2.721,pose,18.216,13.902,19.796,15.951,2.5237,5.2711,0.6464,1.1884,0.5837,0.7809
1543,52.951,2.801,2.696,2.801,bbox,18.216,13.902,19.865,15.951,2.4345,5.2487,,,,
1544,52.986,2.805,2.749,2.805,bbox,18.216,13.972,19.865,15.951,2.4187,5.3076,,,,
1545,53.02,2.288,2.696,2.777,pose,18.216,14.062,19.865,15.951,2.3965,5.2997,0.5698,1.096,0.6528,0.8347
1546,53.054,2.797,2.797,2.797,bbox,18.216,14.062,19.865,15.951,2.3826,5.3142,,,,
1547,53.089,2.84,2.801,2.84,bbox,18.216,14.1,19.865,15.951,2.3503,5.3166,,,,
1548,53.123,2.332,2.797,2.924,pose,18.216,14.1,19.865,15.951,2.3201,5.3374,0.6922,1.047,0.6376,0.8288
1549,53.157,3.008,2.797,3.008,bbox,18.216,14.146,19.865,15.951,2.281,5.3705,,,,
1550,53.191,3.134,2.84,3.134,bbox,18.216,14.176,19.865,15.988,2.2656,5.4565,,,,
1551,53.226,2.382,2.84,3.214,pose,18.216,14.215,19.865,16.021,2.2688,5.5156,0.7892,1.0332,0.6285,0.7496
1552,53.26,3.254,3.008,3.254,bbox,18.216,14.215,19.865,16.107,2.2709,5.5264,,,,
1553,53.294,3.267,3.134,3.267,bbox,18.216,14.215,19.865,16.166,2.2683,5.518,,,,
1554,53.329,2.384,3.134,3.248,pose,18.216,14.215,19.865,16.166,2.2623,5.5168,0.8076,1.0703,0.6576,0.7152
1555,53.363,3.165,3.165,3.165,bbox,18.216,14.215,19.865,16.166,2.2731,5.4816,,,,
1556,53.397,3.08,3.165,3.08,bbox,18.216,14.215,19.865,16.166,2.2759,5.4207,,,,
1557,53.432,2.604,3.08,3.025,pose,18.216,14.215,19.899,16.166,2.2234,5.3669,0.4265,1.021,0.7003,0.7478
1558,53.466,2.955,2.955,2.955,bbox,18.216,14.215,19.96,16.166,2.2004,5.3269,,,,
1559,53.5,2.89,2.955,2.89,bbox,18.216,14.273,20.013,16.166,2.1931,5.2552,,,,
1560,53.535,2.403,2.89,2.853,pose,18.216,14.273,20.053,16.166,2.1856,5.1952,0.6931,0.7628,0.6463,0.8378
1561,53.569,2.804,2.804,2.804,bbox,18.216,14.303,20.125,16.166,2.1752,5.143,,,,
1562,53.603,2.775,2.804,2.775,bbox,18.216,14.303,20.185,16.166,2.1584,5.06,,,,
1563,53.638,2.303,2.775,2.735,pose,18.216,14.303,20.237,16.166,2.1699,5.0395,0.7527,0.5783,0.6282,0.8183
1564,53.672,2.752,2.752,2.752,bbox,18.216,14.303,20.32,16.166,2.1777,5.0076,,,,
1565,53.706,2.735,2.752,2.735,bbox,18.216,14.303,20.32,16.166,2.1853,5.0158,,,,
1566,53.741,2.12,2.735,2.746,pose,18.216,14.303,20.32,16.166,2.1959,5.0641,0.7237,0.7875,0.6649,0.7529
1567,53.775,2.635,2.635,2.635,bbox,18.216,14.303,20.364,16.166,2.2084,4.9327,,,,
1568,53.809,2.661,2.661,2.661,bbox,18.216,14.303,20.364,16.166,2.2106,4.9454,,,,
1569,53.844,1.909,2.635,2.612,pose,18.216,14.303,20.435,16.166,2.1932,4.8645,0.6414,1.104,0.6798,0.7228
1570,53.878,2.597,2.597,2.597,bbox,18.216,14.303,20.435,16.166,2.1985,4.8125,,,,
1571,53.912,2.502,2.597,2.502,bbox,18.216,14.303,20.516,16.166,2.2872,4.796,,,,
1572,53.946,2.021,2.502,2.487,pose,18.216,14.303,20.568,16.166,2.2738,4.7268,0.7725,0.881,0.5071,0.7341
1573,53.981,2.414,2.414,2.414,bbox,18.285,14.303,20.568,16.166,2.2617,4.6072,,,,
1574,54.015,2.326,2.414,2.326,bbox,18.285,14.303,20.653,16.166,2.2324,4.4988,,,,
1575,54.049,1.82,2.326,2.193,pose,18.285,14.303,20.773,16.166,2.2633,4.4308,0.8652,0.5569,0.543,0.711
1576,54.084,2.202,2.202,2.202,bbox,18.285,14.303,20.881,16.166,2.2523,4.4255,,,,
1577,54.118,2.203,2.203,2.203,bbox,18.285,14.303,20.949,16.166,2.2503,4.4103,,,,
1578,54.152,1.602,2.202,2.243,pose,18.285,14.303,20.949,16.166,2.2069,4.3954,0.775,0.8899,0.641,0.6589
1579,54.187,2.279,2.202,2.279,bbox,18.285,14.303,20.949,16.166,2.1596,4.3705,,,,
1580,54.221,2.245,2.203,2.245,bbox,18.285,14.358,20.985,16.166,2.1334,4.3089,,,,
1581,54.255,2.162,2.203,2.162,bbox,18.285,14.405,20.985,16.166,2.1346,4.2601,0.5374,,0.544,
1582,54.29,2.1,2.162,2.1,bbox,18.285,14.405,21.071,16.166,2.1088,4.2014,,,,
1583,54.324,2.064,2.162,2.064,bbox,18.285,14.405,21.12,16.166,2.0977,4.1509,,,,
1584,54.358,1.08,2.1,1.997,pose,18.285,14.405,21.179,16.166,2.1513,4.1421,0.0554,1.3327,-0.2735,0.578
1585,54.393,1.945,2.064,1.945,bbox,18.285,14.405,21.229,16.166,2.1761,4.1051,,,,
1586,54.427,1.821,1.945,1.821,bbox,18.285,14.456,21.229,16.166,2.0793,3.875,,,,
1587,54.461,1.851,1.851,1.851,bbox,18.285,14.456,21.275,16.166,1.9965,3.8364,,1.1065,,0.6113
1588,54.496,1.804,1.821,1.804,bbox,18.285,14.456,21.425,16.166,1.9439,3.7664,,,,
1589,54.53,1.796,1.821,1.796,bbox,18.285,14.568,21.464,16.166,1.9162,3.7224,,,,
1590,54.564,,,,,18.285,14.568,21.464,16.166,,,,,,
1591,54.598,1.917,1.821,1.917,bbox,18.285,14.621,21.534,16.166,1.7135,3.668,,,,
1592,54.633,,,,,18.285,14.621,21.534,16.166,,,,,,
1593,54.667,,,,,18.285,14.621,21.534,16.166,,,,,,
1594,54.701,2.138,1.851,2.138,bbox,18.285,14.621,21.578,16.166,1.5663,3.6612,,,,
1595,54.736,,,,,18.285,14.621,21.578,16.166,,,,,,
1596,54.77,,,,,18.285,14.621,21.578,16.166,,,,,,
1597,54.804,2.388,1.917,2.388,bbox,18.285,14.799,21.632,16.166,1.2578,3.5645,,,,
1598,54.839,2.417,2.138,2.417,bbox,18.285,14.946,21.632,16.166,1.2065,3.4999,,,,
1599,54.873,2.488,2.388,2.488,bbox,18.285,15.096,21.736,16.166,1.0789,3.4425,,0.7945,,0.7965
1600,54.907,2.573,2.417,2.573,bbox,18.285,15.147,21.8,16.166,0.9809,3.4198,,,,
1601,54.942,2.662,2.488,2.662,bbox,18.285,15.275,21.858,16.166,0.9342,3.4196,,,,
1602,54.976,2.698,2.573,2.698,bbox,18.285,15.373,21.858,16.166,0.9195,3.3947,0.3922,,0.5059,
1603,55.01,2.751,2.662,2.751,bbox,18.285,15.419,21.858,16.166,0.8709,3.3828,,,,
1604,55.045,2.762,2.698,2.762,bbox,18.285,15.419,21.905,16.166,0.8356,3.3704,,,,
1605,55.079,2.789,2.751,2.789,bbox,18.285,15.483,21.905,16.166,0.7925,3.3687,,0.24,,0.4535
1606,55.113,2.843,2.762,2.843,bbox,18.285,15.518,21.905,16.166,0.753,3.3869,,,,
1607,55.148,2.892,2.789,2.892,bbox,18.285,15.561,21.905,16.166,0.7345,3.4349,,,,
1608,55.182,2.861,2.843,2.861,bbox,18.285,15.6,21.905,16.166,0.7296,3.4188,,0.5003,,0.4236
1609,55.216,2.771,2.843,2.771,bbox,18.285,15.6,21.905,16.166,0.7422,3.3875,,,,
1610,55.251,2.788,2.843,2.788,bbox,18.285,15.6,21.905,16.166,0.666,3.3307,,,,
1611,55.285,3.4,2.861,2.77,pose,18.285,15.6,21.905,16.166,0.6653,3.2859,0.1063,0.0034,0.6049,0.6726
1612,55.319,2.701,2.788,2.701,bbox,18.285,15.68,21.969,16.166,0.6731,3.2398,,,,
1613,55.353,2.738,2.771,2.738,bbox,18.285,15.68,22.014,16.166,0.6869,3.1898,,,,
1614,55.388,2.605,2.738,2.605,bbox,18.285,15.68,22.06,16.166,0.7593,3.1928,,0.0265,,0.606
1615,55.422,2.623,2.701,2.623,bbox,18.285,15.68,22.06,16.166,0.8061,3.2231,,,,
1616,55.456,2.578,2.623,2.578,bbox,18.371,15.68,22.06,16.166,0.8445,3.232,,,,
1617,55.491,2.667,2.623,2.667,bbox,18.418,15.68,22.06,16.166,0.9035,3.3018,,0.0617,,0.8272
1618,55.525,2.615,2.615,2.615,bbox,18.456,15.68,22.06,16.166,0.9704,3.2929,,,,
1619,55.559,2.547,2.615,2.547,bbox,18.515,15.68,22.06,16.213,1.0139,3.2866,,,,
1620,55.594,2.499,2.578,2.499,bbox,18.582,15.68,22.06,16.213,1.0719,3.2765,,0.3601,,0.8057
1621,55.628,2.431,2.547,2.431,bbox,18.626,15.68,22.06,16.213,1.1303,3.2675,,,,
1622,55.662,2.344,2.499,2.344,bbox,18.684,15.68,22.06,16.213,1.2395,3.2898,,,,
1623,55.697,2.291,2.431,2.291,bbox,18.742,15.68,22.06,16.213,1.3967,3.3402,,0.6556,,0.7081
1624,55.731,2.215,2.344,2.215,bbox,18.851,15.68,22.06,16.213,1.5495,3.4152,,,,
1625,55.765,2.091,2.291,2.091,bbox,19.001,15.68,22.06,16.266,1.6851,3.4413,,,,
1626,55.8,2.038,2.215,2.038,bbox,19.151,15.68,22.06,16.341,1.7998,3.4885,,0.8951,,0.6405
1627,55.834,1.947,2.091,1.947,bbox,19.287,15.68,22.06,16.341,1.9015,3.518,,,,
1628,55.868,1.881,2.038,1.881,bbox,19.402,15.68,22.06,16.415,1.9741,3.523,,,,
1629,55.903,1.84,1.947,1.84,bbox,19.503,15.68,22.06,16.415,2.0252,3.5166,,1.0265,,0.5801
1630,55.937,1.777,1.881,1.777,bbox,19.576,15.68,22.06,16.415,2.0959,3.5131,,,,
1631,55.971,1.797,1.84,1.797,bbox,19.627,15.68,22.06,16.415,2.1255,3.4927,,,,
1632,56.005,1.033,1.797,1.823,pose,19.698,15.68,22.06,16.415,2.1706,3.4968,0.1019,0.9499,0.3644,0.5483
1633,56.04,1.819,1.797,1.819,bbox,19.698,15.68,22.06,16.415,2.1331,3.4316,,,,
1634,56.074,1.814,1.797,1.814,bbox,19.698,15.68,22.06,16.415,2.1081,3.4169,,,,
1635,56.108,1.407,1.797,1.789,pose,19.698,15.68,22.117,16.415,2.1099,3.4214,0.2605,0.8292,0.3917,0.513
1636,56.143,1.797,1.797,1.797,bbox,19.698,15.68,22.117,16.415,2.1177,3.4408,,,,
1637,56.177,1.767,1.797,1.767,bbox,19.698,15.68,22.117,16.415,2.1515,3.4632,,,,
1638,56.211,1.72,1.767,1.72,bbox,19.698,15.68,22.117,16.415,2.1731,3.4797,,0.7525,,0.5419
1639,56.246,1.753,1.753,1.753,bbox,19.753,15.68,22.117,16.446,2.2122,3.5079,,,,
1640,56.28,1.749,1.753,1.749,bbox,19.753,15.68,22.117,16.446,2.2211,3.5673,,,,
1641,56.314,1.197,1.749,1.73,pose,19.814,15.68,22.117,16.491,2.2403,3.5823,0.4336,0.7589,0.4273,0.6044
1642,56.349,1.724,1.724,1.724,bbox,19.814,15.68,22.117,16.55,2.241,3.5885,,,,
1643,56.383,1.742,1.742,1.742,bbox,19.814,15.68,22.117,16.55,2.2084,3.5966,,,,
1644,56.417,1.231,1.724,1.818,pose,19.814,15.68,22.117,16.55,2.1675,3.6222,0.4213,0.7654,0.4439,0.6269
1645,56.452,1.877,1.724,1.877,bbox,19.814,15.68,22.117,16.55,2.1269,3.6188,,,,
1646,56.486,1.941,1.742,1.941,bbox,19.814,15.725,22.117,16.599,2.0768,3.6158,,,,
1647,56.52,1.474,1.742,2.107,pose,19.814,15.766,22.117,16.599,2.0762,3.7416,0.5265,0.6192,0.4709,0.5721
1648,56.555,2.084,1.877,2.084,bbox,19.814,15.816,22.117,16.599,2.0546,3.6955,,,,
1649,56.589,2.109,1.941,2.109,bbox,19.814,15.816,22.117,16.678,2.0423,3.6952,,,,
1650,56.623,1.575,1.941,2.116,pose,19.814,15.816,22.117,16.678,2.0439,3.7042,0.457,0.6035,0.4401,0.5867
1651,56.658,2.121,2.084,2.121,bbox,19.814,15.816,22.117,16.678,2.0517,3.714,,,,
1652,56.692,2.12,2.109,2.12,bbox,19.814,15.816,22.117,16.678,2.0628,3.7245,,,,
1653,56.726,1.68,2.109,2.121,pose,19.814,15.816,22.117,16.678,2.0865,3.7507,0.3664,0.5975,0.4524,0.6156
1654,56.76,2.151,2.12,2.151,bbox,19.814,15.816,22.117,16.678,2.1295,3.7976,,,,
1655,56.795,2.136,2.121,2.136,bbox,19.814,15.816,22.117,16.734,2.1478,3.8343,,,,
1656,56.829,1.689,2.12,2.113,pose,19.867,15.816,22.117,16.781,2.2058,3.8831,0.3815,0.5929,0.4167,0.6903
1657,56.863,2.087,2.087,2.087,bbox,19.867,15.816,22.117,16.818,2.2588,3.9173,,,,
1658,56.898,2.17,2.136,2.17,bbox,19.943,15.816,22.117,16.866,2.3017,3.9641,,,,
1659,56.932,1.727,2.087,2.197,pose,19.996,15.816,22.117,16.9,2.3034,3.9984,0.4648,0.5588,0.3756,0.6913
1660,56.966,2.214,2.087,2.214,bbox,20.039,15.816,22.117,16.947,2.3048,4.0254,,,,
1661,57.001,2.221,2.17,2.221,bbox,20.039,15.816,22.117,16.982,2.3079,4.0613,,,,
1662,57.035,1.712,2.17,2.225,pose,20.039,15.816,22.117,16.982,2.3239,4.0878,0.4812,0.5545,0.4082,0.6392
1663,57.069,2.262,2.214,2.262,bbox,20.039,15.816,22.117,17.045,2.3077,4.0884,,,,
1664,57.104,2.302,2.221,2.302,bbox,20.039,15.816,22.117,17.045,2.2839,4.1044,,,,
1665,57.138,1.758,2.221,2.278,pose,20.039,15.816,22.117,17.045,2.3019,4.116,0.429,0.5769,0.4797,0.6143
1666,57.172,2.235,2.235,2.235,bbox,20.039,15.816,22.117,17.088,2.3486,4.1369,,,,
1667,57.207,2.221,2.235,2.221,bbox,20.039,15.816,22.117,17.088,2.3769,4.1579,,,,
1668,57.241,1.785,2.221,2.296,pose,20.086,15.816,22.117,17.12,2.3591,4.1841,0.4266,0.5698,0.458,0.6488
1669,57.275,2.3,2.221,2.3,bbox,20.086,15.816,22.117,17.12,2.3573,4.1983,,,,
1670,57.31,2.201,2.221,2.201,bbox,20.086,15.816,22.117,17.167,2.4463,4.2421,,,,
1671,57.344,1.711,2.201,2.246,pose,20.086,15.816,22.117,17.167,2.4782,4.2796,0.556,0.5697,0.3913,0.6816
1672,57.378,2.228,2.201,2.228,bbox,20.184,15.816,22.117,17.225,2.5099,4.313,,,,
1673,57.412,2.249,2.228,2.249,bbox,20.215,15.816,22.117,17.263,2.4865,4.3502,,,,
1674,57.447,1.816,2.201,2.277,pose,20.215,15.816,22.117,17.296,2.4592,4.3905,0.4479,0.5473,0.4846,0.6703
1675,57.481,2.181,2.181,2.181,bbox,20.215,15.816,22.117,17.333,2.5011,4.4247,,,,
1676,57.515,2.197,2.197,2.197,bbox,20.215,15.816,22.117,17.374,2.5229,4.4435,,,,
1677,57.55,2.021,2.181,2.181,pose,20.215,15.816,22.117,17.408,2.533,4.4784,0.2087,0.5813,0.461,0.6642
1678,57.584,2.243,2.181,2.243,bbox,20.26,15.816,22.117,17.408,2.5294,4.4984,,,,
1679,57.618,2.252,2.197,2.252,bbox,20.26,15.816,22.117,17.462,2.5283,4.5404,,,,
1680,57.653,1.722,2.197,2.288,pose,20.26,15.816,22.117,17.462,2.5411,4.5831,0.511,0.631,0.4651,0.6924
1681,57.687,2.443,2.243,2.443,bbox,20.26,15.816,22.117,17.524,2.5561,4.6118,,,,
1682,57.721,2.487,2.252,2.487,bbox,20.26,15.816,22.117,17.566,2.5591,4.6341,,,,
1683,57.756,1.911,2.252,2.53,pose,20.293,15.816,22.117,17.566,2.6116,4.6602,0.4864,0.6396,0.4615,0.7277
1684,57.79,2.548,2.443,2.548,bbox,20.293,15.816,22.117,17.617,2.5901,4.6763,,,,
1685,57.824,2.454,2.454,2.454,bbox,20.327,15.816,22.117,17.617,2.6735,4.6942,,,,
1686,57.859,1.997,2.454,2.496,pose,20.327,15.816,22.117,17.659,2.6545,4.7109,0.412,0.5851,0.4691,0.7263
1687,57.893,2.41,2.41,2.41,bbox,20.392,15.816,22.117,17.659,2.718,4.7182,,,,
1688,57.927,2.37,2.41,2.37,bbox,20.392,15.816,22.117,17.694,2.7586,4.7558,,,,
1689,57.962,2.273,2.37,2.273,bbox,20.455,15.816,22.117,17.694,2.8863,4.8131,,0.4257,,0.7202
1690,57.996,2.193,2.273,2.193,bbox,20.496,15.816,22.117,17.739,3.0015,4.8552,,,,
1691,58.03,2.111,2.273,2.111,bbox,20.623,15.816,22.117,17.796,3.0585,4.8402,,,,
1692,58.065,2.098,2.193,2.098,bbox,20.739,15.816,22.117,17.796,3.0661,4.8223,,,,
1693,58.099,2.112,2.112,2.112,bbox,20.785,15.816,22.117,17.796,3.0482,4.8011,,,,
1694,58.133,2.055,2.111,2.055,bbox,20.785,15.816,22.117,17.796,3.0619,4.781,,,,
1695,58.167,2.023,2.098,2.023,bbox,20.785,15.816,22.117,17.796,3.0795,4.7475,0.4099,,0.498,
1696,58.202,1.967,2.055,1.967,bbox,20.785,15.816,22.149,17.796,3.114,4.733,,,,
1697,58.236,1.924,2.023,1.924,bbox,20.817,15.816,22.183,17.796,3.143,4.733,,,,
1698,58.27,1.097,1.967,1.857,pose,20.851,15.816,22.183,17.796,3.1608,4.6949,0.4436,0.8868,0.4779,0.6676
1699,58.305,,,,,20.851,15.816,22.183,17.796,,,,,,
1700,58.339,1.79,1.924,1.79,bbox,20.851,15.816,22.183,17.796,3.1578,4.6303,,,,
1701,58.373,1.743,1.79,1.743,bbox,20.894,15.816,22.235,17.796,3.1563,4.5928,0.4628,,0.4177,
