frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
1370,47.014,2.341,2.341,pose,16.176,12.633,18.563,12.88,3.0635,5.5701,0.788,0.6869,0.5226,0.7341
1371,47.049,2.328,2.328,pose,16.176,12.676,18.563,12.88,3.0585,5.6247,0.7012,0.7782,0.4851,0.7803
1372,47.083,2.306,2.327,pose,16.176,12.676,18.563,12.88,3.0738,5.6031,0.6687,0.844,0.4891,0.7886
1373,47.117,2.36,2.328,pose,16.176,12.676,18.563,12.88,3.0925,5.6762,0.6105,0.8604,0.4686,0.7842
1374,47.152,2.458,2.341,pose,16.176,12.676,18.563,12.923,3.1589,5.6481,0.4802,0.871,0.4952,0.7575
1375,47.186,2.501,2.36,pose,16.176,12.676,18.563,12.923,3.2166,5.6091,0.4087,0.8528,0.5134,0.7264
1376,47.22,2.39,2.39,bbox,16.242,12.676,18.563,12.923,3.3204,5.5985,,0.8519,,0.7282
1377,47.255,2.211,2.39,bbox,16.3,12.676,18.563,12.923,3.4996,5.6074,,0.8626,,0.7205
1378,47.289,2.152,2.39,bbox,16.404,12.676,18.563,12.923,3.5692,5.639,,0.8777,,0.7125
1379,47.323,2.098,2.211,bbox,16.554,12.676,18.563,12.923,3.6372,5.6708,,0.9063,,0.7097
1380,47.358,2.084,2.152,bbox,16.623,12.676,18.563,12.923,3.7053,5.7305,,0.9414,,0.7019
1381,47.392,2.043,2.098,bbox,16.691,12.676,18.563,12.969,3.7551,5.7794,,1.0027,,0.728
1382,47.426,2.077,2.084,bbox,16.759,12.676,18.563,13.029,3.8431,5.8575,,1.0513,,0.7573
1383,47.461,2.02,2.077,bbox,16.809,12.676,18.563,13.078,3.8579,5.9117,,1.121,,0.7643
1384,47.495,1.868,2.043,bbox,16.897,12.676,18.563,13.156,4.0843,5.9881,,1.0618,,0.7352
1385,47.529,1.943,2.02,bbox,16.897,12.676,18.563,13.21,4.1616,6.1053,,1.0692,,0.7467
1386,47.563,1.895,1.943,bbox,17.062,12.676,18.563,13.287,4.2598,6.1491,,1.0072,,0.7615
1387,47.598,,,,17.062,12.676,18.563,13.287,,,,,,
1388,47.632,1.773,1.895,bbox,17.139,12.676,18.563,13.404,4.4853,6.3093,,0.9784,,0.6626
1389,47.666,1.718,1.868,bbox,17.237,12.676,18.563,13.448,4.5681,6.3745,,,,
1390,47.701,1.777,1.777,bbox,17.387,12.676,18.563,13.598,4.6503,6.4893,,,,
1391,47.735,1.85,1.777,bbox,17.47,12.676,18.563,13.663,4.7335,6.6591,,0.8756,,0.7898
1392,47.769,1.784,1.777,bbox,17.552,12.676,18.563,13.778,4.811,6.6992,,0.7276,,0.831
1393,47.804,1.768,1.777,bbox,17.636,12.676,18.563,13.928,4.8879,6.8427,,0.5544,,0.8493
1394,47.838,1.918,1.784,bbox,17.713,12.676,18.563,13.968,4.9346,7.0548,,0.1209,,0.8221
1395,47.872,1.413,1.784,pose,17.79,12.676,18.563,14.111,5.0023,7.1932,0.7172,0.1995,0.4801,0.7599
1396,47.907,1.456,1.768,pose,17.837,12.676,18.563,14.247,5.0652,6.9784,0.6318,0.0765,0.4259,0.3862
1397,47.941,1.513,1.513,pose,17.904,12.676,18.563,14.323,5.0613,7.0898,0.7072,0.4936,0.4756,0.8554
1398,47.975,1.739,1.513,pose,17.904,12.676,18.563,14.358,5.0224,7.2241,0.7492,0.2086,0.5588,0.8989
1399,48.01,2.218,1.513,bbox,17.904,12.676,18.563,14.462,5.0208,7.4055,0.7507,,0.5711,
1400,48.044,2.374,1.739,bbox,17.904,12.676,18.563,14.493,5.0292,7.5866,0.7554,,0.5868,
1401,48.078,2.059,2.059,pose,17.904,12.676,18.563,14.643,4.9906,7.5924,0.7349,0.3447,0.6091,0.8139
1402,48.113,2.76,2.218,pose,17.904,12.676,18.563,14.793,4.8997,7.7071,0.7579,0.043,0.6389,-0.0338
1403,48.147,2.605,2.374,bbox,17.904,12.676,18.563,14.793,4.8674,7.8016,0.7491,,0.6902,
1404,48.181,2.738,2.605,bbox,17.904,12.778,18.563,14.913,4.8417,7.8868,0.024,,0.3785,
1405,48.216,2.431,2.605,pose,17.904,12.81,18.563,15.008,4.8489,8.0253,0.7312,0.4468,0.737,0.8435
1406,48.25,2.485,2.605,pose,17.904,12.81,18.563,15.093,4.8171,8.0931,0.6971,0.646,0.7489,0.8363
1407,48.284,3.028,2.605,bbox,17.904,12.81,18.563,15.231,4.7971,8.2681,0.6453,,0.759,
1408,48.318,3.069,2.738,bbox,17.904,12.861,18.563,15.299,4.7665,8.3051,0.5929,,0.7997,
1409,48.353,3.312,3.028,bbox,17.904,12.861,18.563,15.449,4.7231,8.3904,0.5133,,0.808,
1410,48.387,3.379,3.069,bbox,17.904,12.911,18.563,15.486,4.6719,8.3881,0.4166,,0.7754,
1411,48.421,3.599,3.312,bbox,17.904,12.955,18.563,15.569,4.6298,8.5704,0.368,,0.7316,
1412,48.456,3.708,3.379,bbox,17.904,13.006,18.563,15.569,4.5874,8.6275,,,,
1413,48.49,,,,17.904,13.006,18.563,15.569,,,,,,
1414,48.524,,,,17.904,13.006,18.563,15.569,,,,,,
1415,48.559,,,,17.904,13.006,18.563,15.569,,,,,,
1416,48.593,,,,17.904,13.006,18.563,15.569,,,,,,
1417,48.627,,,,17.904,13.006,18.563,15.569,,,,,,
1418,48.662,,,,17.904,13.006,18.563,15.569,,,,,,
1419,48.696,,,,17.904,13.006,18.563,15.569,,,,,,
1420,48.73,3.699,3.599,bbox,17.904,13.048,18.563,15.69,4.1094,8.5087,,,,
1421,48.765,3.916,3.699,bbox,17.904,13.09,18.563,15.752,4.1063,8.6614,0.383,,0.7272,
1422,48.799,3.812,3.708,bbox,17.904,13.24,18.563,15.809,4.0966,8.6738,0.4094,,0.7584,
1423,48.833,,,,17.904,13.24,18.563,15.809,,,,,,
1424,48.868,,,,17.904,13.24,18.563,15.809,,,,,,
1425,48.902,,,,17.904,13.24,18.563,15.809,,,,,,
1426,48.936,,,,17.904,13.24,18.563,15.809,,,,,,
1427,48.97,,,,17.904,13.24,18.563,15.809,,,,,,
1428,49.005,,,,17.904,13.24,18.563,15.809,,,,,,
1429,49.039,,,,17.904,13.24,18.563,15.809,,,,,,
1430,49.073,2.389,3.708,pose,17.904,13.24,18.563,15.809,2.7381,6.1862,0.943,0.9926,0.644,0.8093
1431,49.108,2.396,3.699,pose,17.904,13.24,18.682,15.809,2.7741,6.191,0.9591,0.9915,0.644,0.8157
1432,49.142,2.402,2.402,pose,17.904,13.403,18.832,15.809,2.7811,6.1792,0.9653,0.987,0.6564,0.821
1433,49.176,2.366,2.396,pose,17.904,13.403,18.832,15.809,2.7802,6.1943,0.98,0.9568,0.654,0.8334
1434,49.211,2.357,2.389,pose,17.904,13.403,18.832,15.809,2.7926,6.2038,0.947,0.9671,0.6502,0.8518
1435,49.245,2.328,2.366,pose,17.904,13.403,18.832,15.809,2.7851,6.2073,0.9393,0.9595,0.6491,0.8535
1436,49.279,2.307,2.357,pose,17.904,13.403,18.832,15.809,2.8142,6.2011,0.9216,0.9275,0.6533,0.8767
1437,49.314,2.334,2.334,pose,17.904,13.403,18.832,15.809,2.82,6.1901,0.8907,0.947,0.6607,0.8955
1438,49.348,2.349,2.334,pose,17.935,13.403,18.832,15.809,2.812,6.181,0.8831,0.9534,0.6618,0.8947
1439,49.382,2.353,2.334,pose,17.935,13.403,18.832,15.809,2.8119,6.1713,0.8796,0.9607,0.6599,0.8907
1440,49.417,2.336,2.336,pose,17.935,13.403,18.832,15.809,2.8207,6.1646,0.8731,0.9465,0.6574,0.8596
1441,49.451,2.345,2.345,pose,17.935,13.403,18.832,15.809,2.8265,6.1724,0.8587,0.9507,0.6608,0.8427
1442,49.485,2.346,2.346,pose,17.935,13.403,18.832,15.809,2.8275,6.178,0.8655,0.9585,0.6541,0.8184
1443,49.52,2.355,2.346,pose,17.935,13.403,18.832,15.809,2.8279,6.178,0.8655,0.9557,0.642,0.8207
1444,49.554,2.352,2.346,pose,17.935,13.403,18.832,15.809,2.8279,6.1872,0.881,0.9595,0.6155,0.8323
1445,49.588,2.385,2.352,pose,17.935,13.403,18.832,15.809,2.8285,6.1964,0.9029,0.9412,0.6034,0.8539
1446,49.623,2.409,2.355,pose,17.935,13.403,18.832,15.809,2.8324,6.2156,0.877,0.9433,0.5797,0.8589
1447,49.657,2.385,2.385,pose,17.935,13.403,18.832,15.809,2.834,6.2155,0.9068,0.9582,0.5783,0.8871
1448,49.691,2.396,2.385,pose,17.935,13.403,18.832,15.809,2.8402,6.2172,0.8841,0.9426,0.6032,0.9126
1449,49.725,2.403,2.396,pose,17.935,13.403,18.832,15.809,2.8397,6.2175,0.8837,0.9443,0.6078,0.9139
1450,49.76,2.407,2.403,pose,17.935,13.403,18.832,15.809,2.8372,6.2065,0.869,0.9292,0.6405,0.8982
1451,49.794,2.405,2.403,pose,17.935,13.403,18.832,15.809,2.8438,6.1954,0.8773,0.9449,0.6451,0.8964
1452,49.828,2.401,2.403,pose,17.935,13.403,18.832,15.809,2.8548,6.1902,0.8645,0.9791,0.654,0.8546
1453,49.863,2.444,2.405,pose,17.967,13.403,18.832,15.809,2.891,6.1982,0.8424,0.9107,0.6603,0.8048
1454,49.897,2.45,2.407,pose,17.967,13.403,18.832,15.809,2.9024,6.1942,0.86,0.9727,0.6777,0.7901
1455,49.931,2.465,2.444,pose,18.014,13.403,18.832,15.809,2.9173,6.1899,0.8728,0.9727,0.6654,0.7866
1456,49.966,2.432,2.444,pose,18.014,13.403,18.832,15.809,2.9326,6.1781,0.8901,0.9616,0.6662,0.7924
1457,50.0,2.447,2.447,pose,18.014,13.403,18.832,15.809,2.9447,6.175,0.8971,0.9427,0.6512,0.8164
1458,50.034,2.412,2.447,pose,18.056,13.403,18.832,15.809,2.9955,6.193,0.8956,0.9486,0.644,0.8449
1459,50.069,2.399,2.432,pose,18.056,13.403,18.832,15.809,3.0209,6.2075,0.8926,0.9531,0.6457,0.8712
1460,50.103,2.383,2.412,pose,18.119,13.403,18.832,15.809,3.0331,6.2002,0.8779,0.9516,0.6493,0.8556
1461,50.137,2.363,2.399,pose,18.119,13.403,18.832,15.809,3.0273,6.1565,0.8697,0.946,0.6511,0.8844
1462,50.172,2.366,2.383,pose,18.119,13.403,18.832,15.809,3.0172,6.1367,0.8846,0.949,0.6625,0.9
1463,50.206,2.34,2.366,pose,18.119,13.403,18.866,15.809,3.0169,6.1375,0.8769,0.9876,0.6559,0.8967
1464,50.24,2.37,2.366,pose,18.119,13.403,18.866,15.809,3.0213,6.1363,0.8885,0.9651,0.6446,0.8442
1465,50.275,2.379,2.366,pose,18.119,13.403,18.866,15.809,3.0018,6.1191,0.9081,0.999,0.6174,0.8058
1466,50.309,2.385,2.37,pose,18.119,13.403,18.866,15.809,2.9644,6.0963,0.9279,0.9882,0.6032,0.8025
1467,50.343,2.408,2.379,pose,18.119,13.403,18.904,15.809,2.9153,6.057,0.9352,0.9718,0.5902,0.8004
1468,50.377,2.438,2.385,pose,18.119,13.434,18.904,15.809,2.8934,6.0745,0.9414,0.9863,0.5691,0.7837
1469,50.412,2.395,2.395,pose,18.119,13.483,18.904,15.809,2.8977,6.1178,0.9589,0.9964,0.5647,0.8143
1470,50.446,2.37,2.395,pose,18.119,13.483,18.904,15.809,2.886,6.1155,0.9729,0.9766,0.558,0.8727
1471,50.48,2.337,2.395,pose,18.119,13.483,18.904,15.809,2.8575,6.1114,0.9618,0.994,0.5641,0.8894
1472,50.515,2.342,2.37,pose,18.119,13.483,18.904,15.809,2.8283,6.1205,0.9609,0.986,0.5789,0.893
1473,50.549,2.338,2.342,pose,18.119,13.541,18.904,15.809,2.8039,6.1275,0.9352,0.9841,0.5944,0.8887
1474,50.583,2.329,2.338,pose,18.119,13.541,18.904,15.809,2.763,6.1274,0.9354,0.985,0.6072,0.8848
1475,50.618,2.348,2.338,pose,18.119,13.595,18.904,15.809,2.7723,6.1389,0.9113,0.982,0.6288,0.8725
1476,50.652,2.359,2.342,pose,18.119,13.626,18.904,15.809,2.7631,6.1663,0.9177,0.9632,0.6256,0.85
1477,50.686,2.394,2.348,pose,18.119,13.626,18.904,15.809,2.7456,6.1534,0.9148,0.9723,0.6386,0.8226
1478,50.721,2.417,2.359,pose,18.119,13.626,18.904,15.843,2.7352,6.177,0.9101,0.9902,0.627,0.7934
1479,50.755,2.415,2.394,pose,18.119,13.626,18.904,15.843,2.7179,6.178,0.9221,1.0099,0.6212,0.811
1480,50.789,2.422,2.415,pose,18.119,13.664,18.904,15.843,2.7137,6.1723,0.944,0.9907,0.5898,0.8243
1481,50.824,2.431,2.417,pose,18.119,13.664,18.904,15.843,2.7274,6.1824,0.9457,1.0006,0.5831,0.8286
1482,50.858,2.385,2.417,pose,18.119,13.664,18.904,15.843,2.7276,6.1761,0.959,0.9743,0.5889,0.8497
1483,50.892,2.349,2.415,pose,18.119,13.664,18.904,15.843,2.7413,6.1576,0.9289,0.9451,0.615,0.8765
1484,50.927,2.317,2.385,pose,18.119,13.664,18.904,15.843,2.7565,6.1235,0.8994,0.9504,0.6387,0.8879
1485,50.961,2.307,2.349,pose,18.119,13.664,18.904,15.843,2.7664,6.0939,0.8847,0.9345,0.6489,0.8902
1486,50.995,2.306,2.317,pose,18.119,13.664,18.904,15.843,2.7775,6.07,0.8637,0.9339,0.6594,0.9053
1487,51.03,2.297,2.307,pose,18.15,13.664,18.963,15.843,2.7918,6.0561,0.8619,0.9025,0.664,0.8894
1488,51.064,2.289,2.306,pose,18.15,13.664,18.963,15.843,2.8024,6.0643,0.8378,0.9069,0.6614,0.8682
1489,51.098,2.298,2.298,pose,18.15,13.664,18.963,15.843,2.8088,6.0682,0.8212,0.9074,0.6663,0.8561
1490,51.132,2.336,2.298,pose,18.186,13.664,18.963,15.843,2.8192,6.0937,0.8158,0.8907,0.6423,0.8368
1491,51.167,2.331,2.298,pose,18.186,13.664,18.963,15.843,2.8253,6.1024,0.8316,0.9035,0.6312,0.8435
1492,51.201,2.336,2.331,pose,18.186,13.664,18.963,15.843,2.8245,6.0986,0.8304,0.9073,0.6038,0.8557
1493,51.235,2.326,2.331,pose,18.186,13.664,18.963,15.843,2.8281,6.1124,0.8524,0.9074,0.5997,0.8807
1494,51.27,2.342,2.336,pose,18.186,13.664,18.963,15.843,2.8327,6.1089,0.8428,0.9332,0.6092,0.9172
1495,51.304,2.304,2.331,pose,18.186,13.664,18.963,15.843,2.8311,6.1291,0.8394,0.941,0.6268,0.9108
1496,51.338,2.321,2.326,pose,18.186,13.664,18.963,15.843,2.831,6.1388,0.8267,0.9251,0.6465,0.9138
1497,51.373,2.324,2.324,pose,18.186,13.664,18.963,15.878,2.8345,6.1584,0.8342,0.8986,0.6704,0.8878
1498,51.407,2.359,2.324,pose,18.216,13.664,18.963,15.878,2.8327,6.1698,0.8228,0.9283,0.6859,0.8883
1499,51.441,2.369,2.324,pose,18.216,13.664,18.963,15.878,2.8153,6.1859,0.829,0.9569,0.6837,0.861
1500,51.476,2.371,2.359,pose,18.216,13.664,18.963,15.919,2.8065,6.1947,0.8515,0.9757,0.6822,0.831
1501,51.51,2.375,2.369,pose,18.216,13.664,18.963,15.919,2.7953,6.2032,0.8605,0.9452,0.6562,0.815
1502,51.544,2.365,2.369,pose,18.216,13.664,18.963,15.919,2.7729,6.1992,0.8853,0.9556,0.6463,0.8152
1503,51.579,2.372,2.371,pose,18.216,13.701,18.963,15.919,2.7581,6.193,0.9113,0.9781,0.6139,0.8344
1504,51.613,2.387,2.372,pose,18.216,13.701,18.963,15.919,2.7549,6.2024,0.9267,0.9714,0.6037,0.8574
1505,51.647,2.383,2.375,pose,18.216,13.738,18.963,15.951,2.7543,6.2044,0.9324,0.9373,0.593,0.8766
1506,51.682,2.357,2.372,pose,18.216,13.738,18.963,15.951,2.7625,6.1989,0.9274,0.944,0.5995,0.8958
1507,51.716,2.347,2.372,pose,18.216,13.738,18.963,15.951,2.7704,6.1869,0.9198,0.9635,0.6313,0.9169
1508,51.75,2.329,2.357,pose,18.216,13.738,18.963,15.951,2.7739,6.1667,0.906,0.9481,0.662,0.9058
1509,51.784,2.344,2.347,pose,18.216,13.738,18.963,15.951,2.7652,6.1668,0.9019,0.9116,0.683,0.8978
1510,51.819,2.37,2.347,pose,18.216,13.738,18.995,15.951,2.7762,6.1705,0.8763,0.9149,0.675,0.8955
1511,51.853,2.368,2.347,pose,18.216,13.738,18.995,15.951,2.7836,6.1656,0.8661,0.9044,0.6869,0.86
1512,51.887,2.374,2.368,pose,18.216,13.738,18.995,15.951,2.7866,6.1624,0.8774,0.9137,0.6674,0.8372
1513,51.922,2.386,2.37,pose,18.216,13.738,18.995,15.951,2.7866,6.1559,0.8611,0.9208,0.654,0.8523
1514,51.956,2.388,2.374,pose,18.216,13.738,18.995,15.951,2.7797,6.1581,0.8947,0.9131,0.6401,0.8465
1515,51.99,2.393,2.386,pose,18.216,13.738,18.995,15.951,2.7687,6.1661,0.9124,0.9157,0.6154,0.8609
1516,52.025,2.386,2.386,pose,18.216,13.738,18.995,15.951,2.7618,6.1679,0.9098,0.9089,0.6031,0.8971
1517,52.059,2.366,2.386,pose,18.216,13.738,18.995,15.951,2.7483,6.1632,0.9173,0.9081,0.5988,0.9252
1518,52.093,2.37,2.386,pose,18.216,13.738,18.995,15.951,2.756,6.154,0.9108,0.9057,0.6129,0.9137
1519,52.128,2.373,2.373,pose,18.216,13.738,18.995,15.951,2.7544,6.155,0.8973,0.9257,0.6284,0.9369
1520,52.162,2.372,2.372,pose,18.216,13.738,18.995,15.951,2.7476,6.158,0.8861,0.9133,0.6463,0.9193
1521,52.196,2.402,2.372,pose,18.216,13.738,18.995,15.951,2.7373,6.164,0.8742,0.9068,0.6812,0.8701
1522,52.231,2.414,2.373,pose,18.216,13.738,18.995,15.951,2.74,6.1715,0.8802,0.9227,0.6728,0.8459
1523,52.265,2.45,2.402,pose,18.216,13.738,18.995,15.951,2.7353,6.1641,0.8636,0.9047,0.6758,0.8088
1524,52.299,2.476,2.414,pose,18.216,13.738,18.995,15.951,2.7257,6.1662,0.8825,0.9304,0.676,0.7885
1525,52.334,2.476,2.45,pose,18.216,13.738,18.995,15.951,2.704,6.1483,0.8832,0.99,0.6554,0.7833
1526,52.368,2.467,2.467,pose,18.216,13.77,18.995,15.951,2.6941,6.1325,0.8856,1.0224,0.6391,0.7814
1527,52.402,2.304,2.467,pose,18.216,13.77,18.995,15.951,2.6945,6.0643,0.9221,1.1606,0.6149,0.7459
1528,52.437,2.239,2.467,pose,18.216,13.77,19.033,15.951,2.71,6.0297,0.9067,1.2235,0.6085,0.7458
1529,52.471,2.14,2.304,pose,18.216,13.77,19.101,15.951,2.7175,5.9993,0.897,1.3035,0.5995,0.7471
1530,52.505,2.016,2.239,pose,18.216,13.77,19.136,15.951,2.738,5.9387,0.8972,1.3793,0.641,0.7418
1531,52.539,1.956,2.14,pose,18.216,13.77,19.166,15.951,2.7452,5.8474,0.8826,1.4356,0.6659,0.7326
1532,52.574,1.983,2.016,pose,18.216,13.77,19.227,15.951,2.751,5.7438,0.8728,1.2492,0.6583,0.7354
1533,52.608,2.026,2.016,pose,18.216,13.77,19.318,15.951,2.7187,5.6007,0.8493,1.3532,0.6617,0.7018
1534,52.642,1.982,1.983,pose,18.216,13.77,19.422,15.951,2.6908,5.5487,0.849,1.3884,0.6523,0.7222
1535,52.677,1.913,1.982,pose,18.216,13.77,19.565,15.951,2.6741,5.5133,0.8803,1.3854,0.631,0.7064
1536,52.711,1.919,1.982,pose,18.216,13.805,19.617,15.951,2.6666,5.4723,0.9046,1.3044,0.6119,0.6861
1537,52.745,1.914,1.919,pose,18.216,13.805,19.652,15.951,2.6596,5.4345,0.9285,1.2879,0.5975,0.6988
1538,52.78,1.944,1.919,pose,18.216,13.805,19.693,15.951,2.6607,5.3693,0.9532,1.2163,0.5971,0.7288
1539,52.814,1.939,1.919,pose,18.216,13.835,19.731,15.951,2.6547,5.3517,0.9399,1.2251,0.6051,0.7332
1540,52.848,1.908,1.919,pose,18.216,13.835,19.796,15.951,2.5943,5.3447,0.9255,1.2346,0.616,0.7175
1541,52.883,1.948,1.939,pose,18.216,13.835,19.796,15.951,2.5802,5.3009,0.9166,1.2062,0.6066,0.7528
1542,52.917,2.219,1.944,pose,18.216,13.902,19.796,15.951,2.5237,5.2711,0.6464,1.1884,0.5837,0.7809
1543,52.951,2.192,1.948,pose,18.216,13.902,19.865,15.951,2.4345,5.2487,0.6966,1.1873,0.5019,0.7917
1544,52.986,2.178,2.178,pose,18.216,13.972,19.865,15.951,2.4187,5.3076,0.6936,1.1298,0.6689,0.8134
1545,53.02,2.288,2.192,pose,18.216,14.062,19.865,15.951,2.3965,5.2997,0.5698,1.096,0.6528,0.8347
1546,53.054,2.52,2.219,pose,18.216,14.062,19.865,15.951,2.3826,5.3142,0.1412,1.0798,0.6528,0.8368
1547,53.089,2.3,2.288,pose,18.216,14.1,19.865,15.951,2.3503,5.3166,0.6429,1.066,0.6364,0.8349
1548,53.123,2.332,2.3,pose,18.216,14.1,19.865,15.951,2.3201,5.3374,0.6922,1.047,0.6376,0.8288
1549,53.157,2.352,2.332,pose,18.216,14.146,19.865,15.951,2.281,5.3705,0.7499,1.0474,0.634,0.8109
1550,53.191,2.35,2.35,pose,18.216,14.176,19.865,15.988,2.2656,5.4565,0.7969,1.0421,0.638,0.7756
1551,53.226,2.382,2.35,pose,18.216,14.215,19.865,16.021,2.2688,5.5156,0.7892,1.0332,0.6285,0.7496
1552,53.26,2.412,2.352,pose,18.216,14.215,19.865,16.107,2.2709,5.5264,0.7853,1.05,0.5999,0.722
1553,53.294,2.421,2.382,pose,18.216,14.215,19.865,16.166,2.2683,5.518,0.7864,1.0426,0.6357,0.7277
1554,53.329,2.384,2.384,pose,18.216,14.215,19.865,16.166,2.2623,5.5168,0.8076,1.0703,0.6576,0.7152
1555,53.363,2.389,2.389,pose,18.216,14.215,19.865,16.166,2.2731,5.4816,0.7663,1.0377,0.6275,0.7133
1556,53.397,2.384,2.389,pose,18.216,14.215,19.865,16.166,2.2759,5.4207,0.7491,1.0367,0.6636,0.7298
1557,53.432,2.604,2.389,pose,18.216,14.215,19.899,16.166,2.2234,5.3669,0.4265,1.021,0.7003,0.7478
1558,53.466,2.955,2.389,bbox,18.216,14.215,19.96,16.166,2.2004,5.3269,,0.9399,,0.7715
1559,53.5,2.341,2.389,pose,18.216,14.273,20.013,16.166,2.1931,5.2552,0.6935,0.8951,0.6928,0.7904
1560,53.535,2.403,2.403,pose,18.216,14.273,20.053,16.166,2.1856,5.1952,0.6931,0.7628,0.6463,0.8378
1561,53.569,2.804,2.604,bbox,18.216,14.303,20.125,16.166,2.1752,5.143,,0.6825,,0.852
1562,53.603,2.352,2.403,pose,18.216,14.303,20.185,16.166,2.1584,5.06,0.7423,0.5992,0.6507,0.8395
1563,53.638,2.303,2.352,pose,18.216,14.303,20.237,16.166,2.1699,5.0395,0.7527,0.5783,0.6282,0.8183
1564,53.672,2.322,2.352,pose,18.216,14.303,20.32,16.166,2.1777,5.0076,0.7561,0.61,0.6396,0.8111
1565,53.706,2.239,2.322,pose,18.216,14.303,20.32,16.166,2.1853,5.0158,0.7446,0.6636,0.64,0.7886
1566,53.741,2.12,2.303,pose,18.216,14.303,20.32,16.166,2.1959,5.0641,0.7237,0.7875,0.6649,0.7529
1567,53.775,2.021,2.239,pose,18.216,14.303,20.364,16.166,2.2084,4.9327,0.7123,0.9238,0.6804,0.7305
1568,53.809,1.916,2.12,pose,18.216,14.303,20.364,16.166,2.2106,4.9454,0.6793,1.0562,0.6735,0.7223
1569,53.844,1.909,2.021,pose,18.216,14.303,20.435,16.166,2.1932,4.8645,0.6414,1.104,0.6798,0.7228
1570,53.878,1.928,1.928,pose,18.216,14.303,20.435,16.166,2.1985,4.8125,0.6713,0.985,0.6428,0.7474
1571,53.912,2.502,1.928,bbox,18.216,14.303,20.516,16.166,2.2872,4.796,,1.0437,,0.7353
1572,53.946,2.021,1.928,pose,18.216,14.303,20.568,16.166,2.2738,4.7268,0.7725,0.881,0.5071,0.7341
1573,53.981,2.414,2.021,bbox,18.285,14.303,20.568,16.166,2.2617,4.6072,,0.7044,,0.6945
1574,54.015,2.326,2.326,bbox,18.285,14.303,20.653,16.166,2.2324,4.4988,,0.5947,,0.6903
1575,54.049,1.82,2.326,pose,18.285,14.303,20.773,16.166,2.2633,4.4308,0.8652,0.5569,0.543,0.711
1576,54.084,1.765,2.021,pose,18.285,14.303,20.881,16.166,2.2523,4.4255,0.8737,0.607,0.5904,0.7103
1577,54.118,1.688,1.82,pose,18.285,14.303,20.949,16.166,2.2503,4.4103,0.8321,0.734,0.6364,0.6531
1578,54.152,1.602,1.765,pose,18.285,14.303,20.949,16.166,2.2069,4.3954,0.775,0.8899,0.641,0.6589
1579,54.187,1.491,1.688,pose,18.285,14.303,20.949,16.166,2.1596,4.3705,0.7111,1.0789,0.6002,0.6489
1580,54.221,2.245,1.688,bbox,18.285,14.358,20.985,16.166,2.1334,4.3089,0.7329,,0.5707,
1581,54.255,2.162,1.688,bbox,18.285,14.405,20.985,16.166,2.1346,4.2601,0.5374,,0.544,
1582,54.29,1.097,1.602,pose,18.285,14.405,21.071,16.166,2.1088,4.2014,0.7367,1.456,0.5425,0.6091
1583,54.324,2.064,2.064,bbox,18.285,14.405,21.12,16.166,2.0977,4.1509,0.7204,,0.5626,
1584,54.358,1.08,2.064,pose,18.285,14.405,21.179,16.166,2.1513,4.1421,0.0554,1.3327,-0.2735,0.578
1585,54.393,1.945,1.945,bbox,18.285,14.405,21.229,16.166,2.1761,4.1051,,1.2708,,0.6289
1586,54.427,1.821,1.821,bbox,18.285,14.456,21.229,16.166,2.0793,3.875,,1.1968,,0.5889
1587,54.461,1.851,1.851,bbox,18.285,14.456,21.275,16.166,1.9965,3.8364,,1.1065,,0.6113
1588,54.496,1.804,1.821,bbox,18.285,14.456,21.425,16.166,1.9439,3.7664,,1.0564,,0.6366
1589,54.53,1.796,1.821,bbox,18.285,14.568,21.464,16.166,1.9162,3.7224,,0.9824,,0.6605
1590,54.564,,,,18.285,14.568,21.464,16.166,,,,,,
1591,54.598,1.917,1.821,bbox,18.285,14.621,21.534,16.166,1.7135,3.668,,0.8481,,0.743
1592,54.633,,,,18.285,14.621,21.534,16.166,,,,,,
1593,54.667,,,,18.285,14.621,21.534,16.166,,,,,,
1594,54.701,2.138,1.851,bbox,18.285,14.621,21.578,16.166,1.5663,3.6612,,0.7097,,0.8059
1595,54.736,,,,18.285,14.621,21.578,16.166,,,,,,
1596,54.77,,,,18.285,14.621,21.578,16.166,,,,,,
1597,54.804,2.388,1.917,bbox,18.285,14.799,21.632,16.166,1.2578,3.5645,,0.6531,,0.8422
1598,54.839,2.417,2.138,bbox,18.285,14.946,21.632,16.166,1.2065,3.4999,,0.7053,,0.8195
1599,54.873,2.488,2.388,bbox,18.285,15.096,21.736,16.166,1.0789,3.4425,,0.7945,,0.7965
1600,54.907,2.573,2.417,bbox,18.285,15.147,21.8,16.166,0.9809,3.4198,,0.8703,,0.7469
1601,54.942,2.662,2.488,bbox,18.285,15.275,21.858,16.166,0.9342,3.4196,,0.9276,,0.7132
1602,54.976,2.698,2.573,bbox,18.285,15.373,21.858,16.166,0.9195,3.3947,0.3922,,0.5059,
1603,55.01,2.751,2.662,bbox,18.285,15.419,21.858,16.166,0.8709,3.3828,,0.9958,,0.6803
1604,55.045,2.762,2.698,bbox,18.285,15.419,21.905,16.166,0.8356,3.3704,,1.0188,,0.6577
