frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
60,2.059,3.933,4.446,pose,0.161,0.121,0.76,0.238
61,2.093,4.476,4.476,bbox,0.161,0.121,0.76,0.238
62,2.128,4.402,4.476,bbox,0.161,0.121,0.76,0.238
63,2.162,3.876,4.402,pose,0.161,0.121,0.76,0.238
64,2.196,4.297,4.297,bbox,0.161,0.121,0.76,0.238
65,2.231,4.267,4.297,bbox,0.161,0.121,0.76,0.238
66,2.265,3.896,4.267,pose,0.212,0.121,0.76,0.238
67,2.299,4.147,4.147,bbox,0.212,0.121,0.76,0.238
68,2.334,4.046,4.147,bbox,0.254,0.121,0.76,0.238
69,2.368,3.843,4.046,pose,0.254,0.121,0.76,0.238
70,2.402,3.953,3.953,bbox,0.343,0.121,0.76,0.238
71,2.437,3.93,3.953,bbox,0.399,0.121,0.76,0.238
72,2.471,3.659,3.93,pose,0.399,0.121,0.76,0.238
73,2.505,3.876,3.876,bbox,0.462,0.121,0.76,0.273
74,2.539,3.88,3.88,bbox,0.462,0.121,0.76,0.273
75,2.574,3.499,3.876,pose,0.462,0.121,0.76,0.273
76,2.608,3.849,3.849,bbox,0.5,0.121,0.76,0.273
77,2.642,3.913,3.876,bbox,0.5,0.121,0.76,0.273
78,2.677,3.45,3.849,pose,0.5,0.121,0.76,0.273
79,2.711,3.891,3.849,bbox,0.5,0.121,0.76,0.273
80,2.745,,,,0.5,0.121,0.76,0.273
81,2.78,,,,0.5,0.121,0.76,0.273
82,2.814,,,,0.5,0.121,0.76,0.273
83,2.848,,,,0.5,0.121,0.76,0.273
84,2.883,3.067,3.849,pose,0.5,0.121,0.76,0.273
85,2.917,,,,0.5,0.121,0.76,0.273
86,2.951,3.651,3.651,bbox,0.5,0.121,0.76,0.273
87,2.986,3.147,3.45,pose,0.608,0.121,0.76,0.273
88,3.02,3.576,3.576,bbox,0.744,0.121,0.851,0.273
89,3.054,3.533,3.533,bbox,0.782,0.121,0.902,0.273
90,3.089,2.589,3.533,pose,0.823,0.121,0.902,0.273
91,3.123,3.261,3.261,bbox,0.823,0.121,0.902,0.273
92,3.157,3.149,3.261,bbox,0.823,0.121,0.958,0.273
93,3.191,3.078,3.149,bbox,0.823,0.121,0.958,0.273
94,3.226,3.027,3.078,bbox,0.823,0.121,1.037,0.273
95,3.26,3.007,3.078,bbox,0.861,0.121,1.037,0.273
96,3.294,2.306,3.027,pose,0.861,0.121,1.072,0.273
97,3.329,2.907,3.007,bbox,0.861,0.121,1.132,0.273
98,3.363,2.92,2.92,bbox,0.861,0.121,1.187,0.273
99,3.397,2.329,2.907,pose,0.861,0.121,1.187,0.273
100,3.432,2.916,2.907,bbox,0.904,0.121,1.218,0.273
101,3.466,2.943,2.916,bbox,0.904,0.121,1.218,0.273
102,3.5,2.329,2.916,pose,0.904,0.121,1.218,0.273
103,3.535,2.961,2.916,bbox,0.904,0.121,1.218,0.273
104,3.569,2.979,2.943,bbox,0.904,0.121,1.218,0.273
105,3.603,2.307,2.943,pose,0.904,0.121,1.218,0.273
106,3.638,3.065,2.961,bbox,0.904,0.121,1.218,0.315
107,3.672,3.101,2.979,bbox,0.904,0.121,1.218,0.315
108,3.706,2.409,2.979,pose,0.904,0.121,1.218,0.315
109,3.741,3.126,3.065,bbox,0.904,0.121,1.218,0.315
110,3.775,3.127,3.101,bbox,0.904,0.121,1.218,0.315
111,3.809,2.382,3.101,pose,0.904,0.121,1.218,0.315
112,3.844,3.076,3.076,bbox,0.904,0.121,1.218,0.315
113,3.878,3.053,3.076,bbox,0.904,0.121,1.218,0.315
114,3.912,2.317,3.053,pose,0.904,0.121,1.218,0.315
115,3.946,3.007,3.007,bbox,0.904,0.121,1.218,0.315
116,3.981,2.975,3.007,bbox,0.904,0.121,1.218,0.315
117,4.015,2.311,2.975,pose,0.904,0.121,1.218,0.315
118,4.049,2.986,2.975,bbox,0.904,0.121,1.218,0.315
119,4.084,2.987,2.986,bbox,0.904,0.121,1.218,0.315
120,4.118,2.355,2.975,pose,0.904,0.121,1.218,0.315
121,4.152,3.016,2.986,bbox,0.904,0.121,1.218,0.315
122,4.187,3.012,2.987,bbox,0.904,0.121,1.218,0.315
123,4.221,2.328,2.987,pose,0.904,0.121,1.218,0.315
124,4.255,3.003,3.003,bbox,0.904,0.121,1.218,0.315
125,4.29,3.028,3.012,bbox,0.904,0.121,1.218,0.315
126,4.324,2.411,3.003,pose,0.904,0.121,1.218,0.315
127,4.358,3.102,3.003,bbox,0.904,0.121,1.218,0.359
128,4.393,3.111,3.028,bbox,0.904,0.121,1.218,0.359
129,4.427,2.489,3.028,pose,0.904,0.121,1.218,0.359
130,4.461,3.15,3.102,bbox,0.904,0.121,1.218,0.359
131,4.496,3.141,3.111,bbox,0.904,0.121,1.218,0.359
132,4.53,2.491,3.111,pose,0.904,0.121,1.218,0.359
133,4.564,3.14,3.14,bbox,0.904,0.121,1.218,0.359
134,4.598,3.12,3.14,bbox,0.904,0.121,1.218,0.359
135,4.633,2.425,3.12,pose,0.904,0.121,1.218,0.359
136,4.667,3.052,3.052,bbox,0.904,0.121,1.218,0.359
137,4.701,2.951,3.052,bbox,0.904,0.121,1.218,0.359
138,4.736,2.363,2.951,pose,0.971,0.121,1.218,0.359
139,4.77,2.881,2.881,bbox,0.971,0.121,1.218,0.359
140,4.804,2.882,2.882,bbox,1.02,0.121,1.218,0.359
141,4.839,2.247,2.881,pose,1.057,0.121,1.218,0.359
142,4.873,2.853,2.853,bbox,1.057,0.121,1.218,0.359
143,4.907,2.931,2.881,bbox,1.057,0.121,1.218,0.359
144,4.942,2.052,2.853,pose,1.13,0.121,1.218,0.413
145,4.976,2.934,2.853,bbox,1.173,0.121,1.218,0.413
146,5.01,2.847,2.853,bbox,1.215,0.121,1.218,0.413
147,5.045,2.718,2.847,bbox,1.279,0.121,1.218,0.413
148,5.079,2.664,2.718,bbox,1.346,0.121,1.218,0.413
149,5.113,2.549,2.718,bbox,1.393,0.121,1.322,0.413
150,5.148,1.504,2.664,pose,1.393,0.121,1.377,0.413
151,5.182,2.407,2.549,bbox,1.393,0.121,1.47,0.413
152,5.216,2.38,2.407,bbox,1.393,0.121,1.519,0.413
153,5.251,2.331,2.38,bbox,1.393,0.153,1.617,0.413
154,5.285,2.276,2.331,bbox,1.393,0.153,1.668,0.413
155,5.319,2.264,2.331,bbox,1.393,0.153,1.668,0.413
156,5.353,1.692,2.276,pose,1.393,0.194,1.787,0.413
157,5.388,2.317,2.276,bbox,1.393,0.25,1.83,0.413
158,5.422,2.234,2.264,bbox,1.393,0.379,1.921,0.413
159,5.456,1.851,2.234,pose,1.393,0.431,1.921,0.413
160,5.491,2.149,2.149,bbox,1.393,0.464,2.058,0.413
161,5.525,2.154,2.154,bbox,1.393,0.464,2.154,0.413
162,5.559,2.183,2.154,bbox,1.393,0.464,2.154,0.413
163,5.594,2.195,2.154,bbox,1.393,0.464,2.195,0.413
164,5.628,2.243,2.183,bbox,1.393,0.464,2.195,0.413
165,5.662,2.304,2.195,bbox,1.393,0.464,2.195,0.413
166,5.697,2.453,2.243,bbox,1.393,0.496,2.195,0.413
167,5.731,2.599,2.304,bbox,1.393,0.534,2.195,0.413
168,5.765,2.713,2.453,bbox,1.393,0.648,2.195,0.413
169,5.8,2.798,2.599,bbox,1.393,0.775,2.195,0.413
170,5.834,2.839,2.713,bbox,1.393,0.876,2.195,0.413
171,5.868,2.872,2.798,bbox,1.393,0.948,2.195,0.413
172,5.903,2.912,2.839,bbox,1.393,0.997,2.195,0.413
173,5.937,2.843,2.843,bbox,1.393,1.033,2.195,0.413
174,5.971,2.818,2.843,bbox,1.393,1.08,2.248,0.413
175,6.005,2.789,2.843,bbox,1.393,1.129,2.285,0.413
176,6.04,2.718,2.818,bbox,1.393,1.191,2.285,0.413
177,6.074,2.144,2.789,pose,1.393,1.191,2.285,0.413
178,6.108,2.63,2.718,bbox,1.393,1.191,2.334,0.413
179,6.143,2.596,2.63,bbox,1.393,1.191,2.372,0.413
180,6.177,2.258,2.596,pose,1.393,1.191,2.372,0.413
181,6.211,2.634,2.596,bbox,1.393,1.233,2.426,0.413
182,6.246,2.696,2.63,bbox,1.393,1.233,2.426,0.413
183,6.28,2.343,2.596,pose,1.393,1.27,2.426,0.413
184,6.314,2.817,2.634,bbox,1.393,1.364,2.458,0.413
185,6.349,2.901,2.696,bbox,1.393,1.364,2.458,0.413
186,6.383,2.975,2.817,bbox,1.393,1.436,2.458,0.413
187,6.417,2.932,2.901,bbox,1.393,1.436,2.458,0.413
188,6.452,2.896,2.901,bbox,1.393,1.436,2.458,0.413
189,6.486,2.295,2.901,pose,1.393,1.436,2.458,0.413
190,6.52,2.854,2.896,bbox,1.393,1.436,2.458,0.413
191,6.555,2.885,2.885,bbox,1.393,1.436,2.458,0.413
192,6.589,2.33,2.854,pose,1.393,1.436,2.458,0.413
193,6.623,2.868,2.854,bbox,1.393,1.436,2.458,0.413
194,6.658,2.872,2.868,bbox,1.393,1.436,2.458,0.413
195,6.692,2.353,2.868,pose,1.393,1.436,2.458,0.413
196,6.726,2.864,2.864,bbox,1.393,1.436,2.458,0.413
197,6.76,2.871,2.868,bbox,1.393,1.436,2.458,0.413
198,6.795,2.352,2.864,pose,1.393,1.436,2.458,0.413
199,6.829,2.91,2.864,bbox,1.393,1.436,2.458,0.473
200,6.863,2.909,2.871,bbox,1.393,1.436,2.458,0.473
201,6.898,2.949,2.909,bbox,1.393,1.436,2.458,0.473
202,6.932,2.921,2.91,bbox,1.424,1.436,2.458,0.53
203,6.966,2.9,2.91,bbox,1.424,1.436,2.458,0.53
204,7.001,2.882,2.909,bbox,1.424,1.436,2.458,0.53
205,7.035,2.918,2.918,bbox,1.455,1.436,2.458,0.53
206,7.069,2.909,2.909,bbox,1.511,1.436,2.458,0.53
207,7.104,2.857,2.9,bbox,1.549,1.436,2.458,0.53
208,7.138,2.92,2.909,bbox,1.605,1.436,2.458,0.6
209,7.172,2.916,2.916,bbox,1.728,1.436,2.458,0.632
210,7.207,2.794,2.909,bbox,1.776,1.436,2.458,0.632
211,7.241,2.764,2.857,bbox,1.827,1.436,2.458,0.632
212,7.275,2.752,2.794,bbox,1.869,1.436,2.458,0.632
213,7.31,2.783,2.783,bbox,1.869,1.436,2.458,0.632
214,7.344,2.801,2.783,bbox,1.869,1.436,2.582,0.632
215,7.378,2.836,2.783,bbox,1.869,1.436,2.582,0.632
216,7.412,2.437,2.783,pose,1.869,1.436,2.582,0.632
217,7.447,2.874,2.801,bbox,1.869,1.436,2.651,0.632
218,7.481,2.953,2.836,bbox,1.869,1.468,2.651,0.632
219,7.515,2.447,2.836,pose,1.869,1.534,2.651,0.632
220,7.55,2.992,2.874,bbox,1.869,1.626,2.651,0.632
221,7.584,2.955,2.953,bbox,1.869,1.626,2.651,0.632
222,7.618,2.393,2.953,pose,1.869,1.626,2.651,0.632
223,7.653,2.89,2.89,bbox,1.869,1.626,2.651,0.632
224,7.687,2.868,2.89,bbox,1.869,1.668,2.651,0.632
225,7.721,2.334,2.868,pose,1.869,1.668,2.651,0.632
226,7.756,2.84,2.84,bbox,1.869,1.668,2.683,0.632
227,7.79,2.826,2.84,bbox,1.869,1.668,2.683,0.632
228,7.824,2.791,2.826,bbox,1.869,1.668,2.683,0.632
229,7.859,2.724,2.791,bbox,1.869,1.668,2.683,0.632
230,7.893,2.703,2.791,bbox,1.869,1.668,2.683,0.632
231,7.927,2.74,2.74,bbox,1.977,1.668,2.683,0.632
232,7.962,2.746,2.74,bbox,2.03,1.668,2.683,0.632
233,7.996,2.764,2.74,bbox,2.03,1.668,2.683,0.632
234,8.03,2.227,2.74,pose,2.03,1.668,2.683,0.664
235,8.065,2.753,2.746,bbox,2.03,1.668,2.683,0.724
236,8.099,2.758,2.753,bbox,2.03,1.668,2.683,0.724
237,8.133,2.183,2.753,pose,2.03,1.668,2.683,0.757
238,8.167,3.029,2.753,bbox,2.03,1.722,2.683,0.822
239,8.202,3.164,2.758,bbox,2.03,1.762,2.683,0.951
240,8.236,2.582,2.758,pose,2.03,1.792,2.683,0.951
241,8.27,3.38,3.029,bbox,2.03,1.792,2.683,1.007
242,8.305,3.447,3.164,bbox,2.03,1.792,2.683,1.007
243,8.339,2.762,3.164,pose,2.03,1.792,2.683,1.071
244,8.373,3.568,3.38,bbox,2.03,1.792,2.683,1.119
245,8.408,3.58,3.447,bbox,2.03,1.792,2.683,1.119
246,8.442,2.756,3.447,pose,2.03,1.792,2.683,1.119
247,8.476,3.445,3.445,bbox,2.03,1.792,2.683,1.119
248,8.511,3.343,3.445,bbox,2.03,1.792,2.683,1.119
249,8.545,2.518,3.343,pose,2.03,1.792,2.683,1.119
250,8.579,3.118,3.118,bbox,2.03,1.792,2.683,1.119
251,8.614,3.098,3.118,bbox,2.077,1.792,2.683,1.119
252,8.648,2.478,3.098,pose,2.077,1.792,2.683,1.119
253,8.682,2.945,2.945,bbox,2.077,1.792,2.683,1.119
254,8.717,2.912,2.945,bbox,2.077,1.792,2.683,1.119
255,8.751,2.454,2.912,pose,2.077,1.792,2.683,1.119
256,8.785,2.924,2.912,bbox,2.077,1.792,2.748,1.119
257,8.819,3.019,2.924,bbox,2.077,1.792,2.748,1.119
258,8.854,2.399,2.912,pose,2.111,1.792,2.748,1.168
259,8.888,2.92,2.92,bbox,2.111,1.792,2.748,1.168
260,8.922,2.919,2.92,bbox,2.111,1.792,2.785,1.168
261,8.957,2.466,2.919,pose,2.182,1.792,2.785,1.205
262,8.991,2.897,2.897,bbox,2.182,1.792,2.785,1.205
263,9.025,2.895,2.897,bbox,2.182,1.792,2.785,1.242
264,9.06,2.16,2.895,pose,2.271,1.792,2.785,1.273
265,9.094,2.938,2.895,bbox,2.271,1.792,2.785,1.273
266,9.128,2.937,2.897,bbox,2.271,1.792,2.785,1.273
267,9.163,2.259,2.895,pose,2.271,1.792,2.785,1.316
268,9.197,2.961,2.937,bbox,2.271,1.792,2.785,1.316
269,9.231,2.997,2.938,bbox,2.271,1.792,2.785,1.316
270,9.266,2.272,2.937,pose,2.271,1.792,2.785,1.316
271,9.3,2.975,2.961,bbox,2.271,1.792,2.785,1.316
272,9.334,2.977,2.975,bbox,2.271,1.792,2.785,1.316
273,9.369,2.967,2.975,bbox,2.271,1.792,2.785,1.316
274,9.403,2.905,2.967,bbox,2.271,1.792,2.785,1.316
275,9.437,2.819,2.967,bbox,2.271,1.792,2.856,1.316
276,9.472,2.727,2.905,bbox,2.271,1.792,2.923,1.316
277,9.506,2.679,2.819,bbox,2.271,1.792,3.03,1.316
278,9.54,2.594,2.727,bbox,2.271,1.792,3.153,1.316
279,9.574,2.36,2.679,pose,2.271,1.792,3.221,1.316
280,9.609,2.428,2.594,bbox,2.271,1.792,3.221,1.316
281,9.643,2.366,2.428,bbox,2.271,1.826,3.308,1.316
282,9.677,1.991,2.366,pose,2.271,1.826,3.377,1.316
283,9.712,2.383,2.366,bbox,2.271,1.905,3.522,1.316
284,9.746,2.436,2.383,bbox,2.271,1.905,3.59,1.316
285,9.78,1.839,2.366,pose,2.271,1.963,3.59,1.316
286,9.815,2.388,2.383,bbox,2.271,2.022,3.641,1.316
287,9.849,2.407,2.388,bbox,2.271,2.022,3.641,1.316
288,9.883,1.469,2.388,pose,2.271,2.053,3.641,1.316
289,9.918,2.301,2.301,bbox,2.271,2.053,3.707,1.316
290,9.952,2.26,2.301,bbox,2.271,2.113,3.707,1.316
291,9.986,1.502,2.26,pose,2.271,2.113,3.802,1.316
292,10.021,2.25,2.25,bbox,2.271,2.153,3.802,1.316
293,10.055,2.277,2.26,bbox,2.271,2.193,3.835,1.316
294,10.089,1.626,2.25,pose,2.271,2.227,3.835,1.316
295,10.124,2.345,2.25,bbox,2.271,2.282,3.835,1.316
296,10.158,2.334,2.277,bbox,2.271,2.384,3.904,1.316
297,10.192,2.286,2.286,bbox,2.271,2.419,4.002,1.316
298,10.226,2.291,2.291,bbox,2.271,2.419,4.05,1.316
299,10.261,2.281,2.291,bbox,2.271,2.419,4.083,1.316
300,10.295,2.392,2.291,bbox,2.271,2.462,4.083,1.316
301,10.329,2.244,2.286,bbox,2.271,2.462,4.124,1.316
302,10.364,2.254,2.281,bbox,2.271,2.462,4.159,1.316
303,10.398,2.237,2.254,pose,2.271,2.462,4.159,1.316
304,10.432,2.375,2.254,bbox,2.271,2.55,4.159,1.316
305,10.467,2.483,2.254,bbox,2.271,2.55,4.159,1.316
306,10.501,2.265,2.265,pose,2.271,2.613,4.159,1.359
307,10.535,2.659,2.375,bbox,2.271,2.709,4.159,1.415
308,10.57,2.689,2.483,bbox,2.271,2.709,4.159,1.415
309,10.604,2.271,2.483,pose,2.271,2.709,4.159,1.415
310,10.638,2.769,2.659,bbox,2.271,2.775,4.159,1.415
311,10.673,2.736,2.689,bbox,2.271,2.775,4.159,1.415
312,10.707,2.129,2.689,pose,2.271,2.775,4.159,1.415
313,10.741,2.645,2.645,bbox,2.271,2.775,4.159,1.415
314,10.776,2.577,2.645,bbox,2.271,2.775,4.159,1.415
315,10.81,1.898,2.577,pose,2.271,2.775,4.159,1.415
316,10.844,2.451,2.451,bbox,2.271,2.775,4.159,1.415
317,10.879,2.498,2.498,bbox,2.305,2.775,4.159,1.415
318,10.913,1.912,2.451,pose,2.305,2.775,4.159,1.415
319,10.947,2.372,2.372,bbox,2.375,2.775,4.159,1.415
320,10.981,2.351,2.372,bbox,2.412,2.775,4.159,1.415
321,11.016,2.334,2.351,bbox,2.474,2.775,4.159,1.415
322,11.05,2.365,2.351,bbox,2.474,2.775,4.159,1.415
323,11.084,2.393,2.365,bbox,2.474,2.775,4.159,1.415
324,11.119,1.934,2.351,pose,2.474,2.775,4.159,1.415
325,11.153,2.447,2.365,bbox,2.474,2.775,4.159,1.415
326,11.187,2.541,2.393,bbox,2.474,2.775,4.159,1.483
327,11.222,1.974,2.393,pose,2.474,2.775,4.159,1.483
328,11.256,2.657,2.447,bbox,2.474,2.812,4.159,1.556
329,11.29,2.814,2.541,bbox,2.474,2.812,4.159,1.61
330,11.325,2.235,2.541,pose,2.474,2.812,4.159,1.667
331,11.359,2.927,2.657,bbox,2.474,2.812,4.159,1.742
332,11.393,2.933,2.814,bbox,2.474,2.812,4.159,1.791
333,11.428,2.224,2.814,pose,2.474,2.812,4.159,1.834
334,11.462,2.931,2.927,bbox,2.474,2.812,4.159,1.834
335,11.496,2.91,2.927,bbox,2.474,2.812,4.159,1.834
336,11.531,2.174,2.91,pose,2.474,2.812,4.159,1.834
337,11.565,2.771,2.771,bbox,2.474,2.812,4.159,1.834
338,11.599,2.729,2.771,bbox,2.474,2.812,4.159,1.834
339,11.633,2.204,2.729,pose,2.474,2.812,4.159,1.834
340,11.668,2.583,2.583,bbox,2.538,2.812,4.159,1.834
341,11.702,2.544,2.583,bbox,2.538,2.812,4.159,1.834
342,11.736,2.294,2.544,pose,2.538,2.812,4.159,1.834
343,11.771,2.564,2.544,bbox,2.615,2.812,4.159,1.834
344,11.805,2.542,2.544,bbox,2.653,2.812,4.159,1.834
345,11.839,2.072,2.542,pose,2.653,2.812,4.159,1.834
346,11.874,2.686,2.542,bbox,2.653,2.812,4.159,1.899
347,11.908,2.727,2.564,bbox,2.653,2.812,4.159,1.931
348,11.942,2.027,2.542,pose,2.653,2.812,4.159,1.971
349,11.977,2.674,2.674,bbox,2.712,2.812,4.159,1.971
350,12.011,2.668,2.674,bbox,2.757,2.812,4.159,2.038
351,12.045,2.02,2.668,pose,2.757,2.812,4.159,2.038
352,12.08,2.747,2.668,bbox,2.803,2.812,4.159,2.038
353,12.114,2.759,2.674,bbox,2.803,2.812,4.159,2.038
354,12.148,2.149,2.668,pose,2.803,2.812,4.159,2.084
355,12.183,2.899,2.747,bbox,2.803,2.812,4.159,2.118
356,12.217,2.839,2.759,bbox,2.803,2.812,4.159,2.166
357,12.251,2.186,2.759,pose,2.803,2.812,4.159,2.166
358,12.286,2.886,2.839,bbox,2.803,2.812,4.159,2.166
359,12.32,2.914,2.886,bbox,2.803,2.812,4.159,2.166
360,12.354,2.178,2.839,pose,2.803,2.812,4.159,2.166
361,12.388,2.831,2.831,bbox,2.803,2.812,4.159,2.166
362,12.423,2.815,2.831,bbox,2.803,2.812,4.159,2.166
363,12.457,2.123,2.815,pose,2.803,2.812,4.159,2.166
364,12.491,2.767,2.767,bbox,2.803,2.812,4.159,2.166
365,12.526,2.755,2.767,bbox,2.803,2.812,4.159,2.166
366,12.56,2.314,2.755,pose,2.803,2.812,4.159,2.166
367,12.594,2.824,2.755,bbox,2.803,2.812,4.159,2.166
368,12.629,2.882,2.767,bbox,2.803,2.812,4.159,2.203
369,12.663,2.378,2.755,pose,2.803,2.812,4.159,2.203
370,12.697,2.902,2.824,bbox,2.803,2.812,4.159,2.203
371,12.732,2.844,2.844,bbox,2.803,2.812,4.159,2.234
372,12.766,2.179,2.844,pose,2.803,2.812,4.159,2.234
373,12.8,2.792,2.792,bbox,2.854,2.812,4.159,2.234
374,12.835,2.716,2.792,bbox,2.854,2.812,4.159,2.234
375,12.869,1.971,2.716,pose,2.854,2.812,4.159,2.234
376,12.903,2.58,2.58,bbox,2.908,2.812,4.159,2.234
377,12.938,2.534,2.58,bbox,2.908,2.812,4.19,2.234
378,12.972,1.918,2.534,pose,2.908,2.812,4.23,2.234
379,13.006,2.547,2.534,bbox,2.908,2.812,4.23,2.234
380,13.04,2.558,2.547,bbox,2.908,2.812,4.23,2.234
381,13.075,1.955,2.534,pose,2.908,2.812,4.23,2.234
382,13.109,2.546,2.546,bbox,2.908,2.812,4.23,2.234
383,13.143,2.581,2.547,bbox,2.908,2.812,4.23,2.234
384,13.178,1.98,2.546,pose,2.908,2.812,4.23,2.268
385,13.212,2.649,2.546,bbox,2.908,2.847,4.23,2.268
386,13.246,2.732,2.581,bbox,2.908,2.847,4.23,2.268
387,13.281,2.044,2.581,pose,2.908,2.847,4.23,2.3
388,13.315,2.804,2.649,bbox,2.908,2.847,4.23,2.332
389,13.349,2.869,2.732,bbox,2.908,2.847,4.23,2.332
390,13.384,2.14,2.732,pose,2.908,2.847,4.23,2.332
391,13.418,2.93,2.804,bbox,2.908,2.847,4.23,2.332
392,13.452,2.918,2.869,bbox,2.908,2.847,4.23,2.332
393,13.487,2.102,2.869,pose,2.908,2.847,4.23,2.332
394,13.521,2.773,2.773,bbox,2.908,2.847,4.23,2.332
395,13.555,2.791,2.791,bbox,2.908,2.847,4.23,2.332
396,13.59,2.129,2.773,pose,2.908,2.847,4.275,2.332
397,13.624,2.742,2.742,bbox,2.908,2.847,4.275,2.332
398,13.658,2.704,2.742,bbox,2.908,2.847,4.275,2.332
399,13.693,2.12,2.704,pose,2.908,2.888,4.314,2.332
400,13.727,2.807,2.704,bbox,2.908,2.888,4.314,2.332
401,13.761,2.832,2.742,bbox,2.908,2.888,4.358,2.332
402,13.795,2.233,2.704,pose,2.908,2.888,4.358,2.332
403,13.83,2.825,2.807,bbox,2.908,2.888,4.358,2.332
404,13.864,2.795,2.807,bbox,2.908,2.888,4.358,2.332
405,13.898,2.161,2.795,pose,2.908,2.888,4.358,2.332
406,13.933,2.751,2.751,bbox,2.908,2.888,4.358,2.332
407,13.967,2.778,2.778,bbox,2.908,2.888,4.358,2.332
408,14.001,2.154,2.751,pose,2.908,2.888,4.358,2.332
409,14.036,2.871,2.751,bbox,2.908,2.888,4.358,2.332
410,14.07,3.002,2.778,bbox,2.908,2.888,4.358,2.332
411,14.104,2.347,2.778,pose,2.908,2.888,4.358,2.332
