frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
80,2.745,,,,0.483,0.0,0.847,0.284
81,2.78,,,,0.483,0.0,0.847,0.284
82,2.814,,,,0.483,0.0,0.847,0.284
83,2.848,,,,0.483,0.0,0.847,0.284
84,2.883,3.621,3.898,bbox,0.483,0.0,0.847,0.284
85,2.917,,,,0.483,0.0,0.847,0.284
86,2.951,3.592,3.898,bbox,0.483,0.0,0.847,0.284
87,2.986,3.555,3.621,bbox,0.483,0.0,0.847,0.284
88,3.02,3.598,3.598,bbox,0.527,0.0,0.952,0.284
89,3.054,3.529,3.592,bbox,0.527,0.0,0.983,0.284
90,3.089,3.493,3.555,bbox,0.527,0.0,0.983,0.284
91,3.123,3.288,3.529,bbox,0.527,0.0,0.983,0.284
92,3.157,3.175,3.493,bbox,0.527,0.0,1.035,0.284
93,3.191,3.088,3.288,bbox,0.527,0.0,1.035,0.284
94,3.226,2.98,3.175,bbox,0.57,0.0,1.102,0.284
95,3.26,2.977,3.088,bbox,0.604,0.0,1.102,0.284
96,3.294,2.965,2.98,bbox,0.636,0.0,1.172,0.284
97,3.329,2.893,2.977,bbox,0.636,0.0,1.21,0.284
98,3.363,2.899,2.965,bbox,0.636,0.0,1.265,0.284
99,3.397,2.902,2.902,bbox,0.677,0.0,1.265,0.284
100,3.432,2.917,2.902,bbox,0.677,0.0,1.265,0.284
101,3.466,2.914,2.902,bbox,0.677,0.0,1.265,0.284
102,3.5,2.916,2.914,bbox,0.677,0.0,1.265,0.284
103,3.535,3.021,2.916,bbox,0.677,0.0,1.265,0.347
104,3.569,3.065,2.917,bbox,0.677,0.0,1.265,0.347
105,3.603,3.09,3.021,bbox,0.677,0.0,1.265,0.347
106,3.638,3.099,3.065,bbox,0.677,0.0,1.265,0.347
107,3.672,3.154,3.09,bbox,0.677,0.0,1.265,0.378
108,3.706,3.199,3.099,bbox,0.677,0.0,1.265,0.378
109,3.741,3.237,3.154,bbox,0.677,0.0,1.265,0.378
110,3.775,3.243,3.199,bbox,0.677,0.0,1.265,0.378
111,3.809,3.204,3.204,bbox,0.677,0.0,1.265,0.378
112,3.844,3.098,3.204,bbox,0.677,0.0,1.265,0.378
113,3.878,3.044,3.204,bbox,0.677,0.0,1.265,0.378
114,3.912,3.065,3.098,bbox,0.677,0.0,1.265,0.378
115,3.946,3.036,3.065,bbox,0.677,0.0,1.265,0.378
116,3.981,3.006,3.044,bbox,0.677,0.0,1.265,0.378
117,4.015,3.105,3.044,bbox,0.677,0.0,1.265,0.378
118,4.049,3.0,3.036,bbox,0.677,0.0,1.265,0.378
119,4.084,2.994,3.006,bbox,0.677,0.0,1.265,0.378
120,4.118,2.995,3.0,bbox,0.677,0.0,1.265,0.378
121,4.152,3.005,3.0,bbox,0.677,0.0,1.321,0.378
122,4.187,3.008,3.0,bbox,0.677,0.0,1.321,0.378
123,4.221,2.985,2.995,bbox,0.677,0.0,1.321,0.378
124,4.255,3.024,3.005,bbox,0.677,0.0,1.321,0.428
125,4.29,3.034,3.008,bbox,0.677,0.0,1.321,0.428
126,4.324,2.398,3.008,pose,0.677,0.0,1.321,0.428
127,4.358,3.066,3.024,bbox,0.677,0.0,1.321,0.464
128,4.393,3.142,3.034,bbox,0.677,0.0,1.321,0.464
129,4.427,3.146,3.066,bbox,0.677,0.0,1.321,0.497
130,4.461,3.147,3.142,bbox,0.677,0.0,1.321,0.497
131,4.496,3.149,3.146,bbox,0.677,0.0,1.321,0.497
132,4.53,3.179,3.147,bbox,0.677,0.0,1.321,0.497
133,4.564,3.161,3.149,bbox,0.677,0.0,1.321,0.497
134,4.598,3.2,3.161,bbox,0.677,0.0,1.321,0.497
135,4.633,3.17,3.17,bbox,0.677,0.0,1.321,0.562
136,4.667,3.123,3.17,bbox,0.708,0.0,1.321,0.562
137,4.701,3.07,3.161,bbox,0.742,0.0,1.321,0.562
138,4.736,3.043,3.123,bbox,0.79,0.0,1.321,0.562
139,4.77,3.029,3.07,bbox,0.838,0.0,1.321,0.562
140,4.804,2.984,3.043,bbox,0.885,0.0,1.321,0.562
141,4.839,2.944,3.029,bbox,0.916,0.0,1.321,0.562
142,4.873,2.944,2.984,bbox,0.916,0.0,1.321,0.562
143,4.907,2.945,2.945,bbox,0.953,0.0,1.321,0.562
144,4.942,2.963,2.945,bbox,1.029,0.0,1.321,0.562
145,4.976,2.933,2.944,bbox,1.081,0.0,1.321,0.562
146,5.01,2.905,2.944,bbox,1.081,0.0,1.321,0.562
147,5.045,2.838,2.933,bbox,1.081,0.0,1.321,0.562
148,5.079,2.783,2.905,bbox,1.134,0.0,1.36,0.562
149,5.113,2.614,2.838,bbox,1.168,0.0,1.36,0.562
150,5.148,2.564,2.783,bbox,1.23,0.0,1.423,0.562
151,5.182,2.471,2.614,bbox,1.23,0.0,1.423,0.562
152,5.216,2.463,2.564,bbox,1.23,0.0,1.423,0.562
153,5.251,,,,1.23,0.0,1.423,0.562
154,5.285,,,,1.23,0.0,1.423,0.562
155,5.319,,,,1.23,0.0,1.423,0.562
156,5.353,2.236,2.471,bbox,1.23,0.049,1.52,0.562
157,5.388,2.199,2.463,bbox,1.23,0.049,1.52,0.562
158,5.422,2.214,2.236,bbox,1.23,0.049,1.52,0.562
159,5.456,,,,1.23,0.049,1.52,0.562
160,5.491,,,,1.23,0.049,1.52,0.562
161,5.525,,,,1.23,0.049,1.52,0.562
162,5.559,,,,1.23,0.049,1.52,0.562
163,5.594,,,,1.23,0.049,1.52,0.562
164,5.628,2.26,2.236,bbox,1.23,0.13,1.599,0.562
165,5.662,2.275,2.236,bbox,1.23,0.13,1.637,0.562
166,5.697,2.396,2.26,bbox,1.23,0.25,1.712,0.562
167,5.731,2.6,2.275,bbox,1.23,0.283,1.712,0.562
168,5.765,2.65,2.396,bbox,1.23,0.398,1.712,0.562
169,5.8,,,,1.23,0.398,1.712,0.562
170,5.834,2.83,2.6,bbox,1.23,0.54,1.712,0.562
171,5.868,2.867,2.65,bbox,1.23,0.572,1.712,0.562
172,5.903,2.912,2.83,bbox,1.23,0.572,1.712,0.562
173,5.937,2.886,2.867,bbox,1.23,0.603,1.712,0.562
174,5.971,2.87,2.87,bbox,1.23,0.654,1.712,0.562
175,6.005,2.793,2.87,bbox,1.23,0.691,1.793,0.562
176,6.04,2.746,2.87,bbox,1.23,0.759,1.793,0.562
177,6.074,2.687,2.793,bbox,1.23,0.759,1.793,0.562
178,6.108,2.598,2.746,bbox,1.23,0.759,1.828,0.562
179,6.143,2.594,2.687,bbox,1.23,0.759,1.828,0.562
180,6.177,2.611,2.611,bbox,1.23,0.759,1.828,0.562
181,6.211,2.652,2.611,bbox,1.23,0.759,1.914,0.562
182,6.246,2.816,2.611,bbox,1.23,0.759,1.914,0.562
183,6.28,2.818,2.652,bbox,1.23,0.759,1.914,0.562
184,6.314,2.823,2.816,bbox,1.23,0.898,1.945,0.562
185,6.349,2.867,2.818,bbox,1.23,0.898,1.945,0.562
186,6.383,2.92,2.823,bbox,1.23,0.898,1.945,0.562
187,6.417,2.913,2.867,bbox,1.23,0.898,1.945,0.596
188,6.452,2.862,2.867,bbox,1.23,0.898,1.945,0.596
189,6.486,2.869,2.869,bbox,1.23,0.898,1.945,0.596
190,6.52,2.832,2.869,bbox,1.23,0.898,1.945,0.596
191,6.555,2.849,2.862,bbox,1.23,0.898,1.945,0.596
192,6.589,2.858,2.858,bbox,1.23,0.898,1.945,0.596
193,6.623,2.828,2.849,bbox,1.23,0.898,1.945,0.596
194,6.658,2.822,2.832,bbox,1.23,0.898,1.945,0.596
195,6.692,2.823,2.828,bbox,1.23,0.898,1.945,0.596
196,6.726,2.795,2.823,bbox,1.23,0.898,1.945,0.596
197,6.76,2.81,2.822,bbox,1.23,0.898,1.945,0.596
198,6.795,2.83,2.822,bbox,1.23,0.898,1.945,0.596
199,6.829,2.854,2.823,bbox,1.23,0.898,1.945,0.65
200,6.863,2.809,2.81,bbox,1.23,0.898,1.945,0.65
201,6.898,2.835,2.83,bbox,1.23,0.898,1.945,0.65
202,6.932,2.846,2.835,bbox,1.23,0.898,1.945,0.65
203,6.966,2.876,2.846,bbox,1.23,0.898,1.945,0.65
204,7.001,2.93,2.846,bbox,1.23,0.898,1.945,0.65
205,7.035,2.944,2.876,bbox,1.23,0.898,1.945,0.65
206,7.069,2.936,2.93,bbox,1.289,0.898,1.945,0.65
207,7.104,2.915,2.93,bbox,1.321,0.898,1.945,0.699
208,7.138,2.916,2.93,bbox,1.397,0.898,1.945,0.699
209,7.172,2.865,2.916,bbox,1.505,0.898,1.945,0.699
210,7.207,2.847,2.915,bbox,1.563,0.898,1.945,0.699
211,7.241,2.793,2.865,bbox,1.563,0.898,1.945,0.699
212,7.275,2.776,2.847,bbox,1.626,0.898,1.945,0.699
213,7.31,2.832,2.832,bbox,1.626,0.898,1.987,0.699
214,7.344,2.864,2.832,bbox,1.626,0.898,2.045,0.699
215,7.378,2.874,2.832,bbox,1.626,0.898,2.045,0.699
216,7.412,2.88,2.864,bbox,1.626,0.898,2.045,0.699
217,7.447,2.904,2.874,bbox,1.626,0.898,2.045,0.699
218,7.481,2.939,2.88,bbox,1.626,0.931,2.045,0.699
219,7.515,2.953,2.904,bbox,1.626,0.962,2.045,0.699
220,7.55,2.939,2.939,bbox,1.626,0.999,2.045,0.699
221,7.584,2.94,2.939,bbox,1.626,1.058,2.045,0.699
222,7.618,2.976,2.94,bbox,1.626,1.101,2.045,0.699
223,7.653,2.839,2.94,bbox,1.626,1.133,2.045,0.699
224,7.687,2.792,2.939,bbox,1.626,1.175,2.045,0.699
225,7.721,2.807,2.839,bbox,1.626,1.175,2.045,0.699
226,7.756,2.898,2.839,bbox,1.626,1.175,2.045,0.699
227,7.79,2.888,2.839,bbox,1.626,1.175,2.045,0.699
228,7.824,2.945,2.888,bbox,1.626,1.175,2.045,0.699
229,7.859,2.923,2.898,bbox,1.626,1.175,2.045,0.699
230,7.893,2.935,2.923,bbox,1.626,1.175,2.045,0.699
231,7.927,2.949,2.935,bbox,1.735,1.175,2.045,0.699
232,7.962,2.948,2.945,bbox,1.784,1.175,2.045,0.699
233,7.996,2.772,2.935,bbox,1.784,1.175,2.045,0.699
234,8.03,2.738,2.935,bbox,1.784,1.175,2.045,0.699
235,8.065,2.645,2.772,bbox,1.784,1.175,2.142,0.699
236,8.099,2.59,2.738,bbox,1.784,1.175,2.142,0.699
237,8.133,2.765,2.738,bbox,1.784,1.175,2.142,0.699
238,8.167,2.943,2.738,bbox,1.784,1.175,2.142,0.741
239,8.202,3.152,2.765,bbox,1.784,1.257,2.142,0.794
240,8.236,3.316,2.943,bbox,1.784,1.257,2.142,0.794
241,8.27,3.396,3.152,bbox,1.784,1.257,2.142,0.861
242,8.305,3.48,3.316,bbox,1.784,1.305,2.142,0.901
243,8.339,3.551,3.396,bbox,1.784,1.305,2.142,0.958
244,8.373,3.584,3.48,bbox,1.784,1.305,2.142,1.0
245,8.408,3.595,3.551,bbox,1.784,1.305,2.142,1.0
246,8.442,3.515,3.551,bbox,1.784,1.305,2.142,1.0
247,8.476,3.437,3.551,bbox,1.784,1.305,2.142,1.0
248,8.511,3.363,3.515,bbox,1.784,1.305,2.142,1.0
249,8.545,3.26,3.437,bbox,1.784,1.305,2.142,1.0
250,8.579,3.115,3.363,bbox,1.784,1.305,2.142,1.0
251,8.614,3.082,3.26,bbox,1.784,1.305,2.142,1.0
252,8.648,3.02,3.115,bbox,1.784,1.305,2.142,1.0
253,8.682,2.923,3.082,bbox,1.784,1.305,2.142,1.0
254,8.717,2.887,3.02,bbox,1.784,1.305,2.142,1.0
255,8.751,2.914,2.923,bbox,1.784,1.305,2.142,1.0
256,8.785,2.96,2.923,bbox,1.784,1.305,2.201,1.0
257,8.819,2.979,2.923,bbox,1.784,1.305,2.201,1.0
258,8.854,2.973,2.96,bbox,1.784,1.305,2.201,1.0
259,8.888,2.971,2.971,bbox,1.784,1.305,2.201,1.033
260,8.922,2.972,2.972,bbox,1.784,1.305,2.201,1.033
261,8.957,2.977,2.973,bbox,1.784,1.305,2.201,1.071
262,8.991,2.975,2.973,bbox,1.784,1.305,2.201,1.071
263,9.025,2.943,2.972,bbox,1.824,1.305,2.201,1.071
264,9.06,2.944,2.972,bbox,1.864,1.305,2.201,1.133
265,9.094,2.95,2.95,bbox,1.864,1.305,2.201,1.133
266,9.128,2.975,2.95,bbox,1.864,1.305,2.201,1.133
267,9.163,2.957,2.95,bbox,1.864,1.305,2.201,1.175
268,9.197,2.973,2.957,bbox,1.864,1.305,2.201,1.175
269,9.231,2.975,2.973,bbox,1.864,1.305,2.201,1.207
270,9.266,2.968,2.973,bbox,1.864,1.305,2.201,1.207
271,9.3,2.972,2.972,bbox,1.864,1.305,2.201,1.207
272,9.334,2.959,2.972,bbox,1.864,1.305,2.201,1.207
273,9.369,2.923,2.968,bbox,1.864,1.305,2.201,1.207
274,9.403,2.773,2.959,bbox,1.864,1.305,2.201,1.207
275,9.437,2.789,2.923,bbox,1.864,1.305,2.257,1.207
276,9.472,2.784,2.789,bbox,1.864,1.305,2.257,1.207
277,9.506,2.715,2.784,bbox,1.864,1.305,2.257,1.207
278,9.54,2.64,2.773,bbox,1.864,1.305,2.31,1.207
279,9.574,2.627,2.715,bbox,1.864,1.305,2.403,1.207
280,9.609,2.586,2.64,bbox,1.864,1.305,2.486,1.207
281,9.643,2.364,2.627,bbox,1.864,1.305,2.486,1.207
282,9.677,2.321,2.586,bbox,1.864,1.305,2.559,1.207
283,9.712,2.359,2.364,bbox,1.864,1.347,2.559,1.207
284,9.746,2.383,2.364,bbox,1.864,1.381,2.622,1.207
285,9.78,2.561,2.364,bbox,1.864,1.44,2.622,1.207
286,9.815,2.553,2.383,bbox,1.864,1.491,2.622,1.207
287,9.849,2.492,2.492,bbox,1.864,1.539,2.622,1.207
288,9.883,2.384,2.492,bbox,1.864,1.57,2.622,1.207
289,9.918,2.382,2.492,bbox,1.864,1.57,2.622,1.207
290,9.952,2.326,2.384,bbox,1.864,1.602,2.718,1.207
291,9.986,2.262,2.382,bbox,1.864,1.635,2.771,1.207
292,10.021,2.246,2.326,bbox,1.864,1.635,2.874,1.207
293,10.055,2.275,2.275,bbox,1.864,1.635,2.948,1.207
294,10.089,2.332,2.275,bbox,1.864,1.673,3.096,1.207
295,10.124,2.336,2.275,bbox,1.864,1.673,3.166,1.207
296,10.158,2.32,2.32,bbox,1.864,1.795,3.217,1.207
297,10.192,2.371,2.332,bbox,1.864,1.849,3.283,1.207
298,10.226,2.358,2.336,bbox,1.864,1.91,3.315,1.207
299,10.261,2.297,2.336,bbox,1.864,1.963,3.315,1.207
300,10.295,2.372,2.358,bbox,1.864,1.963,3.315,1.207
301,10.329,2.245,2.358,bbox,1.864,1.963,3.362,1.207
302,10.364,2.226,2.297,bbox,1.864,1.963,3.399,1.207
303,10.398,2.27,2.27,bbox,1.864,1.963,3.399,1.207
304,10.432,2.357,2.27,bbox,1.864,1.963,3.399,1.207
305,10.467,2.449,2.27,bbox,1.864,1.963,3.399,1.207
306,10.501,2.563,2.357,bbox,1.864,2.027,3.399,1.207
307,10.535,2.622,2.449,bbox,1.864,2.076,3.399,1.249
308,10.57,2.666,2.563,bbox,1.864,2.143,3.399,1.3
309,10.604,2.72,2.622,bbox,1.864,2.187,3.399,1.3
310,10.638,2.725,2.666,bbox,1.864,2.187,3.399,1.3
311,10.673,2.689,2.689,bbox,1.864,2.187,3.399,1.3
312,10.707,2.112,2.689,pose,1.864,2.187,3.399,1.3
313,10.741,2.614,2.689,bbox,1.864,2.187,3.399,1.3
314,10.776,2.59,2.614,bbox,1.864,2.187,3.399,1.3
315,10.81,2.53,2.59,bbox,1.864,2.187,3.399,1.3
316,10.844,2.502,2.53,bbox,1.864,2.187,3.399,1.3
317,10.879,2.519,2.53,bbox,1.864,2.187,3.399,1.3
318,10.913,6.424,2.53,pose,1.864,2.187,3.399,1.3
319,10.947,2.454,2.519,bbox,1.864,2.187,3.399,1.3
320,10.981,2.36,2.502,bbox,1.898,2.187,3.399,1.3
321,11.016,2.19,2.454,pose,1.963,2.187,3.486,1.3
322,11.05,2.321,2.36,bbox,1.963,2.187,3.486,1.3
323,11.084,2.357,2.357,bbox,1.963,2.187,3.486,1.3
324,11.119,2.049,2.321,pose,1.963,2.187,3.486,1.3
325,11.153,2.482,2.321,bbox,1.963,2.187,3.486,1.333
326,11.187,2.534,2.357,bbox,1.963,2.187,3.486,1.333
327,11.222,2.599,2.482,bbox,1.963,2.187,3.486,1.432
328,11.256,2.705,2.534,bbox,1.963,2.187,3.486,1.432
329,11.29,2.833,2.599,bbox,1.963,2.187,3.486,1.467
330,11.325,2.894,2.705,bbox,1.963,2.187,3.486,1.544
331,11.359,2.923,2.833,bbox,1.963,2.187,3.486,1.669
332,11.393,2.933,2.894,bbox,1.963,2.187,3.486,1.701
333,11.428,2.9,2.9,bbox,1.963,2.187,3.486,1.701
334,11.462,2.905,2.905,bbox,1.963,2.187,3.486,1.701
335,11.496,2.893,2.905,bbox,1.963,2.187,3.486,1.701
336,11.531,2.833,2.9,bbox,1.963,2.187,3.486,1.701
337,11.565,2.806,2.893,bbox,1.963,2.187,3.486,1.701
338,11.599,2.826,2.833,bbox,1.963,2.187,3.486,1.701
339,11.633,2.694,2.826,bbox,1.999,2.187,3.486,1.701
340,11.668,2.613,2.806,bbox,2.033,2.187,3.486,1.701
341,11.702,2.547,2.694,bbox,2.033,2.187,3.486,1.701
342,11.736,2.564,2.613,bbox,2.141,2.187,3.486,1.701
343,11.771,2.541,2.564,bbox,2.141,2.187,3.486,1.701
344,11.805,2.559,2.559,bbox,2.141,2.187,3.486,1.701
345,11.839,,,,2.141,2.187,3.486,1.701
346,11.874,,,,2.141,2.187,3.486,1.701
347,11.908,,,,2.141,2.187,3.486,1.701
348,11.942,2.78,2.559,bbox,2.141,2.187,3.486,1.701
349,11.977,,,,2.141,2.187,3.486,1.701
350,12.011,2.716,2.564,bbox,2.141,2.187,3.486,1.761
351,12.045,2.738,2.716,bbox,2.233,2.187,3.486,1.89
352,12.08,2.775,2.738,bbox,2.233,2.187,3.486,1.938
353,12.114,2.782,2.775,bbox,2.287,2.187,3.486,1.97
354,12.148,2.814,2.775,bbox,2.287,2.187,3.486,1.97
355,12.183,2.883,2.782,bbox,2.287,2.187,3.486,1.97
356,12.217,2.86,2.814,bbox,2.287,2.187,3.486,2.016
357,12.251,2.855,2.855,bbox,2.287,2.187,3.486,2.016
358,12.286,2.895,2.86,bbox,2.287,2.187,3.486,2.058
359,12.32,2.913,2.883,bbox,2.287,2.187,3.486,2.058
360,12.354,2.898,2.895,bbox,2.287,2.187,3.486,2.058
361,12.388,2.781,2.895,bbox,2.287,2.187,3.486,2.058
362,12.423,2.768,2.895,bbox,2.287,2.187,3.486,2.058
363,12.457,2.835,2.835,bbox,2.287,2.187,3.486,2.058
364,12.491,2.798,2.798,bbox,2.287,2.187,3.486,2.058
365,12.526,2.742,2.781,bbox,2.287,2.187,3.486,2.058
366,12.56,2.784,2.784,bbox,2.287,2.187,3.486,2.058
367,12.594,2.854,2.798,bbox,2.333,2.187,3.486,2.058
368,12.629,2.917,2.798,bbox,2.333,2.187,3.486,2.122
369,12.663,2.93,2.854,bbox,2.333,2.187,3.486,2.122
370,12.697,2.929,2.917,bbox,2.333,2.187,3.486,2.177
371,12.732,2.891,2.917,bbox,2.363,2.187,3.486,2.211
372,12.766,2.819,2.917,bbox,2.363,2.187,3.486,2.211
373,12.8,2.773,2.891,bbox,2.396,2.187,3.486,2.211
374,12.835,2.693,2.819,bbox,2.44,2.187,3.486,2.211
375,12.869,2.656,2.773,bbox,2.44,2.187,3.486,2.211
376,12.903,2.611,2.693,bbox,2.44,2.187,3.565,2.211
377,12.938,2.523,2.656,bbox,2.44,2.187,3.565,2.211
378,12.972,2.561,2.611,bbox,2.473,2.187,3.565,2.211
379,13.006,2.512,2.561,bbox,2.473,2.187,3.565,2.211
380,13.04,2.566,2.561,bbox,2.473,2.187,3.565,2.211
381,13.075,2.57,2.561,bbox,2.473,2.187,3.565,2.211
382,13.109,2.546,2.561,bbox,2.473,2.187,3.565,2.242
383,13.143,2.529,2.546,bbox,2.473,2.187,3.565,2.242
384,13.178,2.57,2.566,bbox,2.473,2.187,3.565,2.242
385,13.212,2.669,2.57,bbox,2.473,2.187,3.565,2.242
386,13.246,2.655,2.57,bbox,2.473,2.187,3.565,2.242
387,13.281,2.68,2.655,bbox,2.473,2.187,3.565,2.28
388,13.315,2.796,2.669,bbox,2.473,2.187,3.565,2.28
389,13.349,2.836,2.68,bbox,2.473,2.187,3.565,2.28
390,13.384,2.868,2.796,bbox,2.473,2.187,3.565,2.322
391,13.418,2.938,2.836,bbox,2.473,2.187,3.565,2.322
392,13.452,2.906,2.868,bbox,2.473,2.187,3.565,2.322
393,13.487,2.878,2.878,bbox,2.473,2.187,3.565,2.322
394,13.521,2.773,2.878,bbox,2.473,2.187,3.565,2.322
395,13.555,2.746,2.878,bbox,2.473,2.187,3.565,2.322
396,13.59,2.709,2.773,bbox,2.473,2.187,3.565,2.322
397,13.624,2.76,2.76,bbox,2.473,2.187,3.565,2.322
398,13.658,2.682,2.746,bbox,2.473,2.187,3.565,2.322
399,13.693,2.674,2.709,bbox,2.473,2.187,3.565,2.322
400,13.727,2.674,2.682,bbox,2.473,2.187,3.615,2.322
401,13.761,2.656,2.674,bbox,2.473,2.187,3.615,2.322
402,13.795,2.673,2.674,bbox,2.473,2.187,3.615,2.322
403,13.83,2.682,2.674,bbox,2.473,2.187,3.615,2.322
404,13.864,2.685,2.674,bbox,2.473,2.187,3.615,2.322
405,13.898,2.723,2.682,bbox,2.473,2.187,3.615,2.322
406,13.933,2.739,2.685,bbox,2.473,2.187,3.615,2.369
407,13.967,2.804,2.723,bbox,2.473,2.187,3.615,2.369
408,14.001,2.838,2.739,bbox,2.473,2.187,3.615,2.369
409,14.036,2.823,2.804,bbox,2.473,2.187,3.615,2.369
410,14.07,2.879,2.823,bbox,2.473,2.187,3.615,2.369
411,14.104,3.052,2.838,bbox,2.473,2.187,3.615,2.369
412,14.139,3.073,2.879,bbox,2.473,2.187,3.615,2.369
