frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
39,1.338,3.916,4.52,pose,0.22,0.218,0.967,0.171
40,1.373,4.487,4.487,bbox,0.22,0.218,0.967,0.171
41,1.407,4.459,4.487,bbox,0.22,0.218,0.967,0.171
42,1.441,3.901,4.459,pose,0.22,0.218,0.967,0.171
43,1.476,4.453,4.453,bbox,0.22,0.218,0.967,0.171
44,1.51,4.425,4.453,bbox,0.22,0.218,1.013,0.171
45,1.544,3.896,4.425,pose,0.22,0.218,1.013,0.171
46,1.579,4.396,4.396,bbox,0.22,0.218,1.013,0.171
47,1.613,4.387,4.396,bbox,0.22,0.218,1.062,0.171
48,1.647,3.89,4.387,pose,0.22,0.218,1.062,0.171
49,1.682,4.342,4.342,bbox,0.22,0.218,1.111,0.171
50,1.716,4.328,4.342,bbox,0.22,0.218,1.111,0.171
51,1.75,3.896,4.328,pose,0.22,0.218,1.111,0.171
52,1.784,4.376,4.328,bbox,0.22,0.218,1.111,0.171
53,1.819,4.407,4.342,bbox,0.22,0.218,1.111,0.171
54,1.853,3.942,4.328,pose,0.22,0.218,1.111,0.171
55,1.887,4.448,4.376,bbox,0.22,0.218,1.111,0.171
56,1.922,4.478,4.407,bbox,0.22,0.218,1.111,0.171
57,1.956,3.961,4.407,pose,0.22,0.218,1.111,0.209
58,1.99,4.532,4.448,bbox,0.22,0.266,1.111,0.256
59,2.025,4.569,4.478,bbox,0.22,0.266,1.111,0.256
60,2.059,3.931,4.478,pose,0.22,0.266,1.111,0.31
61,2.093,4.481,4.481,bbox,0.22,0.266,1.111,0.31
62,2.128,4.42,4.481,bbox,0.22,0.266,1.111,0.31
63,2.162,3.9,4.42,pose,0.26,0.266,1.111,0.31
64,2.196,4.316,4.316,bbox,0.294,0.266,1.111,0.31
65,2.231,4.278,4.316,bbox,0.332,0.266,1.15,0.31
66,2.265,4.192,4.278,bbox,0.39,0.266,1.15,0.31
67,2.299,4.126,4.192,bbox,0.44,0.266,1.19,0.31
68,2.334,4.048,4.192,bbox,0.508,0.266,1.19,0.31
69,2.368,3.86,4.126,pose,0.508,0.266,1.19,0.31
70,2.402,3.949,4.048,bbox,0.572,0.266,1.19,0.31
71,2.437,3.925,3.949,bbox,0.634,0.266,1.19,0.31
72,2.471,3.668,3.925,pose,0.634,0.266,1.19,0.31
73,2.505,3.863,3.863,bbox,0.713,0.266,1.19,0.31
74,2.539,3.864,3.864,bbox,0.713,0.266,1.19,0.31
75,2.574,3.501,3.863,pose,0.713,0.266,1.19,0.31
76,2.608,3.832,3.832,bbox,0.791,0.266,1.19,0.31
77,2.642,3.923,3.863,bbox,0.791,0.266,1.19,0.31
78,2.677,3.42,3.832,pose,0.791,0.266,1.19,0.357
79,2.711,3.867,3.832,bbox,0.839,0.266,1.19,0.357
80,2.745,,,,0.839,0.266,1.19,0.357
81,2.78,3.391,3.832,pose,0.839,0.266,1.19,0.357
82,2.814,3.693,3.693,bbox,0.893,0.266,1.19,0.357
83,2.848,3.636,3.636,bbox,0.93,0.266,1.19,0.357
84,2.883,3.625,3.636,bbox,1.061,0.266,1.19,0.357
85,2.917,3.708,3.636,bbox,1.124,0.266,1.298,0.357
86,2.951,3.65,3.65,bbox,1.124,0.266,1.298,0.357
87,2.986,3.622,3.636,bbox,1.124,0.266,1.298,0.357
88,3.02,3.578,3.625,bbox,1.186,0.266,1.335,0.357
89,3.054,3.538,3.622,bbox,1.186,0.266,1.335,0.357
90,3.089,2.564,3.578,pose,1.238,0.266,1.335,0.357
91,3.123,3.254,3.538,bbox,1.238,0.266,1.335,0.357
92,3.157,3.157,3.254,bbox,1.238,0.266,1.424,0.357
93,3.191,2.392,3.157,pose,1.4,0.266,1.424,0.357
94,3.226,3.014,3.014,bbox,1.482,0.266,1.507,0.357
95,3.26,3.006,3.014,bbox,1.512,0.266,1.507,0.357
96,3.294,2.294,3.006,pose,1.512,0.266,1.563,0.357
97,3.329,2.918,2.918,bbox,1.584,0.266,1.645,0.357
98,3.363,2.927,2.927,bbox,1.584,0.266,1.696,0.357
99,3.397,2.341,2.918,pose,1.584,0.266,1.696,0.357
100,3.432,2.926,2.918,bbox,1.631,0.266,1.696,0.357
101,3.466,2.966,2.926,bbox,1.631,0.266,1.696,0.357
102,3.5,2.326,2.926,pose,1.631,0.266,1.696,0.357
103,3.535,2.956,2.926,bbox,1.631,0.266,1.696,0.357
104,3.569,2.963,2.956,bbox,1.631,0.266,1.696,0.357
105,3.603,2.313,2.956,pose,1.631,0.306,1.696,0.357
106,3.638,3.074,2.956,bbox,1.631,0.306,1.696,0.429
107,3.672,3.096,2.963,bbox,1.631,0.306,1.696,0.429
108,3.706,2.409,2.963,pose,1.631,0.306,1.696,0.429
109,3.741,3.118,3.074,bbox,1.631,0.343,1.696,0.429
110,3.775,3.12,3.096,bbox,1.631,0.343,1.696,0.429
111,3.809,2.374,3.096,pose,1.631,0.343,1.696,0.429
112,3.844,3.072,3.072,bbox,1.631,0.343,1.696,0.429
113,3.878,3.054,3.072,bbox,1.631,0.343,1.696,0.429
114,3.912,2.31,3.054,pose,1.631,0.343,1.696,0.429
115,3.946,3.002,3.002,bbox,1.662,0.343,1.696,0.429
116,3.981,2.973,3.002,bbox,1.662,0.343,1.696,0.429
117,4.015,2.288,2.973,pose,1.662,0.343,1.696,0.429
118,4.049,2.978,2.973,bbox,1.662,0.343,1.696,0.429
119,4.084,2.987,2.978,bbox,1.662,0.343,1.727,0.429
120,4.118,2.321,2.973,pose,1.662,0.343,1.727,0.429
121,4.152,3.009,2.978,bbox,1.662,0.343,1.727,0.429
122,4.187,3.014,2.987,bbox,1.693,0.343,1.727,0.429
123,4.221,2.352,2.987,pose,1.693,0.343,1.727,0.429
124,4.255,3.008,3.008,bbox,1.693,0.343,1.727,0.429
125,4.29,3.028,3.009,bbox,1.693,0.343,1.727,0.429
126,4.324,2.417,3.008,pose,1.693,0.343,1.727,0.429
127,4.358,3.101,3.008,bbox,1.693,0.343,1.727,0.429
128,4.393,3.123,3.028,bbox,1.693,0.343,1.727,0.429
129,4.427,2.505,3.028,pose,1.693,0.375,1.727,0.489
130,4.461,3.14,3.101,bbox,1.693,0.375,1.727,0.489
131,4.496,3.14,3.123,bbox,1.693,0.375,1.727,0.489
132,4.53,2.491,3.123,pose,1.693,0.375,1.727,0.489
133,4.564,3.152,3.14,bbox,1.693,0.375,1.727,0.54
134,4.598,3.114,3.14,bbox,1.693,0.375,1.727,0.54
135,4.633,2.426,3.114,pose,1.693,0.375,1.727,0.54
136,4.667,3.024,3.024,bbox,1.741,0.375,1.727,0.591
137,4.701,2.946,3.024,bbox,1.741,0.375,1.727,0.591
138,4.736,2.363,2.946,pose,1.822,0.375,1.727,0.591
139,4.77,2.876,2.876,bbox,1.822,0.375,1.727,0.621
140,4.804,2.875,2.876,bbox,1.885,0.375,1.727,0.621
141,4.839,2.249,2.875,pose,1.932,0.375,1.727,0.621
142,4.873,2.847,2.847,bbox,1.932,0.375,1.727,0.621
143,4.907,2.904,2.875,bbox,1.987,0.375,1.727,0.621
144,4.942,2.075,2.847,pose,2.047,0.375,1.727,0.675
145,4.976,2.891,2.847,bbox,2.108,0.375,1.727,0.675
146,5.01,2.841,2.847,bbox,2.153,0.375,1.727,0.675
147,5.045,2.696,2.841,bbox,2.227,0.375,1.727,0.675
148,5.079,2.68,2.696,bbox,2.285,0.375,1.727,0.675
149,5.113,2.555,2.696,bbox,2.329,0.375,1.828,0.675
150,5.148,1.509,2.68,pose,2.329,0.375,1.911,0.675
151,5.182,2.421,2.555,bbox,2.329,0.375,2.017,0.675
152,5.216,2.398,2.421,bbox,2.329,0.375,2.062,0.675
153,5.251,2.337,2.398,bbox,2.329,0.375,2.172,0.675
154,5.285,2.293,2.337,bbox,2.329,0.438,2.211,0.675
155,5.319,2.261,2.337,bbox,2.329,0.438,2.255,0.675
156,5.353,1.656,2.293,pose,2.329,0.438,2.357,0.675
157,5.388,2.314,2.293,bbox,2.329,0.526,2.393,0.675
158,5.422,2.236,2.261,bbox,2.329,0.662,2.503,0.675
159,5.456,1.844,2.236,pose,2.329,0.705,2.503,0.675
160,5.491,2.151,2.151,bbox,2.329,0.742,2.648,0.675
161,5.525,2.149,2.151,bbox,2.329,0.742,2.751,0.675
162,5.559,2.167,2.151,bbox,2.329,0.742,2.751,0.675
163,5.594,2.187,2.151,bbox,2.329,0.783,2.801,0.675
164,5.628,2.238,2.167,bbox,2.329,0.783,2.801,0.675
165,5.662,2.3,2.187,bbox,2.329,0.783,2.801,0.675
166,5.697,2.444,2.238,bbox,2.329,0.844,2.801,0.675
167,5.731,2.592,2.3,bbox,2.329,0.881,2.801,0.675
168,5.765,2.697,2.444,bbox,2.329,0.994,2.801,0.675
169,5.8,2.767,2.592,bbox,2.329,1.121,2.801,0.675
170,5.834,2.834,2.697,bbox,2.329,1.22,2.801,0.675
171,5.868,2.871,2.767,bbox,2.329,1.298,2.801,0.675
172,5.903,2.915,2.834,bbox,2.329,1.347,2.801,0.675
173,5.937,2.856,2.856,bbox,2.329,1.347,2.836,0.675
174,5.971,2.818,2.856,bbox,2.329,1.429,2.884,0.675
175,6.005,2.788,2.856,bbox,2.329,1.481,2.932,0.675
176,6.04,2.72,2.818,bbox,2.329,1.54,2.932,0.675
177,6.074,2.114,2.788,pose,2.329,1.54,2.932,0.675
178,6.108,2.609,2.72,bbox,2.329,1.58,3.02,0.675
179,6.143,2.604,2.609,bbox,2.329,1.58,3.053,0.675
180,6.177,2.256,2.604,pose,2.329,1.58,3.053,0.675
181,6.211,2.623,2.604,bbox,2.329,1.651,3.118,0.675
182,6.246,2.678,2.609,bbox,2.329,1.651,3.118,0.675
183,6.28,2.302,2.604,pose,2.329,1.651,3.118,0.675
184,6.314,2.806,2.623,bbox,2.329,1.779,3.163,0.675
185,6.349,2.904,2.678,bbox,2.329,1.779,3.163,0.675
186,6.383,2.341,2.678,pose,2.329,1.842,3.163,0.675
187,6.417,2.933,2.806,bbox,2.329,1.842,3.163,0.712
188,6.452,2.893,2.893,bbox,2.329,1.842,3.163,0.712
189,6.486,2.295,2.893,pose,2.329,1.842,3.163,0.712
190,6.52,2.872,2.872,bbox,2.329,1.896,3.163,0.712
191,6.555,2.865,2.872,bbox,2.329,1.896,3.163,0.712
192,6.589,2.317,2.865,pose,2.329,1.896,3.163,0.712
193,6.623,2.86,2.86,bbox,2.329,1.896,3.163,0.712
194,6.658,2.865,2.865,bbox,2.329,1.896,3.163,0.712
195,6.692,2.367,2.86,pose,2.329,1.896,3.163,0.712
196,6.726,2.87,2.86,bbox,2.329,1.896,3.163,0.712
197,6.76,2.88,2.865,bbox,2.363,1.896,3.163,0.712
198,6.795,2.362,2.865,pose,2.363,1.896,3.163,0.712
199,6.829,2.907,2.87,bbox,2.363,1.896,3.163,0.774
200,6.863,2.917,2.88,bbox,2.363,1.896,3.163,0.774
201,6.898,2.283,2.88,pose,2.363,1.896,3.163,0.774
202,6.932,2.905,2.905,bbox,2.398,1.896,3.163,0.853
203,6.966,2.888,2.905,bbox,2.398,1.896,3.163,0.853
204,7.001,2.257,2.888,pose,2.456,1.896,3.163,0.853
205,7.035,2.908,2.888,bbox,2.456,1.896,3.163,0.908
206,7.069,2.872,2.888,bbox,2.501,1.896,3.163,0.908
207,7.104,2.871,2.872,bbox,2.594,1.896,3.163,0.908
208,7.138,2.914,2.872,bbox,2.669,1.896,3.163,0.975
209,7.172,2.919,2.908,bbox,2.767,1.896,3.163,1.016
210,7.207,2.784,2.872,bbox,2.813,1.896,3.163,1.016
211,7.241,2.75,2.871,bbox,2.863,1.896,3.163,1.016
212,7.275,2.745,2.784,bbox,2.909,1.896,3.163,1.016
213,7.31,2.769,2.769,bbox,2.909,1.896,3.163,1.016
214,7.344,2.805,2.769,bbox,2.909,1.896,3.261,1.016
215,7.378,2.84,2.769,bbox,2.909,1.896,3.294,1.016
216,7.412,2.465,2.769,pose,2.909,1.896,3.294,1.016
217,7.447,2.876,2.805,bbox,2.909,1.896,3.342,1.016
218,7.481,2.962,2.84,bbox,2.909,1.896,3.342,1.016
219,7.515,2.485,2.84,pose,2.909,1.968,3.342,1.016
220,7.55,3.002,2.876,bbox,2.909,2.045,3.342,1.016
221,7.584,2.965,2.962,bbox,2.909,2.075,3.342,1.016
222,7.618,2.354,2.962,pose,2.909,2.075,3.342,1.016
223,7.653,2.883,2.883,bbox,2.909,2.122,3.342,1.016
224,7.687,2.862,2.883,bbox,2.909,2.122,3.342,1.016
225,7.721,2.352,2.862,pose,2.909,2.122,3.342,1.016
226,7.756,2.839,2.839,bbox,2.909,2.122,3.384,1.016
227,7.79,2.831,2.839,bbox,2.909,2.122,3.384,1.016
228,7.824,2.169,2.831,pose,2.909,2.122,3.384,1.016
229,7.859,2.744,2.744,bbox,2.909,2.122,3.384,1.016
230,7.893,2.718,2.744,bbox,2.909,2.122,3.384,1.016
231,7.927,2.745,2.744,bbox,3.016,2.122,3.384,1.016
232,7.962,2.756,2.744,bbox,3.072,2.122,3.384,1.016
233,7.996,2.759,2.745,bbox,3.072,2.122,3.384,1.016
234,8.03,2.207,2.745,pose,3.072,2.122,3.384,1.016
235,8.065,2.745,2.745,bbox,3.072,2.122,3.384,1.088
236,8.099,2.752,2.752,bbox,3.072,2.122,3.384,1.088
237,8.133,2.139,2.745,pose,3.072,2.165,3.384,1.124
238,8.167,2.932,2.745,bbox,3.072,2.239,3.384,1.197
239,8.202,3.148,2.752,bbox,3.072,2.239,3.384,1.284
240,8.236,2.541,2.752,pose,3.072,2.288,3.384,1.284
241,8.27,3.36,2.932,bbox,3.072,2.288,3.384,1.389
242,8.305,3.426,3.148,bbox,3.072,2.353,3.384,1.389
243,8.339,2.756,3.148,pose,3.072,2.353,3.384,1.48
244,8.373,3.579,3.36,bbox,3.072,2.353,3.384,1.525
245,8.408,3.555,3.426,bbox,3.072,2.353,3.384,1.525
246,8.442,2.779,3.426,pose,3.072,2.353,3.384,1.525
247,8.476,3.44,3.44,bbox,3.072,2.353,3.384,1.525
248,8.511,3.337,3.44,bbox,3.072,2.353,3.384,1.571
249,8.545,2.5,3.337,pose,3.072,2.353,3.384,1.571
250,8.579,3.116,3.116,bbox,3.072,2.353,3.384,1.571
251,8.614,3.09,3.116,bbox,3.11,2.353,3.384,1.571
252,8.648,2.466,3.09,pose,3.11,2.353,3.384,1.571
253,8.682,2.963,2.963,bbox,3.153,2.353,3.416,1.571
254,8.717,2.906,2.963,bbox,3.153,2.353,3.416,1.571
255,8.751,2.463,2.906,pose,3.183,2.353,3.416,1.571
256,8.785,2.922,2.906,bbox,3.183,2.353,3.48,1.571
257,8.819,2.953,2.922,bbox,3.183,2.353,3.521,1.571
258,8.854,2.383,2.906,pose,3.243,2.353,3.521,1.571
259,8.888,2.918,2.918,bbox,3.243,2.353,3.521,1.571
260,8.922,2.909,2.918,bbox,3.243,2.353,3.521,1.571
261,8.957,2.159,2.909,pose,3.332,2.353,3.521,1.571
262,8.991,2.903,2.903,bbox,3.332,2.353,3.521,1.659
263,9.025,2.901,2.903,bbox,3.371,2.353,3.521,1.695
264,9.06,2.162,2.901,pose,3.452,2.353,3.521,1.732
265,9.094,2.924,2.901,bbox,3.452,2.353,3.521,1.732
266,9.128,2.945,2.903,bbox,3.503,2.353,3.521,1.732
267,9.163,2.269,2.901,pose,3.503,2.353,3.521,1.793
268,9.197,2.999,2.924,bbox,3.503,2.353,3.521,1.793
269,9.231,2.992,2.945,bbox,3.503,2.353,3.521,1.827
270,9.266,2.293,2.945,pose,3.503,2.353,3.521,1.827
271,9.3,2.987,2.987,bbox,3.503,2.353,3.521,1.827
272,9.334,2.98,2.987,bbox,3.533,2.353,3.521,1.827
273,9.369,2.051,2.98,pose,3.533,2.353,3.556,1.827
274,9.403,2.899,2.899,bbox,3.533,2.353,3.556,1.827
275,9.437,2.831,2.899,bbox,3.533,2.353,3.672,1.827
276,9.472,2.723,2.831,bbox,3.533,2.353,3.732,1.827
277,9.506,2.679,2.723,bbox,3.533,2.401,3.814,1.827
278,9.54,2.567,2.723,bbox,3.533,2.401,3.943,1.827
279,9.574,2.17,2.679,pose,3.533,2.401,4.031,1.827
280,9.609,2.444,2.567,bbox,3.533,2.401,4.031,1.827
281,9.643,2.387,2.444,bbox,3.533,2.451,4.134,1.827
282,9.677,1.985,2.387,pose,3.533,2.451,4.195,1.827
283,9.712,2.38,2.38,bbox,3.533,2.51,4.326,1.827
284,9.746,2.432,2.387,bbox,3.533,2.554,4.397,1.827
285,9.78,1.832,2.38,pose,3.533,2.609,4.397,1.827
286,9.815,2.379,2.379,bbox,3.533,2.659,4.448,1.827
287,9.849,2.568,2.38,bbox,3.533,2.659,4.448,1.827
288,9.883,1.756,2.379,pose,3.533,2.711,4.448,1.827
289,9.918,2.29,2.29,bbox,3.533,2.711,4.448,1.827
290,9.952,2.262,2.29,bbox,3.533,2.784,4.543,1.827
291,9.986,1.428,2.262,pose,3.533,2.784,4.67,1.827
292,10.021,2.23,2.23,bbox,3.533,2.847,4.67,1.827
293,10.055,2.205,2.23,bbox,3.533,2.847,4.722,1.827
294,10.089,1.615,2.205,pose,3.533,2.847,4.866,1.827
295,10.124,2.36,2.205,bbox,3.533,2.965,4.866,1.827
296,10.158,2.352,2.23,bbox,3.533,3.062,4.934,1.827
297,10.192,2.313,2.313,bbox,3.533,3.102,5.04,1.827
298,10.226,2.276,2.313,bbox,3.533,3.102,5.079,1.827
299,10.261,2.242,2.313,bbox,3.533,3.102,5.119,1.827
300,10.295,2.337,2.313,bbox,3.533,3.144,5.119,1.827
301,10.329,2.237,2.276,bbox,3.533,3.144,5.158,1.827
302,10.364,2.255,2.255,bbox,3.533,3.144,5.158,1.827
303,10.398,2.371,2.255,pose,3.533,3.144,5.158,1.827
304,10.432,2.387,2.337,bbox,3.533,3.231,5.158,1.827
305,10.467,2.511,2.371,bbox,3.533,3.231,5.158,1.827
306,10.501,2.273,2.371,pose,3.533,3.306,5.158,1.868
307,10.535,2.662,2.387,bbox,3.533,3.394,5.158,1.868
308,10.57,2.67,2.511,bbox,3.533,3.394,5.158,1.868
309,10.604,2.244,2.511,pose,3.533,3.394,5.158,1.868
310,10.638,2.728,2.662,bbox,3.533,3.481,5.158,1.868
311,10.673,2.719,2.67,bbox,3.533,3.481,5.158,1.899
312,10.707,2.11,2.67,pose,3.533,3.481,5.158,1.899
313,10.741,2.649,2.649,bbox,3.533,3.481,5.158,1.899
314,10.776,2.574,2.649,bbox,3.533,3.481,5.158,1.899
315,10.81,1.89,2.574,pose,3.533,3.481,5.158,1.899
316,10.844,2.447,2.447,bbox,3.567,3.481,5.158,1.899
317,10.879,2.437,2.447,bbox,3.567,3.481,5.198,1.899
318,10.913,1.927,2.437,pose,3.567,3.481,5.198,1.899
319,10.947,2.364,2.364,bbox,3.664,3.481,5.198,1.899
320,10.981,2.349,2.364,bbox,3.7,3.481,5.198,1.899
321,11.016,2.341,2.349,bbox,3.763,3.481,5.239,1.899
322,11.05,2.358,2.349,bbox,3.763,3.481,5.239,1.899
323,11.084,2.386,2.358,bbox,3.763,3.481,5.239,1.899
324,11.119,1.923,2.349,pose,3.763,3.481,5.239,1.899
325,11.153,2.441,2.358,bbox,3.763,3.481,5.239,1.899
326,11.187,2.522,2.386,bbox,3.763,3.512,5.239,1.958
327,11.222,1.96,2.386,pose,3.763,3.512,5.239,1.958
328,11.256,2.692,2.441,bbox,3.763,3.564,5.239,2.037
329,11.29,2.832,2.522,bbox,3.763,3.564,5.239,2.11
330,11.325,2.234,2.522,pose,3.763,3.564,5.239,2.188
331,11.359,2.906,2.692,bbox,3.763,3.615,5.239,2.224
332,11.393,2.946,2.832,bbox,3.763,3.615,5.239,2.292
333,11.428,2.228,2.832,pose,3.763,3.615,5.239,2.332
334,11.462,2.946,2.906,bbox,3.763,3.615,5.239,2.332
335,11.496,2.905,2.906,bbox,3.763,3.615,5.239,2.369
336,11.531,2.191,2.905,pose,3.763,3.615,5.239,2.369
337,11.565,2.762,2.762,bbox,3.763,3.615,5.239,2.369
338,11.599,2.702,2.762,bbox,3.763,3.615,5.239,2.369
339,11.633,2.221,2.702,pose,3.763,3.615,5.239,2.369
340,11.668,2.556,2.556,bbox,3.849,3.615,5.239,2.369
341,11.702,2.544,2.556,bbox,3.849,3.615,5.281,2.369
342,11.736,2.272,2.544,pose,3.849,3.615,5.281,2.369
343,11.771,2.557,2.544,bbox,3.958,3.615,5.281,2.369
344,11.805,2.531,2.544,bbox,3.997,3.615,5.281,2.369
345,11.839,2.063,2.531,pose,3.997,3.615,5.281,2.369
346,11.874,2.722,2.531,bbox,3.997,3.615,5.281,2.452
347,11.908,2.725,2.557,bbox,3.997,3.615,5.281,2.492
348,11.942,2.04,2.531,pose,3.997,3.615,5.281,2.552
349,11.977,2.63,2.63,bbox,4.08,3.615,5.281,2.552
350,12.011,2.683,2.683,bbox,4.131,3.615,5.281,2.552
351,12.045,2.035,2.63,pose,4.131,3.615,5.281,2.603
352,12.08,2.758,2.63,bbox,4.162,3.615,5.281,2.603
353,12.114,2.767,2.683,bbox,4.162,3.615,5.281,2.603
354,12.148,2.159,2.683,pose,4.162,3.615,5.281,2.673
355,12.183,2.871,2.758,bbox,4.162,3.615,5.281,2.705
356,12.217,2.839,2.767,bbox,4.162,3.615,5.281,2.748
357,12.251,2.857,2.839,bbox,4.162,3.615,5.281,2.748
358,12.286,2.89,2.857,bbox,4.162,3.615,5.281,2.748
359,12.32,2.911,2.871,bbox,4.162,3.615,5.281,2.795
360,12.354,2.182,2.857,pose,4.162,3.615,5.281,2.795
361,12.388,2.847,2.857,bbox,4.162,3.615,5.281,2.795
362,12.423,2.804,2.847,bbox,4.162,3.615,5.281,2.837
363,12.457,2.127,2.804,pose,4.162,3.615,5.281,2.837
364,12.491,2.779,2.779,bbox,4.162,3.615,5.281,2.903
365,12.526,2.763,2.779,bbox,4.162,3.615,5.281,2.903
366,12.56,2.305,2.763,pose,4.162,3.615,5.281,2.942
367,12.594,2.887,2.763,bbox,4.162,3.615,5.281,2.942
368,12.629,2.862,2.779,bbox,4.207,3.615,5.281,3.023
369,12.663,2.389,2.763,pose,4.207,3.615,5.281,3.023
370,12.697,2.901,2.862,bbox,4.238,3.615,5.281,3.056
371,12.732,2.866,2.866,bbox,4.238,3.615,5.281,3.095
372,12.766,2.19,2.862,pose,4.238,3.615,5.281,3.095
373,12.8,2.831,2.831,bbox,4.314,3.615,5.281,3.095
374,12.835,2.8,2.831,bbox,4.314,3.615,5.281,3.095
375,12.869,1.994,2.8,pose,4.314,3.615,5.281,3.095
376,12.903,2.608,2.608,bbox,4.388,3.615,5.281,3.095
377,12.938,2.531,2.608,bbox,4.388,3.615,5.352,3.095
378,12.972,1.91,2.531,pose,4.433,3.615,5.391,3.095
379,13.006,2.54,2.531,bbox,4.433,3.615,5.391,3.095
380,13.04,2.573,2.54,bbox,4.47,3.615,5.439,3.095
381,13.075,1.922,2.531,pose,4.47,3.615,5.439,3.095
382,13.109,2.519,2.519,bbox,4.47,3.615,5.439,3.095
383,13.143,2.584,2.54,bbox,4.47,3.615,5.439,3.095
384,13.178,1.977,2.519,pose,4.47,3.615,5.439,3.145
385,13.212,2.647,2.519,bbox,4.47,3.615,5.439,3.177
386,13.246,2.753,2.584,bbox,4.47,3.651,5.439,3.177
387,13.281,2.077,2.584,pose,4.47,3.651,5.439,3.177
388,13.315,2.836,2.647,bbox,4.47,3.651,5.439,3.26
389,13.349,2.889,2.753,bbox,4.47,3.651,5.439,3.26
390,13.384,2.154,2.753,pose,4.47,3.651,5.439,3.26
391,13.418,2.933,2.836,bbox,4.47,3.694,5.439,3.26
392,13.452,2.904,2.889,bbox,4.47,3.694,5.439,3.26
393,13.487,2.109,2.889,pose,4.47,3.694,5.439,3.26
394,13.521,2.782,2.782,bbox,4.47,3.694,5.439,3.26
395,13.555,2.801,2.801,bbox,4.47,3.694,5.439,3.26
396,13.59,2.133,2.782,pose,4.47,3.694,5.477,3.26
397,13.624,2.751,2.751,bbox,4.47,3.728,5.477,3.26
398,13.658,2.717,2.751,bbox,4.47,3.728,5.523,3.26
399,13.693,2.102,2.717,pose,4.47,3.778,5.556,3.26
400,13.727,2.795,2.717,bbox,4.47,3.778,5.556,3.26
401,13.761,2.82,2.751,bbox,4.47,3.778,5.608,3.26
402,13.795,2.228,2.717,pose,4.47,3.778,5.608,3.26
403,13.83,2.825,2.795,bbox,4.47,3.809,5.608,3.26
404,13.864,2.794,2.795,bbox,4.47,3.809,5.608,3.26
405,13.898,2.147,2.794,pose,4.47,3.809,5.608,3.26
406,13.933,2.733,2.733,bbox,4.47,3.809,5.608,3.26
407,13.967,2.763,2.763,bbox,4.47,3.809,5.608,3.26
408,14.001,2.162,2.733,pose,4.47,3.841,5.608,3.306
409,14.036,2.879,2.733,bbox,4.47,3.841,5.608,3.337
410,14.07,3.019,2.763,bbox,4.47,3.841,5.608,3.372
411,14.104,2.35,2.763,pose,4.47,3.841,5.608,3.372
