frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
221,3.687,2.548,2.548,bbox,1.413,0.578,1.007,1.4
222,3.704,2.012,2.548,pose,1.413,0.578,1.007,1.4
223,3.72,2.556,2.548,bbox,1.413,0.614,1.007,1.4
224,3.737,2.554,2.548,bbox,1.413,0.614,1.007,1.4
225,3.754,2.003,2.548,pose,1.413,0.614,1.007,1.4
226,3.77,2.604,2.554,bbox,1.413,0.614,1.007,1.465
227,3.787,2.642,2.556,bbox,1.413,0.614,1.007,1.465
228,3.804,2.15,2.554,pose,1.413,0.647,1.007,1.465
229,3.82,2.726,2.604,bbox,1.413,0.647,1.007,1.518
230,3.837,2.748,2.642,bbox,1.413,0.647,1.007,1.552
231,3.854,2.284,2.642,pose,1.413,0.647,1.007,1.552
232,3.871,2.78,2.726,bbox,1.413,0.647,1.007,1.552
233,3.887,2.816,2.748,bbox,1.413,0.677,1.007,1.552
234,3.904,2.452,2.748,pose,1.413,0.677,1.007,1.552
235,3.921,2.832,2.78,bbox,1.413,0.677,1.007,1.552
236,3.937,2.834,2.816,bbox,1.413,0.677,1.007,1.552
237,3.954,2.655,2.816,pose,1.413,0.677,1.007,1.552
238,3.971,2.88,2.832,bbox,1.413,0.709,1.007,1.587
239,3.987,2.894,2.834,bbox,1.413,0.709,1.007,1.587
240,4.004,2.557,2.834,pose,1.413,0.709,1.007,1.587
241,4.021,2.869,2.869,bbox,1.413,0.709,1.007,1.587
242,4.037,2.867,2.869,bbox,1.413,0.709,1.007,1.587
243,4.054,2.465,2.867,pose,1.413,0.742,1.007,1.587
244,4.071,2.833,2.833,bbox,1.413,0.773,1.007,1.587
245,4.087,2.831,2.833,bbox,1.413,0.773,1.007,1.587
246,4.104,2.227,2.831,pose,1.413,0.773,1.047,1.587
247,4.121,2.824,2.824,bbox,1.413,0.833,1.047,1.587
248,4.137,2.83,2.83,bbox,1.413,0.833,1.082,1.587
249,4.154,2.229,2.824,pose,1.413,0.833,1.12,1.587
250,4.171,2.845,2.824,bbox,1.413,0.868,1.12,1.587
251,4.188,2.837,2.83,bbox,1.413,0.868,1.166,1.587
252,4.204,2.209,2.83,pose,1.413,0.868,1.166,1.587
253,4.221,2.884,2.837,bbox,1.413,0.868,1.215,1.587
254,4.238,2.901,2.845,bbox,1.413,0.904,1.215,1.587
255,4.254,2.201,2.837,pose,1.413,0.904,1.215,1.587
256,4.271,2.947,2.884,bbox,1.413,0.904,1.257,1.587
257,4.288,2.947,2.901,bbox,1.413,0.904,1.257,1.587
258,4.304,2.2,2.901,pose,1.413,0.939,1.257,1.587
259,4.321,2.918,2.918,bbox,1.413,0.939,1.257,1.587
260,4.338,2.905,2.918,bbox,1.413,0.939,1.257,1.587
261,4.354,2.18,2.905,pose,1.413,0.939,1.324,1.587
262,4.371,2.873,2.873,bbox,1.413,0.983,1.324,1.587
263,4.388,2.858,2.873,bbox,1.413,0.983,1.324,1.587
264,4.404,2.15,2.858,pose,1.413,0.983,1.363,1.587
265,4.421,2.821,2.821,bbox,1.413,0.983,1.363,1.587
266,4.438,2.819,2.821,bbox,1.413,0.983,1.363,1.587
267,4.454,2.17,2.819,pose,1.413,0.983,1.412,1.587
268,4.471,2.776,2.776,bbox,1.413,1.037,1.412,1.587
269,4.488,2.819,2.819,bbox,1.413,1.037,1.412,1.587
270,4.505,2.266,2.776,pose,1.413,1.037,1.412,1.587
271,4.521,2.8,2.776,bbox,1.413,1.037,1.449,1.587
272,4.538,2.772,2.776,bbox,1.413,1.037,1.483,1.587
273,4.555,2.347,2.772,pose,1.413,1.037,1.483,1.62
274,4.571,2.763,2.763,bbox,1.413,1.037,1.54,1.62
275,4.588,2.756,2.763,bbox,1.413,1.037,1.576,1.62
276,4.605,2.4,2.756,pose,1.413,1.037,1.576,1.62
277,4.621,2.797,2.756,bbox,1.413,1.068,1.576,1.62
278,4.638,2.817,2.763,bbox,1.413,1.068,1.576,1.62
279,4.655,2.427,2.756,pose,1.413,1.068,1.576,1.62
280,4.671,2.84,2.797,bbox,1.413,1.068,1.576,1.62
281,4.688,2.834,2.817,bbox,1.413,1.068,1.611,1.62
282,4.705,2.358,2.817,pose,1.413,1.068,1.611,1.62
283,4.721,2.802,2.802,bbox,1.413,1.068,1.611,1.62
284,4.738,2.775,2.802,bbox,1.413,1.068,1.645,1.62
285,4.755,2.188,2.775,pose,1.413,1.068,1.645,1.62
286,4.771,2.727,2.727,bbox,1.413,1.068,1.69,1.62
287,4.788,2.759,2.759,bbox,1.413,1.068,1.723,1.62
288,4.805,2.016,2.727,pose,1.413,1.068,1.723,1.62
289,4.821,2.675,2.675,bbox,1.413,1.068,1.723,1.62
290,4.838,2.637,2.675,bbox,1.413,1.068,1.77,1.62
291,4.855,1.92,2.637,pose,1.413,1.068,1.77,1.62
292,4.872,2.64,2.637,bbox,1.413,1.068,1.807,1.62
293,4.888,2.62,2.637,bbox,1.413,1.068,1.807,1.62
294,4.905,1.854,2.62,pose,1.413,1.068,1.807,1.62
295,4.922,2.626,2.62,bbox,1.413,1.068,1.807,1.62
296,4.938,2.603,2.62,bbox,1.459,1.068,1.807,1.62
297,4.955,1.836,2.603,pose,1.459,1.068,1.807,1.62
298,4.972,2.579,2.579,bbox,1.459,1.068,1.807,1.62
299,4.988,2.568,2.579,bbox,1.492,1.068,1.844,1.62
300,5.005,1.796,2.568,pose,1.492,1.068,1.844,1.62
301,5.022,2.527,2.527,bbox,1.492,1.068,1.844,1.62
302,5.038,2.481,2.527,bbox,1.492,1.068,1.886,1.62
303,5.055,1.781,2.481,pose,1.492,1.068,1.886,1.62
304,5.072,2.443,2.443,bbox,1.492,1.068,1.886,1.62
305,5.088,2.409,2.443,bbox,1.492,1.068,1.931,1.62
306,5.105,1.784,2.409,pose,1.492,1.068,1.931,1.62
307,5.122,2.36,2.36,bbox,1.545,1.068,1.931,1.62
308,5.138,2.329,2.36,bbox,1.545,1.068,1.961,1.62
309,5.155,1.753,2.329,pose,1.545,1.068,1.961,1.62
310,5.172,2.259,2.259,bbox,1.545,1.068,2.001,1.62
311,5.189,2.24,2.259,bbox,1.545,1.068,2.001,1.62
312,5.205,1.73,2.24,pose,1.545,1.068,2.001,1.62
313,5.222,2.203,2.203,bbox,1.545,1.068,2.054,1.62
314,5.239,2.199,2.203,bbox,1.545,1.068,2.054,1.62
315,5.255,1.741,2.199,pose,1.545,1.068,2.054,1.62
316,5.272,2.198,2.198,bbox,1.583,1.068,2.054,1.62
317,5.289,2.192,2.198,bbox,1.583,1.068,2.088,1.62
318,5.305,1.735,2.192,pose,1.583,1.068,2.088,1.62
319,5.322,2.194,2.192,bbox,1.618,1.068,2.088,1.62
320,5.339,2.186,2.192,bbox,1.618,1.068,2.088,1.62
321,5.355,1.743,2.186,pose,1.618,1.068,2.088,1.62
322,5.372,2.162,2.162,bbox,1.618,1.068,2.088,1.62
323,5.389,2.186,2.186,bbox,1.618,1.068,2.088,1.62
324,5.405,1.737,2.162,pose,1.618,1.068,2.088,1.62
325,5.422,2.208,2.162,bbox,1.618,1.068,2.088,1.62
326,5.439,2.229,2.186,bbox,1.618,1.068,2.088,1.62
327,5.455,1.743,2.186,pose,1.618,1.068,2.088,1.658
328,5.472,2.251,2.208,bbox,1.618,1.068,2.088,1.658
329,5.489,2.275,2.229,bbox,1.618,1.068,2.088,1.658
330,5.506,1.765,2.229,pose,1.618,1.068,2.088,1.705
331,5.522,2.323,2.251,bbox,1.618,1.068,2.088,1.705
