frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
1796,35.92,2.743,2.743,bbox,11.115,11.413,14.239,13.169,2.643,5.1038,,,,
1797,35.94,1.892,2.727,pose,11.115,11.413,14.239,13.169,2.6271,5.1601,0.9334,0.1576,0.6836,0.1491
1798,35.96,2.802,2.727,bbox,11.115,11.413,14.273,13.169,2.6179,5.1079,,,,
1799,35.98,2.673,2.727,bbox,11.115,11.413,14.273,13.169,2.613,4.9639,,,,
1800,36.0,1.482,2.673,pose,11.115,11.444,14.273,13.169,2.6076,4.925,0.9427,0.2446,0.6445,0.3371
1801,36.02,2.616,2.616,bbox,11.115,11.444,14.436,13.169,2.6038,4.8852,,,,
1802,36.04,2.599,2.616,bbox,11.115,11.444,14.475,13.169,2.6,4.8563,,,,
1803,36.06,1.619,2.599,pose,11.115,11.444,14.514,13.169,2.6034,4.8263,0.9368,1.2248,0.6213,0.503
1804,36.08,2.6,2.599,bbox,11.115,11.444,14.514,13.169,2.6069,4.814,,,,
1805,36.1,2.563,2.599,bbox,11.115,11.444,14.573,13.169,2.6141,4.8032,,,,
1806,36.12,1.596,2.563,pose,11.115,11.444,14.573,13.169,2.6107,4.7865,0.9055,1.1585,0.684,0.4298
1807,36.14,2.548,2.548,bbox,11.115,11.444,14.573,13.169,2.6063,4.7905,,,,
1808,36.16,2.58,2.563,bbox,11.115,11.444,14.609,13.169,2.5795,4.7867,,,,
1809,36.18,1.643,2.548,pose,11.115,11.444,14.609,13.169,2.5526,4.798,0.9268,1.1043,0.7632,0.4417
1810,36.2,2.68,2.548,bbox,11.115,11.483,14.609,13.169,2.5199,4.8325,,,,
1811,36.22,2.683,2.58,bbox,11.115,11.483,14.609,13.169,2.4811,4.8479,,,,
1812,36.24,1.83,2.58,pose,11.115,11.542,14.609,13.211,2.4279,4.9087,0.866,1.1051,0.7659,0.4754
1813,36.26,2.857,2.68,bbox,11.115,11.581,14.609,13.211,2.3564,4.9287,,,,
1814,36.28,2.902,2.683,bbox,11.115,11.634,14.609,13.287,2.2868,4.9189,,,,
1815,36.3,2.092,2.683,pose,11.115,11.706,14.609,13.287,2.2292,4.9707,0.7622,1.1463,0.7397,0.4982
1816,36.32,3.087,2.857,bbox,11.115,11.775,14.609,13.287,2.1855,5.0065,,,,
1817,36.34,3.187,2.902,bbox,11.115,11.833,14.609,13.349,2.141,5.0471,,,,
1818,36.36,2.498,2.902,pose,11.115,11.877,14.609,13.385,2.1245,5.0666,0.63,1.0827,0.6658,0.5026
1819,36.38,3.351,3.087,bbox,11.115,11.921,14.609,13.425,2.1179,5.1473,,,,
1820,36.4,3.437,3.187,bbox,11.115,11.921,14.609,13.425,2.1101,5.1945,,,,
1821,36.42,2.868,3.187,pose,11.115,11.921,14.609,13.525,2.1087,5.2267,0.5155,1.028,0.6295,0.508
1822,36.44,3.546,3.351,bbox,11.115,11.952,14.609,13.573,2.1101,5.2578,,,,
1823,36.46,3.581,3.437,bbox,11.115,11.952,14.609,13.605,2.1126,5.2709,,,,
1824,36.48,3.021,3.437,pose,11.115,11.952,14.609,13.636,2.1203,5.2794,0.5381,0.9834,0.6268,0.4852
1825,36.5,3.575,3.546,bbox,11.115,11.952,14.609,13.636,2.1314,5.2844,,,,
1826,36.52,3.556,3.556,bbox,11.115,11.952,14.609,13.636,2.137,5.2839,,,,
1827,36.54,2.918,3.556,pose,11.115,11.952,14.609,13.636,2.15,5.2835,0.5986,0.9822,0.6243,0.5068
1828,36.56,3.502,3.502,bbox,11.115,11.952,14.609,13.636,2.1569,5.2854,,,,
1829,36.58,3.473,3.502,bbox,11.155,11.952,14.609,13.636,2.1628,5.2817,,,,
1830,36.6,2.721,3.473,pose,11.155,11.952,14.609,13.636,2.1626,5.2854,0.7271,0.9812,0.6628,0.5259
1831,36.62,3.392,3.392,bbox,11.155,11.952,14.609,13.636,2.1785,5.2832,,,,
1832,36.64,3.331,3.392,bbox,11.155,11.952,14.609,13.636,2.1878,5.2718,,,,
1833,36.66,3.272,3.331,bbox,11.155,11.952,14.609,13.636,2.2047,5.2587,0.8945,,0.7077,
1834,36.68,3.215,3.272,bbox,11.193,11.952,14.609,13.636,2.23,5.25,,,,
1835,36.7,3.173,3.272,bbox,11.193,11.952,14.609,13.636,2.2584,5.2434,,,,
1836,36.72,2.275,3.215,pose,11.235,11.952,14.609,13.636,2.279,5.2187,1.0034,0.8342,0.7134,0.5849
1837,36.74,3.099,3.173,bbox,11.235,11.952,14.609,13.636,2.2888,5.1965,,,,
1838,36.76,3.033,3.099,bbox,11.284,11.952,14.648,13.636,2.3047,5.1415,,,,
1839,36.78,2.188,3.033,pose,11.284,11.952,14.648,13.636,2.312,5.1336,0.9904,0.839,0.6884,0.6033
1840,36.8,2.974,2.974,bbox,11.284,11.952,14.725,13.636,2.3232,5.1061,,,,
1841,36.82,2.963,2.974,bbox,11.317,11.952,14.725,13.636,2.3408,5.0904,,,,
1842,36.84,2.133,2.963,pose,11.317,11.952,14.761,13.636,2.35,5.0782,0.9919,0.8391,0.6464,0.6106
1843,36.86,2.964,2.963,bbox,11.317,11.952,14.761,13.636,2.3578,5.0712,,,,
1844,36.88,2.959,2.963,bbox,11.355,11.952,14.761,13.636,2.3621,5.0646,,,,
1845,36.9,2.155,2.959,pose,11.355,11.952,14.796,13.636,2.3581,5.0609,0.9825,0.8053,0.6457,0.5607
1846,36.92,2.971,2.959,bbox,11.355,11.952,14.796,13.636,2.3518,5.0581,,,,
1847,36.94,2.983,2.964,bbox,11.355,11.952,14.796,13.636,2.3444,5.0585,,,,
1848,36.96,2.148,2.959,pose,11.355,11.952,14.796,13.636,2.3391,5.0723,1.0153,0.8112,0.6611,0.5602
1849,36.98,2.996,2.971,bbox,11.355,11.952,14.796,13.636,2.3328,5.089,,,,
1850,37.0,3.004,2.983,bbox,11.355,11.952,14.796,13.636,2.3463,5.1211,,,,
1851,37.02,2.148,2.983,pose,11.355,11.952,14.796,13.636,2.3687,5.1675,1.0159,0.8515,0.6862,0.5943
1852,37.04,3.022,2.996,bbox,11.355,11.952,14.796,13.686,2.3858,5.2026,,,,
1853,37.06,3.039,3.004,bbox,11.355,11.952,14.796,13.732,2.3902,5.2296,,,,
1854,37.08,2.221,3.004,pose,11.39,11.952,14.796,13.767,2.3941,5.2754,0.9659,0.9303,0.681,0.6009
1855,37.1,3.13,3.022,bbox,11.39,11.952,14.796,13.767,2.4108,5.3452,,,,
1856,37.12,3.2,3.039,bbox,11.39,11.952,14.796,13.84,2.4323,5.401,,,,
1857,37.14,2.418,3.039,pose,11.39,11.952,14.796,13.91,2.4548,5.4508,0.9375,0.9098,0.6625,0.5852
1858,37.16,3.289,3.13,bbox,11.437,11.952,14.796,13.966,2.4722,5.5053,,,,
1859,37.18,3.333,3.2,bbox,11.437,11.952,14.796,14.016,2.4847,5.5571,,,,
1860,37.2,2.576,3.2,pose,11.477,11.952,14.796,14.07,2.5002,5.6178,0.9837,0.8402,0.6239,0.5672
1861,37.22,3.429,3.289,bbox,11.477,11.952,14.796,14.122,2.5216,5.6507,,,,
1862,37.24,3.447,3.333,bbox,11.477,11.952,14.796,14.183,2.5471,5.6622,,,,
1863,37.26,2.706,3.333,pose,11.526,11.952,14.796,14.215,2.5666,5.666,1.0676,0.6951,0.6118,0.538
1864,37.28,3.438,3.429,bbox,11.526,11.952,14.796,14.215,2.5929,5.6664,,,,
1865,37.3,3.412,3.429,bbox,11.571,11.952,14.796,14.215,2.6035,5.6672,,,,
1866,37.32,2.622,3.412,pose,11.571,11.952,14.796,14.215,2.6043,5.6414,1.1618,0.6571,0.632,0.5568
1867,37.34,3.294,3.294,bbox,11.608,11.952,14.796,14.215,2.6096,5.5947,,,,
1868,37.36,3.282,3.294,bbox,11.608,11.952,14.796,14.215,2.6088,5.6026,,,,
1869,37.38,2.504,3.282,pose,11.608,11.952,14.844,14.215,2.6077,5.5953,1.1711,0.7164,0.6147,0.563
1870,37.4,3.222,3.222,bbox,11.608,11.952,14.844,14.215,2.6111,5.5734,,,,
1871,37.42,3.195,3.222,bbox,11.608,11.952,14.844,14.215,2.6131,5.5521,,,,
1872,37.44,2.36,3.195,pose,11.608,11.952,14.844,14.215,2.6261,5.533,1.1353,0.7787,0.571,0.5857
1873,37.46,3.158,3.158,bbox,11.608,11.952,14.894,14.215,2.6364,5.5068,,,,
1874,37.48,3.124,3.158,bbox,11.608,11.952,14.894,14.215,2.6498,5.4829,,,,
1875,37.5,2.218,3.124,pose,11.641,11.952,14.94,14.215,2.6589,5.4653,1.0901,0.8614,0.5771,0.6034
1876,37.52,3.041,3.041,bbox,11.641,11.952,14.94,14.215,2.6781,5.4395,,,,
1877,37.54,3.005,3.041,bbox,11.641,11.952,14.981,14.215,2.6894,5.4209,,,,
1878,37.56,2.184,3.005,pose,11.683,11.952,14.981,14.215,2.7087,5.4002,1.0401,0.8779,0.6276,0.5867
1879,37.58,2.965,2.965,bbox,11.683,11.952,15.026,14.215,2.713,5.4024,,,,
1880,37.6,2.964,2.965,bbox,11.713,11.952,15.026,14.215,2.715,5.3928,,,,
1881,37.62,2.159,2.964,pose,11.713,11.952,15.026,14.215,2.7091,5.3762,1.0491,0.9217,0.6696,0.5113
1882,37.64,3.078,2.964,bbox,11.713,11.952,15.026,14.215,2.6984,5.4699,,,,
1883,37.66,3.048,2.965,bbox,11.713,11.952,15.026,14.215,2.6901,5.4311,,,,
1884,37.68,3.014,3.014,bbox,11.713,11.952,15.026,14.215,2.6728,5.3722,1.0384,,0.6842,
1885,37.7,3.036,3.036,bbox,11.713,11.952,15.07,14.215,2.6558,5.3497,,,,
1886,37.72,3.039,3.039,bbox,11.713,11.988,15.07,14.215,2.6294,5.3157,,,,
1887,37.74,2.627,3.036,pose,11.713,11.988,15.07,14.215,2.6,5.2399,0.9824,0.1293,0.6609,-0.1967
1888,37.76,3.045,3.036,bbox,11.713,12.031,15.131,14.215,2.5833,5.2343,,,,
1889,37.78,3.114,3.039,bbox,11.713,12.031,15.203,14.215,2.5744,5.2438,,,,
1890,37.8,3.162,3.045,bbox,11.713,12.077,15.203,14.215,2.5528,5.2363,0.9769,,0.6292,
1891,37.82,3.174,3.114,bbox,11.713,12.077,15.203,14.215,2.549,5.2326,,,,
1892,37.84,3.171,3.162,bbox,11.713,12.108,15.203,14.215,2.5432,5.2138,,,,
1893,37.86,2.116,3.162,pose,11.713,12.108,15.203,14.215,2.5376,5.2143,0.979,1.0709,0.6318,0.4624
1894,37.88,3.092,3.162,bbox,11.713,12.108,15.203,14.215,2.5329,5.1487,,,,
1895,37.9,3.057,3.092,bbox,11.713,12.108,15.233,14.215,2.5256,5.1439,,,,
1896,37.92,1.905,3.057,pose,11.713,12.108,15.298,14.215,2.5126,5.1222,1.0152,1.239,0.6594,0.4727
1897,37.94,3.027,3.027,bbox,11.713,12.108,15.298,14.215,2.5077,5.1504,,,,
1898,37.96,2.951,3.027,bbox,11.713,12.148,15.298,14.215,2.5006,5.1039,,,,
1899,37.98,2.089,2.951,pose,11.713,12.148,15.298,14.215,2.487,5.096,1.005,1.1018,0.7042,0.5185
1900,38.0,3.063,2.951,bbox,11.713,12.148,15.298,14.215,2.4724,5.2437,,,,
1901,38.02,2.95,2.951,bbox,11.713,12.148,15.298,14.215,2.4382,5.1267,,,,
1902,38.04,2.234,2.95,pose,11.713,12.188,15.334,14.215,2.409,5.1125,0.8923,1.0933,0.7136,0.5561
1903,38.06,3.091,2.95,bbox,11.713,12.223,15.334,14.215,2.3816,5.2067,,,,
1904,38.08,3.27,3.063,bbox,11.713,12.223,15.334,14.31,2.3647,5.3456,,,,
1905,38.1,2.647,2.95,pose,11.713,12.279,15.334,14.31,2.3318,5.3756,0.7067,1.0182,0.6868,0.553
1906,38.12,3.412,3.091,bbox,11.713,12.279,15.334,14.449,2.3201,5.4122,,,,
1907,38.14,3.449,3.27,bbox,11.713,12.329,15.334,14.449,2.3062,5.4349,,,,
1908,38.16,2.961,3.27,pose,11.713,12.329,15.334,14.515,2.2867,5.4459,0.5555,0.9553,0.6455,0.5219
1909,38.18,3.545,3.412,bbox,11.713,12.329,15.334,14.515,2.2739,5.4521,,,,
1910,38.2,3.579,3.449,bbox,11.713,12.374,15.334,14.549,2.2635,5.4568,,,,
1911,38.22,3.093,3.449,pose,11.713,12.374,15.334,14.549,2.2568,5.4566,0.5299,0.2555,0.6402,0.0921
1912,38.24,3.612,3.545,bbox,11.713,12.374,15.334,14.549,2.2517,5.4563,,,,
1913,38.26,3.601,3.579,bbox,11.713,12.374,15.334,14.549,2.2547,5.4585,,,,
1914,38.28,3.005,3.579,pose,11.713,12.404,15.334,14.549,2.2566,5.4575,0.5594,0.9535,0.6437,0.5309
1915,38.3,3.577,3.577,bbox,11.713,12.404,15.334,14.549,2.2591,5.4586,,,,
1916,38.32,3.541,3.577,bbox,11.713,12.404,15.334,14.549,2.2607,5.4559,,,,
1917,38.34,2.819,3.541,pose,11.713,12.404,15.334,14.549,2.2648,5.4534,0.656,0.9589,0.6671,0.5612
1918,38.36,3.442,3.442,bbox,11.713,12.404,15.334,14.549,2.2722,5.451,,,,
1919,38.38,3.405,3.442,bbox,11.713,12.404,15.334,14.549,2.2745,5.4459,,,,
1920,38.4,2.57,3.405,pose,11.713,12.404,15.334,14.549,2.2912,5.4359,0.7892,0.8811,0.7104,0.5897
1921,38.42,3.263,3.263,bbox,11.713,12.404,15.334,14.549,2.3261,5.4195,,,,
1922,38.44,3.207,3.263,bbox,11.748,12.404,15.334,14.549,2.3461,5.4053,,,,
1923,38.46,2.329,3.207,pose,11.783,12.404,15.334,14.549,2.3694,5.0927,0.9568,0.8068,0.6999,0.6038
1924,38.48,2.764,2.764,bbox,11.783,12.404,15.374,14.549,2.3986,5.0435,,,,
1925,38.5,2.755,2.764,bbox,11.826,12.404,15.524,14.549,2.411,5.031,,,,
1926,38.52,2.219,2.755,pose,11.826,12.404,15.524,14.549,2.4184,5.2241,1.0292,0.7704,0.7121,0.6056
1927,38.54,2.921,2.755,bbox,11.868,12.404,15.524,14.549,2.4284,5.1701,,,,
1928,38.56,2.901,2.764,bbox,11.868,12.404,15.524,14.611,2.4403,5.1547,,,,
1929,38.58,2.134,2.755,pose,11.868,12.404,15.524,14.611,2.4442,5.1769,1.0659,0.7718,0.6474,0.5954
1930,38.6,2.972,2.901,bbox,11.868,12.404,15.524,14.611,2.4436,5.1729,,,,
1931,38.62,2.975,2.921,bbox,11.9,12.404,15.524,14.611,2.4444,5.1661,,,,
1932,38.64,2.157,2.901,pose,11.9,12.404,15.524,14.611,2.4494,5.1627,1.0699,0.7525,0.6291,0.5744
1933,38.66,2.977,2.972,bbox,11.9,12.404,15.524,14.611,2.4533,5.1574,,,,
1934,38.68,2.971,2.972,bbox,11.9,12.404,15.524,14.611,2.46,5.1556,,,,
1935,38.7,2.17,2.971,pose,11.9,12.404,15.524,14.611,2.4584,5.1613,1.0617,0.7632,0.6314,0.5778
1936,38.72,2.976,2.971,bbox,11.9,12.404,15.524,14.611,2.4536,5.1719,,,,
1937,38.74,2.981,2.976,bbox,11.9,12.404,15.524,14.611,2.4499,5.1871,,,,
1938,38.76,2.171,2.971,pose,11.9,12.404,15.524,14.611,2.4424,5.197,1.0725,0.7697,0.6675,0.5969
1939,38.78,2.994,2.976,bbox,11.9,12.404,15.524,14.643,2.4339,5.2027,,,,
1940,38.8,2.994,2.981,bbox,11.9,12.404,15.524,14.643,2.4216,5.2147,,,,
1941,38.82,2.162,2.981,pose,11.9,12.404,15.524,14.643,2.4119,5.2286,1.0666,0.7991,0.6764,0.6336
1942,38.84,3.01,2.994,bbox,11.9,12.404,15.524,14.643,2.3999,5.2417,,,,
1943,38.86,3.057,2.994,bbox,11.9,12.436,15.524,14.685,2.379,5.2719,,,,
1944,38.88,2.31,2.994,pose,11.9,12.436,15.524,14.685,2.3595,5.293,1.0013,0.8145,0.676,0.6307
1945,38.9,3.187,3.01,bbox,11.9,12.469,15.524,14.728,2.3474,5.3306,,,,
1946,38.92,3.242,3.057,bbox,11.9,12.469,15.524,14.728,2.3375,5.3559,,,,
1947,38.94,2.509,3.057,pose,11.9,12.5,15.524,14.787,2.3332,5.3781,0.9722,0.7858,0.6459,0.5945
1948,38.96,3.342,3.187,bbox,11.9,12.5,15.524,14.787,2.3305,5.3966,,,,
1949,38.98,3.377,3.242,bbox,11.9,12.5,15.524,14.834,2.3327,5.4077,,,,
1950,39.0,2.668,3.242,pose,11.9,12.5,15.524,14.834,2.3327,5.4118,0.9931,0.7114,0.6251,0.5521
1951,39.02,3.402,3.342,bbox,11.9,12.5,15.524,14.834,2.3393,5.4112,,,,
1952,39.04,3.407,3.377,bbox,11.9,12.5,15.524,14.867,2.3458,5.4146,,,,
1953,39.06,2.754,3.377,pose,11.9,12.5,15.524,14.867,2.3536,5.4166,0.9752,0.654,0.607,0.5795
1954,39.08,3.392,3.392,bbox,11.9,12.5,15.524,14.867,2.3619,5.4197,,,,
1955,39.1,3.362,3.392,bbox,11.9,12.5,15.524,14.867,2.3735,5.4219,,,,
1956,39.12,2.647,3.362,pose,11.9,12.5,15.524,14.867,2.4009,5.4238,0.9579,0.6871,0.6428,0.5613
1957,39.14,3.267,3.267,bbox,11.9,12.5,15.524,14.867,2.4156,5.4207,,,,
1958,39.16,3.209,3.267,bbox,11.954,12.5,15.524,14.867,2.4411,5.4169,,,,
1959,39.18,2.508,3.209,pose,11.954,12.5,15.524,14.867,2.4703,5.4087,0.8665,0.7449,0.6882,0.5878
1960,39.2,3.068,3.068,bbox,11.994,12.5,15.524,14.867,2.5003,5.3978,,,,
1961,39.22,3.023,3.068,bbox,11.994,12.5,15.524,14.867,2.5241,5.3769,,,,
1962,39.24,2.33,3.023,pose,12.053,12.5,15.524,14.867,2.5443,5.3422,0.7884,0.8453,0.6972,0.594
1963,39.26,2.923,2.923,bbox,12.053,12.5,15.559,14.867,2.5679,5.3198,,,,
1964,39.28,2.883,2.923,bbox,12.097,12.5,15.593,14.867,2.5953,5.3061,,,,
1965,39.3,2.206,2.883,pose,12.097,12.5,15.593,14.867,2.6245,5.2904,0.7627,0.8887,0.6998,0.5779
1966,39.32,2.841,2.841,bbox,12.148,12.5,15.63,14.867,2.6456,5.2857,,,,
1967,39.34,2.829,2.841,bbox,12.148,12.5,15.63,14.867,2.6745,5.2818,,,,
1968,39.36,2.267,2.829,pose,12.199,12.5,15.63,14.867,2.6942,5.2766,0.7409,0.774,0.7188,0.5115
1969,39.38,2.846,2.829,bbox,12.199,12.5,15.63,14.867,2.7209,5.2757,,,,
1970,39.4,2.835,2.835,bbox,12.247,12.5,15.63,14.867,2.7389,5.2752,,,,
1971,39.42,2.269,2.829,pose,12.247,12.5,15.66,14.867,2.7487,5.2756,0.7311,0.9007,0.6963,0.5176
1972,39.44,2.781,2.781,bbox,12.292,12.5,15.66,14.867,2.763,5.2786,,,,
1973,39.46,2.763,2.781,bbox,12.292,12.5,15.66,14.867,2.7631,5.281,,,,
1974,39.48,2.237,2.763,pose,12.292,12.5,15.66,14.867,2.7643,5.2839,0.7205,0.8966,0.699,0.5467
1975,39.5,2.705,2.705,bbox,12.292,12.5,15.66,14.867,2.7603,5.2865,,,,
1976,39.52,2.687,2.705,bbox,12.292,12.5,15.66,14.867,2.7538,5.296,,,,
1977,39.54,2.175,2.687,pose,12.292,12.5,15.66,14.867,2.7384,5.2987,0.7303,0.9374,0.7398,0.6059
1978,39.56,2.715,2.687,bbox,12.292,12.5,15.66,14.867,2.7218,5.3261,,,,
1979,39.58,2.764,2.705,bbox,12.292,12.5,15.66,14.867,2.7006,5.364,,,,
1980,39.6,2.808,2.715,bbox,12.292,12.5,15.66,14.918,2.6715,5.4028,0.7257,,0.7529,
1981,39.62,2.845,2.764,bbox,12.292,12.539,15.66,14.956,2.6549,5.4435,,,,
1982,39.64,2.932,2.808,bbox,12.292,12.539,15.66,14.994,2.6214,5.4705,,,,
1983,39.66,2.589,2.808,pose,12.292,12.584,15.66,15.035,2.5895,5.4919,0.6607,0.7997,0.7532,0.5986
1984,39.68,3.041,2.845,bbox,12.292,12.618,15.66,15.035,2.566,5.4928,,,,
1985,39.7,3.073,2.932,bbox,12.292,12.65,15.66,15.084,2.5466,5.493,,,,
1986,39.72,2.789,2.932,pose,12.292,12.65,15.66,15.084,2.5319,5.4987,0.6792,0.6934,0.7198,0.5587
1987,39.74,3.142,3.041,bbox,12.292,12.693,15.66,15.084,2.5267,5.491,,,,
1988,39.76,3.159,3.073,bbox,12.292,12.693,15.66,15.084,2.5235,5.4897,,,,
1989,39.78,2.845,3.073,pose,12.292,12.693,15.66,15.084,2.5102,5.4932,0.7429,0.6369,0.6718,0.5603
1990,39.8,3.178,3.142,bbox,12.292,12.693,15.66,15.084,2.514,5.4977,,,,
1991,39.82,3.19,3.159,bbox,12.292,12.725,15.66,15.084,2.5094,5.5018,,,,
1992,39.84,2.676,3.159,pose,12.292,12.725,15.66,15.084,2.5118,5.4986,0.8391,0.6651,0.6716,0.5527
1993,39.86,3.152,3.152,bbox,12.292,12.725,15.66,15.084,2.5312,5.5017,,,,
1994,39.88,3.126,3.152,bbox,12.292,12.725,15.66,15.084,2.5526,5.5059,,,,
1995,39.9,2.455,3.126,pose,12.292,12.725,15.66,15.084,2.5739,5.5018,0.9709,0.727,0.6725,0.5788
1996,39.92,2.762,2.762,bbox,12.33,12.725,15.66,15.084,2.5981,5.2378,,,,
1997,39.94,2.918,2.918,bbox,12.33,12.725,15.66,15.084,2.6146,5.4605,,,,
1998,39.96,2.14,2.762,pose,12.376,12.725,15.66,15.084,2.6228,5.478,1.0253,0.8509,0.6892,0.6143
1999,39.98,2.899,2.762,bbox,12.376,12.725,15.66,15.084,2.6249,5.4664,,,,
2000,40.0,2.861,2.861,bbox,12.376,12.725,15.691,15.084,2.6384,5.4468,,,,
2001,40.02,1.973,2.861,pose,12.376,12.725,15.691,15.084,2.6443,5.4302,1.0289,0.9073,0.6567,0.6196
2002,40.04,2.898,2.861,bbox,12.416,12.725,15.691,15.084,2.6555,5.3847,,,,
2003,40.06,2.843,2.861,bbox,12.416,12.725,15.722,15.084,2.6596,5.3987,,,,
2004,40.08,2.054,2.843,pose,12.416,12.725,15.753,15.084,2.6756,5.3838,0.9919,0.8879,0.5955,0.6085
2005,40.1,2.945,2.843,bbox,12.416,12.725,15.753,15.084,2.6825,5.3875,,,,
2006,40.12,2.999,2.898,bbox,12.453,12.725,15.753,15.084,2.6782,5.3837,,,,
2007,40.14,2.109,2.843,pose,12.453,12.725,15.753,15.084,2.6794,5.3745,0.9812,0.7901,0.6042,0.5004
2008,40.16,3.026,2.945,bbox,12.453,12.725,15.753,15.084,2.6806,5.3682,,,,
2009,40.18,3.015,2.999,bbox,12.453,12.725,15.753,15.084,2.6758,5.3429,,,,
2010,40.2,2.057,2.999,pose,12.453,12.725,15.784,15.084,2.6707,5.265,0.9968,0.7352,0.6496,0.4289
2011,40.22,2.93,2.93,bbox,12.453,12.725,15.784,15.084,2.6523,5.2388,,,,
2012,40.24,2.887,2.93,bbox,12.453,12.725,15.887,15.084,2.6324,5.1943,,,,
2013,40.26,2.108,2.887,pose,12.453,12.725,15.887,15.084,2.6183,5.1565,1.0265,0.4981,0.7039,0.4281
2014,40.28,2.891,2.887,bbox,12.453,12.768,15.958,15.084,2.5945,5.1356,,,,
2015,40.3,2.909,2.891,bbox,12.453,12.768,15.995,15.084,2.5636,5.0828,,,,
2016,40.32,1.78,2.887,pose,12.453,12.806,15.995,15.084,2.5232,5.0601,0.9606,1.2624,0.6858,0.4553
2017,40.34,3.001,2.891,bbox,12.453,12.837,16.069,15.084,2.4806,5.0408,,,,
2018,40.36,3.018,2.909,bbox,12.453,12.878,16.069,15.084,2.4559,5.007,,,,
2019,40.38,2.983,2.983,bbox,12.453,12.92,16.111,15.084,2.4416,4.9593,0.9053,,0.6636,
2020,40.4,2.976,2.983,bbox,12.453,12.92,16.145,15.084,2.4281,4.937,,,,
2021,40.42,3.006,3.001,bbox,12.453,12.959,16.193,15.084,2.4081,4.9513,,,,
2022,40.44,1.899,2.983,pose,12.453,12.959,16.193,15.084,2.3975,4.946,0.9351,1.141,0.6745,0.421
2023,40.46,2.912,2.976,bbox,12.453,12.993,16.193,15.084,2.3814,4.8618,,,,
2024,40.48,2.886,2.912,bbox,12.453,12.993,16.193,15.084,2.3724,4.8581,,,,
2025,40.5,1.902,2.886,pose,12.453,12.993,16.259,15.084,2.3731,4.8931,0.9312,1.1201,0.7033,0.4186
2026,40.52,2.923,2.886,bbox,12.453,13.028,16.259,15.084,2.3649,4.92,,,,
2027,40.54,2.894,2.894,bbox,12.453,13.028,16.259,15.084,2.3711,4.9365,,,,
2028,40.56,2.83,2.886,bbox,12.453,13.028,16.259,15.084,2.3669,4.9442,0.8866,,0.7494,
2029,40.58,2.735,2.83,bbox,12.453,13.028,16.259,15.127,2.3729,4.9509,,,,
2030,40.6,2.824,2.83,bbox,12.453,13.028,16.259,15.127,2.3433,4.9625,,,,
2031,40.62,2.249,2.824,pose,12.453,13.028,16.259,15.127,2.3084,4.9828,0.7327,1.1819,0.7713,0.5206
2032,40.64,2.991,2.824,bbox,12.453,13.028,16.259,15.127,2.2679,5.0109,,,,
2033,40.66,3.076,2.824,bbox,12.453,13.092,16.259,15.173,2.2342,5.0477,,,,
2034,40.68,3.128,2.991,bbox,12.453,13.133,16.259,15.173,2.1881,5.0656,0.7292,,0.7086,
2035,40.7,3.199,3.076,bbox,12.453,13.167,16.259,15.238,2.1409,5.0595,,,,
2036,40.72,3.284,3.128,bbox,12.453,13.213,16.259,15.238,2.087,5.0659,,,,
2037,40.74,2.797,3.128,pose,12.453,13.26,16.259,15.238,2.0409,5.1729,0.8383,0.9774,0.688,0.5156
2038,40.76,3.571,3.199,bbox,12.453,13.314,16.259,15.238,1.9956,5.2031,,,,
2039,40.78,3.643,3.284,bbox,12.453,13.36,16.259,15.363,1.9652,5.2175,,,,
2040,40.8,2.897,3.284,pose,12.453,13.405,16.259,15.393,1.9328,5.226,0.8707,0.9071,0.6513,0.4527
2041,40.82,3.764,3.571,bbox,12.453,13.436,16.259,15.393,1.9135,5.2291,,,,
2042,40.84,3.799,3.643,bbox,12.453,13.468,16.259,15.393,1.9047,5.2383,,,,
2043,40.86,2.923,3.643,pose,12.453,13.468,16.259,15.393,1.8824,5.2397,0.8736,0.9996,0.6348,0.4956
2044,40.88,3.816,3.764,bbox,12.453,13.468,16.259,15.425,1.8782,5.2347,,,,
2045,40.9,3.799,3.799,bbox,12.453,13.518,16.259,15.425,1.8698,5.2359,,,,
2046,40.92,3.296,3.799,pose,12.453,13.518,16.259,15.425,1.8721,5.234,0.8669,0.223,0.6897,0.5211
2047,40.94,3.708,3.708,bbox,12.453,13.518,16.259,15.425,1.8687,5.227,,,,
2048,40.96,3.656,3.708,bbox,12.453,13.518,16.259,15.425,1.8715,5.2165,,,,
2049,40.98,2.759,3.656,pose,12.453,13.518,16.259,15.425,1.8794,5.1865,0.8236,0.9449,0.7339,0.5461
2050,41.0,3.467,3.467,bbox,12.453,13.518,16.259,15.425,1.8849,5.1406,,,,
2051,41.02,3.44,3.467,bbox,12.453,13.518,16.307,15.425,1.891,5.1622,,,,
2052,41.04,2.682,3.44,pose,12.453,13.518,16.307,15.425,1.9042,5.0115,0.7896,0.8555,0.7703,0.6055
2053,41.06,3.125,3.125,bbox,12.453,13.518,16.353,15.425,1.9223,4.9553,,,,
2054,41.08,3.085,3.125,bbox,12.453,13.518,16.482,15.425,1.9348,4.9265,,,,
