frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
168,3.36,2.275,2.9,pose,0.889,0.651,1.305,1.203
169,3.38,3.156,3.083,bbox,0.889,0.651,1.305,1.203
170,3.4,3.103,3.103,bbox,0.889,0.651,1.305,1.203
171,3.42,2.274,3.103,pose,0.889,0.651,1.305,1.203
172,3.44,3.061,3.061,bbox,0.889,0.651,1.305,1.203
173,3.46,3.054,3.061,bbox,0.889,0.651,1.305,1.203
174,3.48,2.271,3.054,pose,0.889,0.651,1.305,1.203
175,3.5,3.014,3.014,bbox,0.889,0.651,1.305,1.203
176,3.52,3.038,3.038,bbox,0.889,0.651,1.305,1.203
177,3.54,2.34,3.014,pose,0.889,0.651,1.305,1.234
178,3.56,3.048,3.014,bbox,0.889,0.651,1.305,1.234
179,3.58,3.072,3.038,bbox,0.889,0.651,1.305,1.234
180,3.6,2.408,3.038,pose,0.889,0.651,1.305,1.234
181,3.62,3.197,3.048,bbox,0.889,0.651,1.305,1.296
182,3.64,3.25,3.072,bbox,0.889,0.651,1.305,1.296
183,3.66,2.503,3.072,pose,0.889,0.651,1.305,1.296
184,3.68,3.243,3.197,bbox,0.889,0.651,1.305,1.296
185,3.7,3.214,3.214,bbox,0.889,0.651,1.305,1.296
186,3.72,2.469,3.214,pose,0.889,0.651,1.305,1.296
187,3.74,3.308,3.214,bbox,0.889,0.651,1.305,1.296
188,3.76,3.159,3.214,bbox,0.889,0.651,1.379,1.296
189,3.78,2.395,3.159,pose,0.889,0.651,1.379,1.339
190,3.8,3.132,3.132,bbox,0.889,0.651,1.379,1.339
191,3.82,3.083,3.132,bbox,0.889,0.651,1.474,1.339
192,3.84,2.234,3.083,pose,0.889,0.651,1.474,1.339
193,3.86,3.09,3.083,bbox,0.889,0.651,1.526,1.339
194,3.88,3.007,3.083,bbox,0.889,0.651,1.526,1.339
195,3.9,2.136,3.007,pose,0.889,0.651,1.526,1.339
196,3.92,2.972,2.972,bbox,0.889,0.651,1.526,1.339
197,3.94,2.873,2.972,bbox,0.889,0.651,1.57,1.339
198,3.96,2.102,2.873,pose,0.889,0.651,1.57,1.339
199,3.98,2.898,2.873,bbox,0.889,0.651,1.606,1.339
200,4.0,2.866,2.873,bbox,0.889,0.651,1.606,1.339
201,4.02,2.072,2.866,pose,0.889,0.651,1.606,1.339
202,4.04,2.909,2.866,bbox,0.929,0.651,1.606,1.339
203,4.06,2.837,2.866,bbox,0.929,0.651,1.606,1.339
204,4.08,2.106,2.837,pose,0.929,0.651,1.606,1.339
205,4.1,2.897,2.837,bbox,0.967,0.651,1.606,1.339
206,4.12,2.842,2.842,bbox,0.967,0.651,1.606,1.339
207,4.14,2.088,2.837,pose,0.967,0.651,1.606,1.339
208,4.16,2.831,2.831,bbox,0.967,0.651,1.606,1.339
209,4.18,2.831,2.831,bbox,0.967,0.651,1.606,1.339
210,4.2,2.062,2.831,pose,0.967,0.651,1.606,1.339
211,4.22,2.835,2.831,bbox,0.967,0.651,1.606,1.339
212,4.24,2.871,2.831,bbox,0.967,0.651,1.606,1.339
213,4.26,2.136,2.831,pose,0.967,0.651,1.606,1.372
214,4.28,3.03,2.835,bbox,0.967,0.71,1.606,1.453
215,4.3,3.07,2.871,bbox,0.967,0.71,1.606,1.453
216,4.32,2.377,2.871,pose,0.967,0.71,1.606,1.499
217,4.34,3.188,3.03,bbox,0.967,0.794,1.606,1.499
218,4.36,3.315,3.07,bbox,0.967,0.794,1.606,1.499
219,4.38,2.803,3.07,pose,0.967,0.849,1.606,1.499
220,4.4,3.489,3.188,bbox,0.967,0.896,1.606,1.499
221,4.42,3.6,3.315,bbox,0.967,0.931,1.606,1.499
222,4.44,2.851,3.315,pose,0.967,0.963,1.606,1.558
223,4.46,3.756,3.489,bbox,0.967,0.963,1.606,1.558
