frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
2271,37.888,2.025,2.709,pose,9.919,9.618,10.527,10.587,1.4656,4.4675,0.6437,1.0266,0.7033,0.9093
2272,37.905,2.744,2.709,bbox,9.919,9.654,10.527,10.587,1.4449,4.4767,,,,
2273,37.921,2.775,2.715,bbox,9.919,9.654,10.527,10.587,1.4258,4.477,,,,
2274,37.938,2.103,2.709,pose,9.919,9.7,10.527,10.587,1.4132,4.4694,0.6029,0.985,0.6992,0.913
2275,37.955,2.803,2.744,bbox,9.919,9.7,10.527,10.587,1.4024,4.4696,,,,
2276,37.971,2.772,2.772,bbox,9.919,9.732,10.527,10.587,1.4052,4.4581,,,,
2277,37.988,2.193,2.772,pose,9.919,9.732,10.527,10.587,1.4012,4.4612,0.5488,0.9432,0.6648,0.9668
2278,38.005,2.752,2.752,bbox,9.919,9.732,10.527,10.587,1.4169,4.4638,,,,
2279,38.021,2.763,2.763,bbox,9.919,9.732,10.527,10.587,1.4312,4.4718,,,,
2280,38.038,2.263,2.752,pose,9.919,9.732,10.527,10.587,1.4308,4.474,0.5545,0.8926,0.6501,0.9671
2281,38.055,2.838,2.752,bbox,9.919,9.732,10.527,10.587,1.4383,4.4906,,,,
2282,38.071,2.857,2.763,bbox,9.919,9.732,10.527,10.587,1.4512,4.4955,,,,
2283,38.088,2.314,2.763,pose,9.919,9.732,10.527,10.626,1.4512,4.5092,0.5467,0.9177,0.6134,0.9527
2284,38.105,2.905,2.838,bbox,9.957,9.732,10.527,10.626,1.4584,4.5345,,,,
2285,38.121,2.908,2.857,bbox,9.957,9.732,10.527,10.626,1.4573,4.5423,,,,
2286,38.138,2.315,2.857,pose,9.957,9.732,10.527,10.67,1.4582,4.5394,0.5406,0.9187,0.6273,0.9165
2287,38.155,2.921,2.905,bbox,9.957,9.732,10.527,10.67,1.4614,4.556,,,,
2288,38.171,2.908,2.908,bbox,9.957,9.732,10.527,10.67,1.4661,4.572,,,,
2289,38.188,2.285,2.908,pose,9.957,9.732,10.527,10.67,1.4734,4.5667,0.5448,0.9232,0.6472,0.8981
2290,38.205,2.867,2.867,bbox,9.957,9.732,10.527,10.702,1.4779,4.5726,,,,
2291,38.222,2.852,2.867,bbox,9.957,9.732,10.527,10.702,1.4767,4.5677,,,,
2292,38.238,2.267,2.852,pose,9.957,9.732,10.527,10.702,1.4774,4.5733,0.5391,0.9301,0.663,0.9437
2293,38.255,2.761,2.761,bbox,9.957,9.732,10.527,10.702,1.4837,4.4839,,,,
2294,38.272,2.807,2.807,bbox,9.957,9.732,10.527,10.702,1.4844,4.5597,,,,
2295,38.288,2.296,2.761,pose,9.989,9.732,10.527,10.702,1.4833,4.5023,0.5021,0.8988,0.6804,0.9997
2296,38.305,2.729,2.729,bbox,9.989,9.732,10.592,10.702,1.4825,4.5002,,,,
2297,38.322,2.779,2.761,bbox,9.989,9.732,10.592,10.702,1.482,4.5373,,,,
2298,38.338,,,,9.989,9.732,10.592,10.702,,,,,,
2299,38.355,,,,9.989,9.732,10.592,10.702,,,,,,
2300,38.372,2.817,2.779,bbox,9.989,9.732,10.592,10.737,1.5013,4.615,,,,
2301,38.388,2.406,2.729,pose,9.989,9.732,10.592,10.737,1.5081,4.651,0.3746,0.7133,0.6476,1.0027
2302,38.405,2.836,2.779,bbox,9.989,9.732,10.592,10.815,1.5071,4.6533,,,,
2303,38.422,2.819,2.817,bbox,9.989,9.732,10.592,10.815,1.5121,4.6338,,,,
2304,38.438,2.496,2.817,pose,9.989,9.732,10.592,10.851,1.5152,4.6689,0.3299,0.6806,0.6226,1.0105
2305,38.455,2.924,2.819,bbox,9.989,9.732,10.592,10.851,1.5084,4.6861,,,,
2306,38.472,2.922,2.836,bbox,9.989,9.732,10.592,10.851,1.5137,4.6774,,,,
2307,38.488,2.577,2.819,pose,10.019,9.732,10.592,10.851,1.5168,4.6552,0.2698,0.7007,0.5989,1.0091
2308,38.505,2.968,2.922,bbox,10.019,9.732,10.592,10.851,1.5235,4.6918,,,,
2309,38.522,2.992,2.924,bbox,10.019,9.732,10.592,10.886,1.529,4.7115,,,,
2310,38.538,2.557,2.922,pose,10.019,9.732,10.592,10.886,1.5337,4.7247,0.2952,0.7174,0.5813,0.93
2311,38.555,3.022,2.968,bbox,10.019,9.732,10.592,10.886,1.54,4.735,,,,
2312,38.572,3.033,2.992,bbox,10.019,9.732,10.592,10.924,1.5545,4.747,,,,
2313,38.589,2.775,2.992,pose,10.019,9.732,10.592,10.924,1.5756,4.7266,0.3323,0.093,0.5789,0.9132
2314,38.605,2.354,2.775,bbox,10.019,9.732,10.592,10.924,0.15,1.5975,,,,
2315,38.622,2.345,2.775,bbox,10.019,9.732,10.592,10.924,0.1672,1.6145,,,,
2316,38.639,2.227,2.354,pose,10.06,9.732,10.739,10.924,1.6337,4.5774,0.3664,1.0053,0.5961,0.8838
2317,38.655,2.748,2.354,bbox,10.06,9.732,10.787,10.924,1.6429,4.529,,,,
2318,38.672,2.718,2.354,bbox,10.139,9.732,10.787,10.924,1.6639,4.5172,,,,
2319,38.689,2.028,2.345,pose,10.139,9.732,10.787,10.924,1.6847,4.5182,0.4475,1.1448,0.6328,0.8916
2320,38.705,2.692,2.692,bbox,10.169,9.732,10.787,10.924,1.701,4.5328,,,,
2321,38.722,2.656,2.692,bbox,10.169,9.732,10.787,10.924,1.7244,4.513,,,,
2322,38.739,1.922,2.656,pose,10.206,9.732,10.787,10.924,1.7413,4.511,0.5032,1.1816,0.637,0.8469
2323,38.755,2.627,2.627,bbox,10.206,9.732,10.787,10.924,1.7559,4.5065,,,,
2324,38.772,2.611,2.627,bbox,10.247,9.732,10.787,10.924,1.7805,4.5024,,,,
2325,38.789,1.809,2.611,pose,10.247,9.732,10.787,10.924,1.7968,4.5008,0.6006,1.2306,0.6396,0.8383
2326,38.805,2.598,2.598,bbox,10.286,9.732,10.787,10.924,1.8061,4.4994,,,,
2327,38.822,2.598,2.598,bbox,10.286,9.732,10.787,10.924,1.8198,4.501,,,,
2328,38.839,1.785,2.598,pose,10.286,9.732,10.787,10.924,1.8399,4.499,0.6198,1.1947,0.6336,0.8381
2329,38.855,2.556,2.556,bbox,10.325,9.732,10.787,10.924,1.8478,4.4945,,,,
2330,38.872,2.542,2.556,bbox,10.325,9.732,10.817,10.924,1.856,4.4881,,,,
2331,38.889,1.748,2.542,pose,10.325,9.732,10.817,10.924,1.866,4.4708,0.6549,1.1268,0.6116,0.8361
2332,38.906,2.498,2.498,bbox,10.361,9.732,10.817,10.924,1.884,4.4516,,,,
2333,38.922,2.462,2.498,bbox,10.361,9.732,10.817,10.924,1.8998,4.4349,,,,
2334,38.939,1.721,2.462,pose,10.361,9.732,10.865,10.924,1.923,4.4078,0.6791,1.0311,0.583,0.8725
2335,38.956,2.38,2.38,bbox,10.405,9.732,10.865,10.924,1.9373,4.3831,,,,
2336,38.972,2.335,2.38,bbox,10.405,9.732,10.909,10.924,1.9492,4.3567,,,,
2337,38.989,1.712,2.335,pose,10.443,9.732,10.909,10.924,1.9488,4.3387,0.6788,0.8719,0.5888,0.8837
2338,39.006,2.27,2.27,bbox,10.443,9.732,10.96,10.924,1.9666,4.3173,,,,
2339,39.022,2.23,2.27,bbox,10.443,9.732,10.96,10.924,1.9726,4.2944,,,,
2340,39.039,1.69,2.23,pose,10.443,9.732,10.999,10.924,1.9931,4.2744,0.6522,0.7454,0.6004,0.921
2341,39.056,2.168,2.168,bbox,10.478,9.732,10.999,10.924,1.9967,4.2708,,,,
2342,39.072,2.234,2.23,bbox,10.478,9.732,10.999,10.924,2.0189,4.3732,,,,
2343,39.089,1.651,2.168,pose,10.478,9.732,10.999,10.924,2.069,4.385,0.6327,0.7019,0.6019,0.9064
2344,39.106,2.1,2.1,bbox,10.524,9.732,11.032,10.924,2.0842,4.2847,,,,
2345,39.122,2.09,2.1,bbox,10.574,9.732,11.032,10.924,2.1068,4.2886,,,,
2346,39.139,1.597,2.09,pose,10.574,9.732,11.032,10.99,2.1165,4.3502,0.5807,0.7897,0.6223,0.9054
2347,39.156,2.192,2.09,bbox,10.612,9.732,11.032,10.99,2.1286,4.4029,,,,
2348,39.172,2.083,2.09,bbox,10.612,9.732,11.086,10.99,2.1459,4.2961,,,,
2349,39.189,4.422,2.09,pose,10.612,9.732,11.086,10.99,0.2001,4.3057,0.3149,0.8118,0.3166,0.8831
2350,39.206,,,,10.612,9.732,11.086,10.99,,,,,,
2351,39.223,5.005,2.192,bbox,10.612,9.732,11.086,10.99,0.2241,4.3087,,,,
2352,39.239,4.376,4.376,pose,10.612,9.872,11.086,10.99,0.2331,4.2939,0.3303,0.8159,0.3197,0.8663
2353,39.256,5.018,4.422,bbox,10.612,9.872,11.086,10.99,0.2314,4.3125,,,,
2354,39.273,2.946,4.422,bbox,10.612,9.872,11.086,10.99,0.2413,2.2058,,,,
2355,39.289,,,,10.612,9.872,11.086,10.99,,,,,,
2356,39.306,2.106,4.376,bbox,10.612,9.872,11.086,10.99,2.1555,4.3384,,,,
2357,39.323,2.097,2.946,bbox,10.612,9.872,11.086,10.99,2.1635,4.3395,,,,
2358,39.339,1.583,2.106,pose,10.77,9.872,11.086,11.029,2.1638,4.335,0.4547,0.8312,0.6601,0.8947
2359,39.356,2.06,2.097,bbox,10.77,9.872,11.086,11.029,2.1758,4.3295,,,,
2360,39.373,2.054,2.06,bbox,10.77,9.872,11.086,11.029,2.1814,4.3313,,,,
2361,39.389,1.576,2.054,pose,10.77,9.872,11.086,11.029,2.1835,4.3314,0.4418,0.8309,0.6536,0.923
2362,39.406,2.049,2.049,bbox,10.77,9.872,11.086,11.029,2.1931,4.3464,,,,
2363,39.423,2.726,2.054,bbox,10.77,9.872,11.086,11.029,0.4018,2.1834,,,,
2364,39.439,,,,10.77,9.872,11.086,11.029,,,,,,
2365,39.456,,,,10.77,9.872,11.086,11.029,,,,,,
2366,39.473,,,,10.77,9.872,11.086,11.029,,,,,,
2367,39.489,,,,10.77,9.872,11.086,11.029,,,,,,
2368,39.506,,,,10.77,9.872,11.086,11.029,,,,,,
2369,39.523,,,,10.77,9.872,11.086,11.029,,,,,,
2370,39.54,,,,10.77,9.872,11.086,11.029,,,,,,
2371,39.556,,,,10.77,9.872,11.086,11.029,,,,,,
2372,39.573,,,,10.77,9.872,11.086,11.029,,,,,,
2373,39.59,,,,10.77,9.872,11.086,11.029,,,,,,
2374,39.606,,,,10.77,9.872,11.086,11.029,,,,,,
2375,39.623,,,,10.77,9.872,11.086,11.029,,,,,,
2376,39.64,,,,10.77,9.872,11.086,11.029,,,,,,
2377,39.656,,,,10.77,9.872,11.086,11.029,,,,,,
2378,39.673,,,,10.77,9.872,11.086,11.029,,,,,,
2379,39.69,,,,10.77,9.872,11.086,11.029,,,,,,
2380,39.706,,,,10.77,9.872,11.086,11.029,,,,,,
2381,39.723,,,,10.77,9.872,11.086,11.029,,,,,,
2382,39.74,,,,10.77,9.872,11.086,11.029,,,,,,
2383,39.756,,,,10.77,9.872,11.086,11.029,,,,,,
2384,39.773,,,,10.77,9.872,11.086,11.029,,,,,,
2385,39.79,,,,10.77,9.872,11.086,11.029,,,,,,
2386,39.806,,,,10.77,9.872,11.086,11.029,,,,,,
2387,39.823,,,,10.77,9.872,11.086,11.029,,,,,,
2388,39.84,,,,10.77,9.872,11.086,11.029,,,,,,
2389,39.856,,,,10.77,9.872,11.086,11.029,,,,,,
2390,39.873,,,,10.77,9.872,11.086,11.029,,,,,,
2391,39.89,,,,10.77,9.872,11.086,11.029,,,,,,
2392,39.907,,,,10.77,9.872,11.086,11.029,,,,,,
2393,39.923,,,,10.77,9.872,11.086,11.029,,,,,,
2394,39.94,4.444,2.054,pose,10.77,9.872,11.086,11.029,0.7707,4.8336,0.0637,0.9751,0.2845,0.9165
2395,39.957,4.924,2.726,bbox,10.77,9.996,11.086,11.029,0.9851,4.8407,,,,
2396,39.973,2.22,2.726,bbox,10.77,9.996,11.086,11.19,2.6363,4.8653,,,,
2397,39.99,1.785,2.726,pose,10.77,9.996,11.086,11.19,2.6468,4.8789,0.1068,1.0606,0.5343,0.8694
2398,40.007,2.23,2.23,bbox,10.92,9.996,11.086,11.222,2.6626,4.8923,,,,
2399,40.023,2.239,2.23,bbox,10.92,9.996,11.086,11.222,2.6712,4.9028,,,,
2400,40.04,1.399,2.22,pose,10.92,9.996,11.086,11.222,2.6806,4.9128,0.9228,1.1249,0.5071,0.8759
2401,40.057,2.252,2.23,bbox,10.955,9.996,11.086,11.259,2.6852,4.9165,,,,
2402,40.073,2.254,2.239,bbox,10.955,9.996,11.086,11.259,2.6855,4.9234,,,,
2403,40.09,1.411,2.239,pose,10.955,9.996,11.086,11.259,2.6877,4.9338,0.8411,1.169,0.4927,0.8485
2404,40.107,2.292,2.252,bbox,10.955,9.996,11.086,11.259,2.6397,4.939,,,,
2405,40.123,2.312,2.254,bbox,10.955,9.996,11.086,11.29,2.623,4.9543,,,,
2406,40.14,1.419,2.254,pose,10.955,10.028,11.086,11.29,2.5995,4.9513,0.7189,1.223,0.5302,0.8928
2407,40.157,2.346,2.292,bbox,10.955,10.028,11.086,11.29,2.5761,4.9602,,,,
2408,40.173,2.367,2.312,bbox,10.955,10.068,11.086,11.29,2.5724,4.9681,,,,
2409,40.19,1.444,2.312,pose,10.955,10.068,11.086,11.29,2.5576,4.9557,0.7471,1.2591,0.5224,0.887
2410,40.207,2.373,2.346,bbox,10.955,10.068,11.086,11.29,2.5391,4.9399,,,,
2411,40.224,2.373,2.367,bbox,10.955,10.11,11.086,11.29,2.5306,4.9386,,,,
2412,40.24,1.504,2.367,pose,10.955,10.11,11.086,11.29,2.5151,4.9506,0.7172,1.2203,0.5278,0.9136
2413,40.257,2.406,2.373,bbox,10.955,10.11,11.086,11.29,2.4965,4.947,,,,
2414,40.274,2.388,2.373,bbox,10.955,10.152,11.086,11.29,2.4913,4.9397,,,,
2415,40.29,1.578,2.373,pose,10.955,10.152,11.086,11.29,2.4613,4.9274,0.7081,1.1384,0.5433,0.9379
2416,40.307,2.392,2.388,bbox,10.955,10.152,11.086,11.29,2.4521,4.9257,,,,
2417,40.324,2.399,2.392,bbox,10.955,10.206,11.086,11.29,2.4412,4.9218,,,,
2418,40.34,1.69,2.388,pose,10.955,10.206,11.086,11.29,2.4184,4.9211,0.7201,0.9943,0.5573,0.902
2419,40.357,2.419,2.392,bbox,10.955,10.206,11.086,11.29,2.4022,4.926,,,,
2420,40.374,2.45,2.399,bbox,10.955,10.249,11.086,11.29,2.3846,4.9396,,,,
2421,40.39,1.783,2.399,pose,10.955,10.249,11.086,11.29,2.3684,4.949,0.7226,0.8947,0.5388,0.9676
2422,40.407,2.464,2.419,bbox,10.955,10.283,11.086,11.29,2.357,4.9686,,,,
2423,40.424,2.439,2.439,bbox,10.955,10.283,11.086,11.29,2.3376,4.9554,,,,
2424,40.44,1.83,2.439,pose,10.955,10.283,11.086,11.29,2.3165,4.9528,0.7346,0.8262,0.6043,1.0027
2425,40.457,2.011,2.011,bbox,10.955,10.33,11.086,11.29,1.1604,2.2967,,,,
2426,40.474,,,,10.955,10.33,11.086,11.29,,,,,,
2427,40.49,,,,10.955,10.33,11.086,11.29,,,,,,
2428,40.507,,,,10.955,10.33,11.086,11.29,,,,,,
2429,40.524,,,,10.955,10.33,11.086,11.29,,,,,,
2430,40.541,,,,10.955,10.33,11.086,11.29,,,,,,
2431,40.557,,,,10.955,10.33,11.086,11.29,,,,,,
2432,40.574,,,,10.955,10.33,11.086,11.29,,,,,,
2433,40.591,,,,10.955,10.33,11.086,11.29,,,,,,
2434,40.607,,,,10.955,10.33,11.086,11.29,,,,,,
2435,40.624,,,,10.955,10.33,11.086,11.29,,,,,,
2436,40.641,,,,10.955,10.33,11.086,11.29,,,,,,
2437,40.657,,,,10.955,10.33,11.086,11.29,,,,,,
2438,40.674,,,,10.955,10.33,11.086,11.29,,,,,,
2439,40.691,,,,10.955,10.33,11.086,11.29,,,,,,
2440,40.707,,,,10.955,10.33,11.086,11.29,,,,,,
2441,40.724,,,,10.955,10.33,11.086,11.29,,,,,,
2442,40.741,,,,10.955,10.33,11.086,11.29,,,,,,
2443,40.757,,,,10.955,10.33,11.086,11.29,,,,,,
2444,40.774,,,,10.955,10.33,11.086,11.29,,,,,,
2445,40.791,,,,10.955,10.33,11.086,11.29,,,,,,
2446,40.807,,,,10.955,10.33,11.086,11.29,,,,,,
2447,40.824,,,,10.955,10.33,11.086,11.29,,,,,,
2448,40.841,,,,10.955,10.33,11.086,11.29,,,,,,
2449,40.857,,,,10.955,10.33,11.086,11.29,,,,,,
2450,40.874,,,,10.955,10.33,11.086,11.29,,,,,,
2451,40.891,,,,10.955,10.33,11.086,11.29,,,,,,
2452,40.908,,,,10.955,10.33,11.086,11.29,,,,,,
2453,40.924,,,,10.955,10.33,11.086,11.29,,,,,,
2454,40.941,,,,10.955,10.33,11.086,11.29,,,,,,
2455,40.958,,,,10.955,10.33,11.086,11.29,,,,,,
2456,40.974,2.354,2.354,bbox,10.955,10.33,11.086,11.29,1.9816,4.507,,,,
2457,40.991,1.67,2.011,pose,10.955,10.501,11.217,11.29,1.9616,4.5093,0.5909,1.1807,0.6796,0.8502
2458,41.008,2.358,2.011,bbox,10.955,10.501,11.217,11.29,1.9892,4.504,,,,
2459,41.024,2.374,2.354,bbox,10.955,10.501,11.217,11.29,1.9892,4.5031,,,,
2460,41.041,1.664,2.354,pose,10.955,10.501,11.217,11.29,2.0095,4.5,0.6027,1.1604,0.6521,0.8505
2461,41.058,2.324,2.324,bbox,10.955,10.501,11.217,11.29,2.0383,4.5029,,,,
2462,41.074,2.321,2.324,bbox,10.955,10.501,11.217,11.29,2.0502,4.5109,,,,
2463,41.091,1.882,2.321,pose,11.012,10.501,11.217,11.29,2.0638,4.5094,0.1256,1.1183,0.6505,0.8869
2464,41.108,2.321,2.321,bbox,11.012,10.501,11.217,11.29,2.0697,4.5171,,,,
2465,41.124,2.293,2.321,bbox,11.012,10.501,11.217,11.29,2.0926,4.5206,,,,
2466,41.141,1.669,2.293,pose,11.043,10.501,11.217,11.29,2.0992,4.5238,0.6242,1.0951,0.6142,0.9057
2467,41.158,2.303,2.293,bbox,11.043,10.501,11.217,11.29,2.1072,4.5298,,,,
2468,41.174,2.267,2.293,bbox,11.043,10.501,11.217,11.29,2.1123,4.527,,,,
2469,41.191,1.647,2.267,pose,11.081,10.501,11.217,11.29,2.1159,4.5328,0.6296,1.0863,0.6176,0.9351
2470,41.208,2.26,2.26,bbox,11.081,10.501,11.217,11.29,2.1233,4.5445,,,,
2471,41.225,2.267,2.267,bbox,11.081,10.501,11.217,11.29,2.1189,4.5564,,,,
2472,41.241,1.641,2.26,pose,11.081,10.501,11.217,11.325,2.0527,4.5677,0.6446,1.0496,0.6386,0.895
2473,41.258,2.32,2.26,bbox,11.081,10.501,11.217,11.325,2.0854,4.5905,,,,
2474,41.275,2.318,2.267,bbox,11.081,10.501,11.217,11.325,2.1083,4.6035,,,,
2475,41.291,1.674,2.267,pose,11.081,10.501,11.217,11.371,2.1175,4.6105,0.6358,1.0636,0.661,0.9052
2476,41.308,2.317,2.317,bbox,11.081,10.501,11.217,11.371,2.1366,4.6232,,,,
2477,41.325,2.328,2.318,bbox,11.081,10.501,11.217,11.371,2.1413,4.6382,,,,
2478,41.341,1.684,2.317,pose,11.081,10.501,11.217,11.404,2.1232,4.6531,0.6414,1.0917,0.6729,0.8932
2479,41.358,2.378,2.317,bbox,11.081,10.501,11.217,11.404,2.1144,4.664,,,,
2480,41.375,2.369,2.328,bbox,11.081,10.501,11.217,11.404,2.1262,4.672,,,,
2481,41.391,1.734,2.328,pose,11.081,10.501,11.217,11.445,2.126,4.6837,0.6163,1.0919,0.6662,0.8679
2482,41.408,2.417,2.369,bbox,11.081,10.501,11.217,11.445,2.1177,4.6989,,,,
2483,41.425,2.434,2.378,bbox,11.081,10.501,11.217,11.445,2.1134,4.7052,,,,
2484,41.441,1.765,2.369,pose,11.081,10.501,11.217,11.48,2.1109,4.7094,0.6245,1.1024,0.6359,0.8526
2485,41.458,2.459,2.417,bbox,11.081,10.501,11.217,11.48,2.1198,4.72,,,,
2486,41.475,2.481,2.434,bbox,11.081,10.501,11.217,11.48,2.1252,4.7327,,,,
2487,41.491,1.787,2.434,pose,11.081,10.501,11.217,11.48,2.1422,4.7304,0.6321,1.0753,0.628,0.8978
2488,41.508,2.449,2.449,bbox,11.081,10.501,11.217,11.48,2.1533,4.7281,,,,
2489,41.525,2.433,2.449,bbox,11.116,10.501,11.217,11.48,2.1569,4.7208,,,,
2490,41.541,1.775,2.433,pose,11.116,10.501,11.217,11.48,2.1641,4.7171,0.6299,1.0337,0.6196,0.9425
2491,41.558,2.404,2.404,bbox,11.116,10.501,11.217,11.48,2.1682,4.7051,,,,
2492,41.575,2.38,2.404,bbox,11.116,10.501,11.217,11.48,2.1639,4.6932,,,,
2493,41.592,1.77,2.38,pose,11.116,10.501,11.217,11.48,2.1603,4.6706,0.6372,0.8928,0.6329,0.9545
2494,41.608,2.339,2.339,bbox,11.116,10.501,11.217,11.48,2.1465,4.6507,,,,
2495,41.625,2.329,2.339,bbox,11.116,10.501,11.217,11.48,2.1386,4.6293,,,,
2496,41.642,1.763,2.329,pose,11.116,10.501,11.265,11.48,2.1293,4.6113,0.6673,0.8241,0.6696,0.9731
2497,41.658,2.293,2.293,bbox,11.116,10.501,11.265,11.48,2.1143,4.5863,,,,
2498,41.675,2.293,2.293,bbox,11.116,10.501,11.304,11.48,2.1083,4.5881,,,,
2499,41.692,1.777,2.293,pose,11.116,10.501,11.304,11.48,2.0942,4.5891,0.6672,0.7767,0.6794,0.9825
2500,41.708,2.341,2.293,bbox,11.116,10.535,11.304,11.48,2.0642,4.5973,,,,
2501,41.725,2.375,2.293,bbox,11.116,10.535,11.304,11.48,2.038,4.6034,,,,
2502,41.742,1.842,2.293,pose,11.116,10.579,11.304,11.48,2.0354,4.6068,0.6279,0.802,0.6664,0.9126
2503,41.758,2.426,2.341,bbox,11.116,10.579,11.304,11.48,2.0157,4.6144,,,,
2504,41.775,2.446,2.375,bbox,11.116,10.579,11.304,11.48,2.0025,4.6059,,,,
2505,41.792,1.914,2.375,pose,11.116,10.627,11.304,11.48,1.9928,4.6037,0.5694,0.8549,0.6524,0.8884
2506,41.808,2.466,2.426,bbox,11.116,10.627,11.304,11.48,1.972,4.5801,,,,
2507,41.825,2.474,2.446,bbox,11.116,10.627,11.304,11.48,1.9649,4.5667,,,,
2508,41.842,1.84,2.446,pose,11.116,10.671,11.335,11.48,1.9648,4.5396,0.5689,0.9758,0.6223,0.841
2509,41.858,2.44,2.44,bbox,11.116,10.671,11.335,11.48,1.959,4.4991,,,,
2510,41.875,2.435,2.44,bbox,11.116,10.671,11.376,11.48,1.9596,4.4797,,,,
2511,41.892,1.753,2.435,pose,11.116,10.671,11.416,11.48,1.9663,4.4863,0.5795,1.0809,0.6042,0.8493
2512,41.909,2.458,2.435,bbox,11.116,10.671,11.416,11.48,1.9624,4.485,,,,
2513,41.925,2.455,2.44,bbox,11.116,10.671,11.416,11.48,1.9702,4.4865,,,,
2514,41.942,1.716,2.435,pose,11.116,10.671,11.416,11.48,1.9627,4.4702,0.5808,1.1436,0.6009,0.8384
2515,41.959,2.45,2.45,bbox,11.116,10.671,11.416,11.48,1.9606,4.4747,,,,
2516,41.975,2.454,2.454,bbox,11.116,10.671,11.416,11.48,1.9584,4.4856,,,,
2517,41.992,1.682,2.45,pose,11.116,10.671,11.416,11.48,1.953,4.4929,0.5929,1.1511,0.6363,0.8209
2518,42.009,2.453,2.45,bbox,11.116,10.671,11.416,11.48,1.9507,4.4888,,,,
2519,42.025,2.437,2.45,bbox,11.116,10.671,11.416,11.48,1.9498,4.4858,,,,
2520,42.042,1.653,2.437,pose,11.116,10.671,11.416,11.48,1.9519,4.4892,0.6047,1.1571,0.6638,0.8288
2521,42.059,2.412,2.412,bbox,11.116,10.671,11.416,11.48,1.951,4.4982,,,,
2522,42.075,2.411,2.412,bbox,11.116,10.671,11.416,11.48,1.9405,4.491,,,,
2523,42.092,1.681,2.411,pose,11.116,10.671,11.416,11.48,1.928,4.4984,0.5989,1.1071,0.6807,0.8893
2524,42.109,2.431,2.411,bbox,11.116,10.703,11.416,11.48,1.9176,4.4978,,,,
2525,42.125,2.422,2.412,bbox,11.116,10.703,11.416,11.48,1.9043,4.4834,,,,
2526,42.142,1.728,2.411,pose,11.116,10.703,11.416,11.48,1.8971,4.4805,0.5546,1.0477,0.6835,0.9095
2527,42.159,2.412,2.412,bbox,11.116,10.739,11.416,11.48,1.8895,4.469,,,,
2528,42.175,2.404,2.412,bbox,11.116,10.739,11.416,11.48,1.8836,4.4538,,,,
2529,42.192,1.833,2.404,pose,11.116,10.739,11.447,11.48,1.8888,4.4397,0.4894,0.97,0.6701,0.9333
2530,42.209,2.394,2.394,bbox,11.116,10.739,11.447,11.48,1.889,4.4382,,,,
2531,42.226,2.387,2.394,bbox,11.116,10.739,11.447,11.48,1.8888,4.4375,,,,
2532,42.242,1.914,2.387,pose,11.116,10.739,11.477,11.48,1.8911,4.4276,0.4328,0.8799,0.6502,0.9454
2533,42.259,2.401,2.387,bbox,11.116,10.739,11.477,11.48,1.8973,4.4178,,,,
2534,42.276,2.406,2.394,bbox,11.116,10.739,11.477,11.48,1.8987,4.4122,,,,
2535,42.292,1.996,2.387,pose,11.116,10.739,11.477,11.48,1.901,4.4136,0.3666,0.8262,0.6184,0.9322
2536,42.309,2.442,2.401,bbox,11.116,10.739,11.477,11.48,1.903,4.4326,,,,
2537,42.326,2.453,2.406,bbox,11.116,10.739,11.477,11.48,1.9064,4.4397,,,,
2538,42.342,2.251,2.406,pose,11.116,10.739,11.477,11.48,1.9075,4.4411,0.3765,0.3276,0.6038,0.936
2539,42.359,2.48,2.442,bbox,11.116,10.739,11.477,11.48,1.9069,4.4455,,,,
2540,42.376,2.502,2.453,bbox,11.116,10.739,11.477,11.48,1.9062,4.4544,,,,
2541,42.392,1.997,2.453,pose,11.116,10.739,11.477,11.48,1.9192,4.463,0.4083,0.8737,0.5883,0.8882
2542,42.409,2.466,2.466,bbox,11.116,10.739,11.477,11.48,1.9405,4.4661,,,,
2543,42.426,2.454,2.466,bbox,11.116,10.739,11.477,11.48,1.9525,4.4752,,,,
2544,42.442,1.937,2.454,pose,11.152,10.739,11.477,11.48,1.9623,4.4844,0.4413,0.8782,0.6129,0.9018
2545,42.459,2.435,2.435,bbox,11.152,10.739,11.477,11.517,1.9747,4.4901,,,,
2546,42.476,2.406,2.435,bbox,11.152,10.739,11.477,11.517,1.9941,4.4952,,,,
2547,42.492,1.845,2.406,pose,11.186,10.739,11.477,11.517,2.012,4.5008,0.495,0.8841,0.6222,0.9145
2548,42.509,2.367,2.367,bbox,11.186,10.739,11.477,11.517,2.027,4.5087,,,,
2549,42.526,2.357,2.367,bbox,11.224,10.739,11.477,11.517,2.039,4.5224,,,,
2550,42.543,1.747,2.357,pose,11.224,10.739,11.477,11.55,2.0554,4.5303,0.5779,0.9025,0.6593,0.9348
2551,42.559,2.334,2.334,bbox,11.224,10.739,11.477,11.55,2.0711,4.5375,,,,
2552,42.576,2.331,2.334,bbox,11.267,10.739,11.477,11.55,2.0881,4.5489,,,,
2553,42.593,1.736,2.331,pose,11.267,10.739,11.477,11.55,2.0989,4.5642,0.6063,0.9132,0.651,0.9236
2554,42.609,2.348,2.331,bbox,11.3,10.739,11.477,11.59,2.1181,4.5811,,,,
