frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
950,31.698,2.387,2.396,2.387,bbox,8.337,6.8,6.852,7.269,2.5895,4.6189,,,,
951,31.732,1.781,2.387,2.354,pose,8.337,6.8,6.884,7.269,2.5848,4.577,0.7268,0.6569,0.6819,0.5281
952,31.765,2.33,2.33,2.33,bbox,8.337,6.8,6.884,7.269,2.579,4.5258,,,,
953,31.798,2.307,2.33,2.307,bbox,8.337,6.8,6.944,7.269,2.5672,4.4712,,,,
954,31.832,1.75,2.307,2.315,pose,8.337,6.8,6.995,7.269,2.5628,4.4592,0.7466,0.595,0.661,0.4854
955,31.865,2.321,2.307,2.321,bbox,8.337,6.8,7.049,7.269,2.5643,4.4497,,,,
956,31.899,2.306,2.307,2.306,bbox,8.337,6.8,7.049,7.269,2.573,4.4468,,,,
957,31.932,1.759,2.306,2.294,pose,8.337,6.8,7.049,7.269,2.5812,4.4493,0.7352,0.5855,0.661,0.4791
958,31.965,2.288,2.288,2.288,bbox,8.337,6.8,7.049,7.269,2.5869,4.4549,,,,
959,31.999,2.277,2.288,2.277,bbox,8.337,6.8,7.049,7.269,2.5906,4.472,,,,
960,32.032,1.721,2.277,2.266,pose,8.337,6.8,7.049,7.269,2.5911,4.4824,0.7307,0.5871,0.6797,0.5238
961,32.065,2.249,2.249,2.249,bbox,8.337,6.8,7.049,7.269,2.5879,4.4761,,,,
962,32.099,2.278,2.277,2.278,bbox,8.337,6.8,7.049,7.269,2.5749,4.4972,,,,
963,32.132,1.739,2.249,2.304,pose,8.337,6.8,7.049,7.269,2.5563,4.5057,0.7553,0.5784,0.6867,0.5541
964,32.165,2.345,2.249,2.345,bbox,8.337,6.8,7.049,7.269,2.5385,4.518,,,,
965,32.199,2.399,2.278,2.399,bbox,8.337,6.8,7.049,7.303,2.5176,4.5292,,,,
966,32.232,1.876,2.278,2.446,pose,8.337,6.8,7.049,7.303,2.5048,4.5382,0.8101,0.5042,0.673,0.53
967,32.266,2.465,2.345,2.465,bbox,8.337,6.843,7.049,7.303,2.5039,4.5492,,,,
968,32.299,2.484,2.399,2.484,bbox,8.337,6.843,7.049,7.336,2.5084,4.5591,,,,
969,32.332,1.903,2.399,2.488,pose,8.337,6.843,7.049,7.336,2.5081,4.5661,0.8101,0.5012,0.6551,0.4974
970,32.366,2.483,2.465,2.483,bbox,8.337,6.843,7.049,7.336,2.5193,4.5693,,,,
971,32.399,2.471,2.471,2.471,bbox,8.337,6.843,7.049,7.336,2.5273,4.5716,,,,
972,32.432,1.853,2.471,2.463,pose,8.337,6.843,7.049,7.367,2.5409,4.5723,0.8181,0.5331,0.6529,0.5204
973,32.466,2.451,2.451,2.451,bbox,8.337,6.843,7.049,7.367,2.555,4.5726,,,,
974,32.499,2.442,2.451,2.442,bbox,8.337,6.843,7.049,7.367,2.5643,4.5631,,,,
975,32.532,1.793,2.442,2.435,pose,8.374,6.843,7.049,7.367,2.5672,4.5444,0.8172,0.5501,0.6264,0.5279
976,32.566,2.455,2.442,2.455,bbox,8.374,6.843,7.049,7.367,2.5612,4.5291,,,,
977,32.599,2.474,2.451,2.474,bbox,8.374,6.843,7.049,7.367,2.5496,4.5214,,,,
978,32.633,1.833,2.442,2.51,pose,8.374,6.843,7.09,7.367,2.5294,4.5166,0.872,0.5189,0.5713,0.4974
979,32.666,2.553,2.455,2.553,bbox,8.374,6.843,7.09,7.367,2.5014,4.5108,,,,
980,32.699,2.59,2.474,2.59,bbox,8.374,6.843,7.09,7.367,2.4787,4.5029,,,,
981,32.733,1.752,2.474,2.607,pose,8.374,6.897,7.09,7.367,2.4538,4.4933,0.9168,0.6039,0.5852,0.4409
982,32.766,2.573,2.553,2.573,bbox,8.374,6.897,7.09,7.367,2.4386,4.466,,,,
983,32.799,2.524,2.553,2.524,bbox,8.374,6.944,7.125,7.367,2.4271,4.4351,,,,
984,32.833,2.502,2.524,2.502,bbox,8.374,6.944,7.125,7.367,2.3993,4.4053,,0.7243,,0.4354
985,32.866,2.443,2.502,2.443,bbox,8.374,6.944,7.183,7.367,2.3907,4.3709,,,,
986,32.9,2.444,2.502,2.444,bbox,8.374,6.999,7.183,7.367,2.3665,4.3692,,,,
987,32.933,1.783,2.444,2.47,pose,8.374,6.999,7.242,7.367,2.3059,4.3768,0.6704,0.7169,0.6912,0.4685
988,32.966,2.503,2.444,2.503,bbox,8.374,7.032,7.242,7.367,2.234,4.3732,,,,
989,33.0,2.509,2.444,2.509,bbox,8.374,7.092,7.242,7.367,2.175,4.3681,,,,
990,33.033,2.057,2.444,2.449,pose,8.374,7.164,7.242,7.367,2.1574,4.3351,0.3388,0.6422,0.7613,0.5094
991,33.066,2.414,2.414,2.414,bbox,8.374,7.223,7.242,7.367,2.1279,4.3062,,,,
992,33.1,2.373,2.414,2.373,bbox,8.374,7.223,7.283,7.367,2.096,4.2653,,,,
993,33.133,2.383,2.383,2.369,pose,8.374,7.27,7.283,7.367,2.0539,4.2381,0.1107,0.4975,0.763,0.5547
994,33.166,2.366,2.373,2.366,bbox,8.374,7.302,7.353,7.367,2.0241,4.2185,,,,
995,33.2,2.4,2.383,2.4,bbox,8.374,7.344,7.353,7.367,1.9896,4.2147,,,,
996,33.233,2.514,2.383,2.449,pose,8.374,7.344,7.4,7.367,1.9555,4.216,0.1604,0.4709,0.7939,0.5476
997,33.267,2.568,2.4,2.568,bbox,8.374,7.408,7.4,7.367,1.882,4.216,,,,
998,33.3,2.66,2.514,2.66,bbox,8.374,7.443,7.4,7.367,1.8163,4.2179,,,,
999,33.333,2.519,2.519,2.782,pose,8.374,7.516,7.4,7.367,1.7383,4.2154,0.4342,0.6197,0.7404,0.5135
1000,33.367,2.883,2.568,2.883,bbox,8.374,7.582,7.4,7.367,1.6673,4.2111,,,,
1001,33.4,2.957,2.66,2.957,bbox,8.374,7.66,7.4,7.367,1.5938,4.2112,,,,
1002,33.433,2.465,2.66,3.026,pose,8.374,7.731,7.4,7.367,1.5422,4.2137,0.7101,0.6928,0.7042,0.4891
1003,33.467,3.071,2.883,3.071,bbox,8.374,7.804,7.4,7.367,1.4915,4.2105,,,,
1004,33.5,3.101,2.957,3.101,bbox,8.374,7.856,7.4,7.367,1.4396,4.2121,,,,
1005,33.534,2.433,2.957,3.133,pose,8.374,7.907,7.4,7.367,1.3876,4.2206,0.946,0.6748,0.7598,0.5035
1006,33.567,3.183,3.071,3.183,bbox,8.374,7.958,7.4,7.367,1.341,4.2394,,,,
1007,33.6,3.138,3.101,3.138,bbox,8.374,8.01,7.4,7.367,1.3074,4.2209,,,,
1008,33.634,2.452,3.101,3.15,pose,8.374,8.057,7.4,7.367,1.2724,4.2206,1.0873,0.538,0.775,0.5491
1009,33.667,3.15,3.138,3.15,bbox,8.374,8.091,7.4,7.367,1.2257,4.1983,,,,
1010,33.7,3.158,3.15,3.158,bbox,8.374,8.126,7.4,7.367,1.1929,4.1774,,,,
1011,33.734,2.719,3.138,3.193,pose,8.374,8.172,7.4,7.367,1.1819,4.193,0.9667,0.3807,0.7136,0.5633
1012,33.767,3.229,3.15,3.229,bbox,8.374,8.172,7.4,7.367,1.2017,4.2298,,,,
1013,33.8,3.266,3.158,3.266,bbox,8.374,8.172,7.4,7.367,1.2377,4.2748,,,,
1014,33.834,3.189,3.189,3.273,pose,8.374,8.172,7.4,7.367,1.3063,4.3437,0.6417,0.1831,0.6669,0.6155
1015,33.867,3.304,3.229,3.304,bbox,8.374,8.172,7.4,7.423,1.3862,4.4176,,,,
1016,33.901,3.301,3.266,3.301,bbox,8.455,8.172,7.4,7.492,1.4738,4.4858,,,,
1017,33.934,3.271,3.271,3.271,bbox,8.535,8.172,7.4,7.566,1.561,4.5607,0.5966,,0.6561,
1018,33.967,3.265,3.271,3.265,bbox,8.623,8.172,7.4,7.634,1.6354,4.6338,,,,
1019,34.001,3.203,3.271,3.203,bbox,8.71,8.172,7.4,7.709,1.7186,4.7007,,,,
1020,34.034,4.497,3.271,3.164,pose,8.784,8.172,7.4,7.782,1.7934,4.7506,0.6559,0.7859,0.6779,-0.2151
1021,34.067,3.119,3.265,3.119,bbox,8.867,8.172,7.4,7.849,1.865,4.8098,,,,
1022,34.101,3.079,3.203,3.079,bbox,8.942,8.172,7.4,7.899,1.9429,4.862,,,,
1023,34.134,2.582,3.119,3.09,pose,9.014,8.172,7.4,7.958,2.0094,4.9251,0.712,0.6441,0.7667,0.5565
1024,34.167,3.104,3.104,3.104,bbox,9.092,8.172,7.4,8.01,2.0465,4.9804,,,,
1025,34.201,3.131,3.104,3.131,bbox,9.158,8.172,7.4,8.073,2.0593,5.0152,,,,
1026,34.234,2.455,3.079,3.13,pose,9.195,8.172,7.4,8.129,2.072,5.016,0.8979,0.6557,0.726,0.5982
1027,34.268,3.144,3.104,3.144,bbox,9.195,8.172,7.4,8.129,2.0913,4.9985,,,,
1028,34.301,3.159,3.131,3.159,bbox,9.195,8.172,7.4,8.129,2.0992,4.9765,,,,
1029,34.334,2.492,3.131,3.168,pose,9.24,8.172,7.4,8.129,2.0956,4.9554,1.1339,0.4721,0.6465,0.5411
1030,34.368,3.173,3.144,3.173,bbox,9.24,8.172,7.4,8.129,2.0918,4.9207,,,,
1031,34.401,3.167,3.159,3.167,bbox,9.24,8.172,7.4,8.129,2.0867,4.8853,,,,
1032,34.434,2.275,3.159,3.116,pose,9.24,8.172,7.46,8.129,2.0819,4.8379,1.3832,0.4706,0.5938,0.5378
1033,34.468,3.077,3.077,3.077,bbox,9.24,8.172,7.495,8.129,2.0826,4.8182,,,,
1034,34.501,3.015,3.077,3.015,bbox,9.24,8.172,7.543,8.129,2.0963,4.7595,,,,
1035,34.535,2.082,3.015,2.997,pose,9.24,8.172,7.543,8.129,2.0995,4.724,1.4123,0.542,0.5399,0.5772
1036,34.568,2.914,2.914,2.914,bbox,9.24,8.172,7.621,8.129,2.141,4.6857,,,,
1037,34.601,2.822,2.914,2.822,bbox,9.24,8.172,7.656,8.129,2.1969,4.6466,,,,
1038,34.635,1.912,2.822,2.739,pose,9.29,8.172,7.695,8.129,2.2365,4.6181,1.1373,0.6308,0.5229,0.5931
1039,34.668,2.677,2.677,2.677,bbox,9.346,8.172,7.734,8.129,2.2601,4.5864,,,,
1040,34.701,2.646,2.677,2.646,bbox,9.385,8.172,7.734,8.129,2.2527,4.5648,,,,
1041,34.735,1.888,2.646,2.623,pose,9.385,8.172,7.794,8.129,2.237,4.5432,0.9962,0.6085,0.655,0.5617
1042,34.768,2.597,2.597,2.597,bbox,9.385,8.172,7.794,8.129,2.2262,4.5339,,,,
1043,34.801,2.551,2.597,2.551,bbox,9.385,8.172,7.837,8.129,2.224,4.5271,,,,
1044,34.835,1.824,2.551,2.468,pose,9.385,8.172,7.837,8.129,2.2485,4.5183,1.0249,0.6058,0.7432,0.5835
1045,34.868,2.409,2.409,2.409,bbox,9.385,8.172,7.837,8.129,2.2595,4.5034,,,,
1046,34.902,2.378,2.409,2.378,bbox,9.385,8.172,7.837,8.129,2.2697,4.5008,,,,
1047,34.935,1.96,2.378,2.365,pose,9.385,8.172,7.877,8.129,2.2699,4.494,0.8875,0.5866,0.7579,0.6044
1048,34.968,2.384,2.378,2.384,bbox,9.385,8.172,7.877,8.129,2.2553,4.4985,,,,
1049,35.002,2.392,2.384,2.392,bbox,9.385,8.172,7.877,8.129,2.2396,4.4917,,,,
1050,35.035,1.976,2.378,2.423,pose,9.385,8.172,7.877,8.129,2.2303,4.4897,0.9163,0.595,0.7674,0.6007
1051,35.068,2.476,2.384,2.476,bbox,9.385,8.172,7.877,8.129,2.2026,4.4914,,,,
1052,35.102,2.543,2.392,2.543,bbox,9.385,8.172,7.877,8.129,2.1718,4.4979,,,,
1053,35.135,1.931,2.392,2.593,pose,9.385,8.206,7.877,8.129,2.1514,4.4979,1.003,0.6117,0.6908,0.5571
1054,35.168,2.653,2.476,2.653,bbox,9.385,8.237,7.877,8.129,2.1333,4.4963,,,,
1055,35.202,2.679,2.543,2.679,bbox,9.385,8.237,7.877,8.129,2.1487,4.4834,,,,
1056,35.235,1.864,2.543,2.692,pose,9.385,8.237,7.877,8.129,2.1643,4.4783,1.0654,0.6792,0.6185,0.5103
1057,35.269,2.712,2.653,2.712,bbox,9.385,8.237,7.877,8.129,2.1658,4.4733,,,,
1058,35.302,2.727,2.679,2.727,bbox,9.385,8.237,7.877,8.129,2.159,4.4664,,,,
1059,35.335,1.819,2.679,2.733,pose,9.385,8.237,7.907,8.129,2.1487,4.455,1.0701,0.7522,0.592,0.4836
1060,35.369,2.739,2.712,2.739,bbox,9.385,8.237,7.907,8.129,2.1366,4.4428,,,,
1061,35.402,2.74,2.727,2.74,bbox,9.385,8.237,7.907,8.129,2.1314,4.4458,,,,
1062,35.435,1.815,2.727,2.729,pose,9.385,8.272,7.907,8.129,2.1315,4.4579,1.0749,0.7674,0.6145,0.4726
1063,35.469,2.731,2.731,2.731,bbox,9.385,8.272,7.907,8.129,2.1281,4.4739,,,,
1064,35.502,2.683,2.731,2.683,bbox,9.385,8.272,7.907,8.129,2.1306,4.4732,,,,
1065,35.535,1.779,2.683,2.663,pose,9.385,8.272,7.907,8.129,2.1084,4.4739,1.051,0.7417,0.6544,0.5635
1066,35.569,2.635,2.635,2.635,bbox,9.385,8.272,7.907,8.129,2.0966,4.4665,,,,
1067,35.602,2.616,2.635,2.616,bbox,9.385,8.272,7.907,8.129,2.0815,4.4606,,,,
1068,35.636,1.836,2.616,2.614,pose,9.385,8.312,7.907,8.129,2.0523,4.4466,0.9719,0.7189,0.6738,0.6293
1069,35.669,2.605,2.605,2.605,bbox,9.385,8.312,7.907,8.129,2.0444,4.4332,,,,
1070,35.702,2.594,2.605,2.594,bbox,9.385,8.357,7.907,8.129,2.043,4.4118,,,,
1071,35.736,2.011,2.594,2.591,pose,9.385,8.357,7.947,8.129,2.0427,4.4002,0.9465,0.5644,0.6657,0.6206
1072,35.769,2.605,2.594,2.605,bbox,9.385,8.357,7.947,8.129,2.0429,4.3986,,,,
1073,35.802,2.618,2.605,2.618,bbox,9.385,8.357,7.98,8.129,2.0518,4.3993,,,,
1074,35.836,2.07,2.594,2.672,pose,9.385,8.357,7.98,8.129,2.0576,4.415,0.9527,0.5487,0.6224,0.5732
1075,35.869,2.687,2.605,2.687,bbox,9.385,8.357,7.98,8.129,2.0682,4.4195,,,,
1076,35.903,2.703,2.618,2.703,bbox,9.385,8.357,7.98,8.129,2.0737,4.4182,,,,
1077,35.936,2.029,2.618,2.718,pose,9.385,8.357,7.98,8.129,2.0845,4.4205,0.9581,0.6244,0.6318,0.5208
1078,35.969,2.729,2.687,2.729,bbox,9.385,8.357,7.98,8.129,2.0831,4.4159,,,,
1079,36.003,2.73,2.703,2.73,bbox,9.385,8.357,7.98,8.129,2.0735,4.3973,,,,
1080,36.036,1.953,2.703,2.747,pose,9.385,8.357,7.98,8.129,2.0532,4.3837,0.9456,0.7556,0.6466,0.4976
1081,36.069,2.78,2.729,2.78,bbox,9.385,8.357,7.98,8.129,2.0135,4.3794,,,,
1082,36.103,2.824,2.73,2.824,bbox,9.385,8.357,7.98,8.129,1.9683,4.3729,,,,
1083,36.136,1.959,2.73,2.854,pose,9.385,8.395,7.98,8.129,1.9335,4.3705,1.1494,0.7675,0.7143,0.4144
1084,36.169,2.892,2.78,2.892,bbox,9.385,8.441,7.98,8.129,1.8872,4.3713,,,,
1085,36.203,2.913,2.824,2.913,bbox,9.385,8.475,7.98,8.129,1.8437,4.3682,,,,
1086,36.236,2.146,2.824,2.916,pose,9.385,8.522,7.98,8.129,1.8139,4.3681,1.0627,0.7599,0.701,0.4545
1087,36.27,2.932,2.892,2.932,bbox,9.385,8.565,8.012,8.129,1.7805,4.3615,,,,
1088,36.303,2.913,2.913,2.913,bbox,9.385,8.565,8.012,8.129,1.764,4.3557,,,,
1089,36.336,2.053,2.913,2.898,pose,9.385,8.628,8.012,8.129,1.7546,4.3519,1.1302,0.7362,0.6638,0.5374
1090,36.37,2.887,2.887,2.887,bbox,9.385,8.628,8.012,8.129,1.753,4.351,,,,
1091,36.403,2.844,2.887,2.844,bbox,9.385,8.628,8.012,8.129,1.7558,4.3266,,,,
1092,36.436,2.009,2.844,2.811,pose,9.385,8.628,8.012,8.129,1.7516,4.2959,1.1552,0.6241,0.66,0.5824
1093,36.47,2.786,2.786,2.786,bbox,9.385,8.628,8.054,8.129,1.744,4.2541,,,,
1094,36.503,2.74,2.786,2.74,bbox,9.385,8.628,8.085,8.129,1.7457,4.2214,,,,
1095,36.537,1.917,2.74,2.692,pose,9.385,8.628,8.126,8.129,1.7509,4.1943,1.1767,0.5803,0.6338,0.583
1096,36.57,2.659,2.659,2.659,bbox,9.385,8.628,8.159,8.129,1.7763,4.19,,,,
1097,36.603,2.621,2.659,2.621,bbox,9.385,8.628,8.159,8.129,1.825,4.1891,,,,
1098,36.637,1.798,2.621,2.568,pose,9.385,8.628,8.159,8.129,1.8904,4.1932,1.1303,0.5483,0.5316,0.5548
1099,36.67,2.499,2.499,2.499,bbox,9.43,8.628,8.159,8.129,1.9963,4.2053,,,,
1100,36.703,2.386,2.499,2.386,bbox,9.495,8.628,8.159,8.129,2.1403,4.2127,,,,
1101,36.737,1.559,2.386,2.263,pose,9.601,8.628,8.159,8.129,2.2597,4.2283,1.0726,0.5613,0.596,0.5675
1102,36.77,2.216,2.216,2.216,bbox,9.745,8.628,8.159,8.129,2.3046,4.2413,,,,
1103,36.803,2.204,2.216,2.204,bbox,9.865,8.628,8.159,8.129,2.3273,4.2517,,,,
1104,36.837,1.67,2.204,2.202,pose,9.909,8.628,8.159,8.129,2.3676,4.2745,0.8865,0.646,0.6841,0.6098
1105,36.87,2.237,2.204,2.237,bbox,9.909,8.628,8.159,8.159,2.4193,4.3395,,,,
1106,36.904,2.292,2.216,2.292,bbox,9.972,8.628,8.159,8.159,2.4655,4.416,,,,
1107,36.937,1.571,2.204,2.333,pose,10.024,8.628,8.159,8.247,2.5124,4.4725,1.2307,0.5626,0.429,0.5897
1108,36.97,2.37,2.237,2.37,bbox,10.07,8.628,8.159,8.323,2.5952,4.5404,,,,
1109,37.004,2.384,2.292,2.384,bbox,10.117,8.628,8.159,8.38,2.6777,4.5984,,,,
1110,37.037,1.316,2.292,2.436,pose,10.2,8.628,8.159,8.448,2.747,4.6252,1.4031,0.6111,0.4036,0.5377
1111,37.07,2.288,2.288,2.288,bbox,10.283,8.628,8.159,8.506,2.8267,4.6489,,,,
1112,37.104,2.206,2.288,2.206,bbox,10.352,8.628,8.159,8.506,2.8969,4.6636,,,,
1113,37.137,1.196,2.206,2.13,pose,10.431,8.628,8.159,8.556,2.9545,4.663,1.2817,0.6523,0.3923,0.5578
1114,37.17,2.037,2.037,2.037,bbox,10.502,8.628,8.159,8.556,2.9885,4.6554,,,,
1115,37.204,2.026,2.037,2.026,bbox,10.559,8.628,8.159,8.556,3.0538,4.6912,,,,
1116,37.237,1.272,2.026,2.058,pose,10.593,8.628,8.159,8.556,3.0899,4.7524,0.9257,0.6278,0.5131,0.5638
1117,37.271,2.04,2.026,2.04,bbox,10.659,8.628,8.159,8.599,3.1739,4.8204,,,,
1118,37.304,2.316,2.037,2.316,bbox,10.659,8.628,8.159,8.66,3.0454,4.9095,,,,
1119,37.337,1.677,2.026,2.459,pose,10.659,8.628,8.159,8.728,3.0358,5.0071,0.6779,0.326,0.5062,0.6044
1120,37.371,2.605,2.04,2.605,bbox,10.659,8.628,8.159,8.817,3.0218,5.0997,,,,
1121,37.404,2.725,2.316,2.725,bbox,10.659,8.628,8.159,8.914,3.0174,5.1709,,,,
1122,37.437,2.115,2.316,2.694,pose,10.659,8.66,8.159,9.007,3.0189,5.2325,0.5655,0.0616,0.5464,0.5537
1123,37.471,2.789,2.605,2.789,bbox,10.659,8.66,8.159,9.078,3.0155,5.3124,,,,
1124,37.504,2.847,2.725,2.847,bbox,10.659,8.66,8.159,9.14,3.0218,5.3614,,,,
1125,37.538,2.438,2.725,2.93,pose,10.659,8.66,8.159,9.22,3.0241,5.4272,0.5723,0.022,0.6364,0.5879
1126,37.571,2.972,2.789,2.972,bbox,10.659,8.66,8.159,9.269,3.0298,5.4807,,,,
1127,37.604,2.98,2.847,2.98,bbox,10.659,8.66,8.159,9.335,3.0368,5.5242,,,,
1128,37.638,2.714,2.847,3.029,pose,10.659,8.66,8.159,9.388,3.0426,5.5938,0.6167,0.1335,0.6595,0.3756
1129,37.671,3.067,2.972,3.067,bbox,10.659,8.66,8.159,9.432,3.057,5.6475,,,,
1130,37.704,3.055,2.98,3.055,bbox,10.659,8.66,8.159,9.501,3.0348,5.7195,,,,
1131,37.738,2.489,2.98,3.167,pose,10.659,8.66,8.159,9.555,3.0101,5.7983,0.5813,0.5229,0.7061,0.5336
1132,37.771,3.219,3.055,3.219,bbox,10.659,8.66,8.159,9.627,2.9815,5.8475,,,,
1133,37.804,3.252,3.067,3.252,bbox,10.659,8.66,8.159,9.706,2.9551,5.8604,,,,
1134,37.838,2.707,3.055,3.272,pose,10.659,8.701,8.159,9.755,2.9128,5.8765,0.4949,0.4292,0.7336,0.5818
1135,37.871,3.337,3.219,3.337,bbox,10.659,8.701,8.159,9.755,2.8504,5.915,,,,
1136,37.905,3.442,3.252,3.442,bbox,10.659,8.769,8.159,9.755,2.7922,6.0095,,,,
1137,37.938,3.005,3.252,3.528,pose,10.659,8.832,8.159,9.822,2.7309,6.0571,0.2839,0.3866,0.7883,0.6066
1138,37.971,3.615,3.337,3.615,bbox,10.659,8.89,8.159,9.917,2.6607,6.116,,,,
1139,38.005,3.699,3.442,3.699,bbox,10.659,8.951,8.159,9.964,2.6123,6.1462,,,,
1140,38.038,3.59,3.59,3.755,pose,10.659,9.021,8.159,10.023,2.5853,6.1682,0.1344,0.0133,0.7828,-0.096
1141,38.071,3.785,3.615,3.785,bbox,10.659,9.07,8.159,10.054,2.5564,6.1911,,,,
1142,38.105,3.802,3.699,3.802,bbox,10.659,9.07,8.159,10.054,2.53,6.2135,,,,
1143,38.138,4.073,3.785,3.893,pose,10.659,9.126,8.159,10.098,2.5011,6.2438,0.1748,0.0036,0.793,0.1096
1144,38.171,4.015,3.802,4.015,bbox,10.659,9.126,8.159,10.098,2.4672,6.2838,,,,
1145,38.205,4.115,4.015,4.115,bbox,10.659,9.181,8.159,10.151,2.4229,6.2923,,,,
1146,38.238,4.183,4.073,4.263,pose,10.659,9.215,8.159,10.191,2.3523,6.3148,0.379,0.0216,0.7478,0.3058
1147,38.272,4.362,4.115,4.362,bbox,10.659,9.259,8.159,10.191,2.2752,6.3526,,,,
1148,38.305,4.565,4.183,4.565,bbox,10.659,9.33,8.159,10.222,2.2245,6.3553,,,,
1149,38.338,4.744,4.362,4.744,bbox,10.659,9.407,8.159,10.259,2.1608,6.3519,0.5297,,0.7659,
1150,38.372,,,,,10.659,9.407,8.159,10.259,,,,,,
1151,38.405,,,,,10.659,9.407,8.159,10.259,,,,,,
1152,38.438,,,,,10.659,9.407,8.159,10.259,,,,,,
1153,38.472,,,,,10.659,9.407,8.159,10.259,,,,,,
1154,38.505,,,,,10.659,9.407,8.159,10.259,,,,,,
1155,38.538,,,,,10.659,9.407,8.159,10.259,,,,,,
1156,38.572,,,,,10.659,9.407,8.159,10.259,,,,,,
1157,38.605,,,,,10.659,9.407,8.159,10.259,,,,,,
1158,38.639,,,,,10.659,9.407,8.159,10.259,,,,,,
1159,38.672,,,,,10.659,9.407,8.159,10.259,,,,,,
1160,38.705,,,,,10.659,9.407,8.159,10.259,,,,,,
1161,38.739,,,,,10.659,9.407,8.159,10.259,,,,,,
1162,38.772,,,,,10.659,9.407,8.159,10.259,,,,,,
1163,38.805,,,,,10.659,9.407,8.159,10.259,,,,,,
1164,38.839,,,,,10.659,9.407,8.159,10.259,,,,,,
1165,38.872,,,,,10.659,9.407,8.159,10.259,,,,,,
1166,38.906,,,,,10.659,9.407,8.159,10.259,,,,,,
1167,38.939,,,,,10.659,9.407,8.159,10.259,,,,,,
1168,38.972,,,,,10.659,9.407,8.159,10.259,,,,,,
1169,39.006,,,,,10.659,9.407,8.159,10.259,,,,,,
1170,39.039,,,,,10.659,9.407,8.159,10.259,,,,,,
1171,39.072,,,,,10.659,9.407,8.159,10.259,,,,,,
1172,39.106,,,,,10.659,9.407,8.159,10.259,,,,,,
1173,39.139,,,,,10.659,9.407,8.159,10.259,,,,,,
1174,39.172,,,,,10.659,9.407,8.159,10.259,,,,,,
1175,39.206,,,,,10.659,9.407,8.159,10.259,,,,,,
1176,39.239,,,,,10.659,9.407,8.159,10.259,,,,,,
1177,39.273,,,,,10.659,9.407,8.159,10.259,,,,,,
1178,39.306,,,,,10.659,9.407,8.159,10.259,,,,,,
1179,39.339,,,,,10.659,9.407,8.159,10.259,,,,,,
1180,39.373,,,,,10.659,9.407,8.159,10.259,,,,,,
1181,39.406,,,,,10.659,9.407,8.159,10.259,,,,,,
1182,39.439,,,,,10.659,9.407,8.159,10.259,,,,,,
1183,39.473,,,,,10.659,9.407,8.159,10.259,,,,,,
1184,39.506,,,,,10.659,9.407,8.159,10.259,,,,,,
1185,39.54,,,,,10.659,9.407,8.159,10.259,,,,,,
1186,39.573,,,,,10.659,9.407,8.159,10.259,,,,,,
1187,39.606,,,,,10.659,9.407,8.159,10.259,,,,,,
1188,39.64,,,,,10.659,9.407,8.159,10.259,,,,,,
1189,39.673,,,,,10.659,9.407,8.159,10.259,,,,,,
1190,39.706,,,,,10.659,9.407,8.159,10.259,,,,,,
1191,39.74,,,,,10.659,9.407,8.159,10.259,,,,,,
1192,39.773,,,,,10.659,9.407,8.159,10.259,,,,,,
1193,39.806,,,,,10.659,9.407,8.159,10.259,,,,,,
1194,39.84,,,,,10.659,9.407,8.159,10.259,,,,,,
1195,39.873,,,,,10.659,9.407,8.159,10.259,,,,,,
1196,39.907,,,,,10.659,9.407,8.159,10.259,,,,,,
1197,39.94,,,,,10.659,9.407,8.159,10.259,,,,,,
1198,39.973,,,,,10.659,9.407,8.159,10.259,,,,,,
1199,40.007,,,,,10.659,9.407,8.159,10.259,,,,,,
1200,40.04,,,,,10.659,9.407,8.159,10.259,,,,,,
1201,40.073,,,,,10.659,9.407,8.159,10.259,,,,,,
1202,40.107,,,,,10.659,9.407,8.159,10.259,,,,,,
1203,40.14,,,,,10.659,9.407,8.159,10.259,,,,,,
1204,40.173,,,,,10.659,9.407,8.159,10.259,,,,,,
1205,40.207,,,,,10.659,9.407,8.159,10.259,,,,,,
1206,40.24,,,,,10.659,9.407,8.159,10.259,,,,,,
1207,40.274,,,,,10.659,9.407,8.159,10.259,,,,,,
1208,40.307,,,,,10.659,9.407,8.159,10.259,,,,,,
1209,40.34,,,,,10.659,9.407,8.159,10.259,,,,,,
1210,40.374,,,,,10.659,9.407,8.159,10.259,,,,,,
1211,40.407,,,,,10.659,9.407,8.159,10.259,,,,,,
1212,40.44,,,,,10.659,9.407,8.159,10.259,,,,,,
1213,40.474,,,,,10.659,9.407,8.159,10.259,,,,,,
1214,40.507,,,,,10.659,9.407,8.159,10.259,,,,,,
1215,40.541,,,,,10.659,9.407,8.159,10.259,,,,,,
1216,40.574,,,,,10.659,9.407,8.159,10.259,,,,,,
1217,40.607,,,,,10.659,9.407,8.159,10.259,,,,,,
1218,40.641,,,,,10.659,9.407,8.159,10.259,,,,,,
1219,40.674,,,,,10.659,9.407,8.159,10.259,,,,,,
1220,40.707,,,,,10.659,9.407,8.159,10.259,,,,,,
1221,40.741,,,,,10.659,9.407,8.159,10.259,,,,,,
1222,40.774,,,,,10.659,9.407,8.159,10.259,,,,,,
