frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
84,1.68,2.138,1.993,bbox,0.205,0.72,0.795,0.34,2.3214,3.2985,0.975,,0.6363,
85,1.7,3.29,2.127,bbox,0.205,0.806,0.795,0.34,2.3178,5.446,,,,
86,1.72,3.331,2.138,bbox,0.205,0.806,0.795,0.34,2.3132,5.4629,,,,
87,1.74,2.18,2.18,bbox,0.205,0.806,0.795,0.372,2.3141,3.3186,0.985,,0.6184,
88,1.76,2.188,2.188,bbox,0.205,0.806,0.795,0.372,2.3145,3.3176,,,,
89,1.78,2.181,2.188,bbox,0.205,0.806,0.795,0.372,2.3171,3.3197,,,,
90,1.8,2.173,2.181,bbox,0.205,0.806,0.795,0.372,2.3242,3.322,0.9947,,0.6204,
91,1.82,2.147,2.18,bbox,0.205,0.806,0.795,0.372,2.3305,3.3208,,,,
92,1.84,3.3,2.181,bbox,0.205,0.806,0.795,0.372,2.3287,5.4611,,,,
93,1.86,2.414,2.181,pose,0.205,0.806,0.795,0.372,2.3398,5.4587,0.9575,1.0221,0.6517,0.564
94,1.88,3.304,2.414,bbox,0.205,0.806,0.795,0.526,2.3503,5.4574,,,,
95,1.9,3.259,3.259,bbox,0.205,0.806,0.795,0.526,2.3612,5.4449,,,,
96,1.92,1.63,3.259,pose,0.205,0.806,0.795,0.526,2.3846,3.3519,0.8862,0.4869,0.6993,0.3839
97,1.94,,,,0.205,0.806,0.795,0.526,,,,,,
98,1.96,2.047,2.414,bbox,0.241,0.806,0.795,0.526,2.4304,3.3835,,,,
99,1.98,1.613,2.047,pose,0.241,0.806,0.958,0.526,2.4533,3.3731,0.7837,0.493,0.7288,0.3754
100,2.0,1.974,1.974,bbox,0.31,0.806,0.958,0.526,2.4752,3.3674,,,,
101,2.02,1.95,1.95,bbox,0.31,0.806,0.958,0.526,2.4959,3.3613,,,,
102,2.04,2.399,1.974,pose,0.355,0.806,0.958,0.526,2.5189,5.275,0.6855,0.8293,0.7438,0.614
103,2.06,2.838,1.974,bbox,0.355,0.806,0.958,0.526,2.5318,5.268,,,,
104,2.08,2.841,2.399,bbox,0.399,0.806,0.958,0.665,2.5445,5.2785,,,,
105,2.1,2.392,2.399,pose,0.399,0.806,0.958,0.665,2.545,5.288,0.7206,0.8096,0.7047,0.6023
106,2.12,1.834,2.399,bbox,0.399,0.806,0.958,0.665,2.5468,3.2909,,,,
107,2.14,1.841,2.392,bbox,0.399,0.806,0.958,0.665,2.552,3.2778,,,,
108,2.16,1.841,1.841,bbox,0.399,0.806,1.108,0.665,2.5638,3.2599,0.8191,,0.6772,
109,2.18,1.826,1.841,bbox,0.432,0.806,1.108,0.665,2.5814,3.2388,,,,
110,2.2,1.866,1.841,bbox,0.432,0.806,1.139,0.665,2.591,3.2198,,,,
111,2.22,1.934,1.841,pose,0.432,0.806,1.139,0.665,2.6126,5.2992,0.9608,1.0307,0.6876,0.5609
112,2.24,2.776,1.866,bbox,0.471,0.806,1.139,0.665,2.6426,5.2124,,,,
113,2.26,2.686,1.934,bbox,0.471,0.806,1.139,0.815,2.6656,5.1235,,,,
114,2.28,1.756,1.934,pose,0.523,0.806,1.139,0.815,2.6909,5.048,1.0565,0.4717,0.6557,0.1505
115,2.3,2.619,2.619,bbox,0.523,0.806,1.139,0.815,2.7193,5.0215,,,,
116,2.32,2.286,2.619,bbox,0.571,0.806,1.214,0.815,2.7556,5.0101,,,,
117,2.34,1.561,2.286,pose,0.571,0.806,1.214,0.815,2.7766,4.9887,1.0027,0.4396,0.5876,-0.1243
118,2.36,2.212,2.212,bbox,0.636,0.806,1.252,0.815,2.7928,4.9681,,,,
119,2.38,2.152,2.212,bbox,0.636,0.806,1.252,0.815,2.8245,4.962,,,,
120,2.4,1.934,2.152,pose,0.673,0.806,1.294,0.815,2.8143,4.9556,0.2187,1.068,0.6275,0.4563
121,2.42,2.152,2.152,bbox,0.673,0.806,1.294,0.815,2.8156,4.9528,,,,
122,2.44,2.476,2.152,bbox,0.673,0.806,1.294,0.815,2.8023,4.9611,,,,
123,2.46,1.691,2.152,pose,0.673,0.806,1.294,0.815,2.783,4.9752,0.9499,1.0283,0.6461,0.4703
124,2.48,2.596,2.152,bbox,0.673,0.806,1.294,0.815,2.7635,5.0125,,,,
125,2.5,2.606,2.476,bbox,0.673,0.806,1.294,0.815,2.7441,5.0282,,,,
126,2.52,1.717,2.476,pose,0.673,0.806,1.294,0.86,2.7316,5.0595,0.9693,1.0037,0.6828,0.516
127,2.54,2.646,2.596,bbox,0.673,0.855,1.294,0.86,2.7142,5.084,,,,
128,2.56,2.513,2.596,bbox,0.673,0.855,1.294,0.86,2.7044,4.9898,,,,
129,2.58,2.654,2.606,bbox,0.673,0.855,1.294,0.907,2.6987,5.129,0.8971,,0.6861,
130,2.6,2.699,2.646,bbox,0.673,0.894,1.294,0.907,2.687,5.1816,,,,
131,2.62,2.735,2.654,bbox,0.673,0.894,1.294,0.976,2.7084,5.225,,,,
132,2.64,1.831,2.654,pose,0.673,0.894,1.294,1.029,2.7443,5.2732,0.9276,0.0426,0.6857,0.1983
133,2.66,2.493,2.654,bbox,0.673,0.894,1.294,1.072,2.7472,5.3151,,,,
134,2.68,2.695,2.695,bbox,0.673,0.894,1.294,1.12,2.7302,5.4147,,,,
135,2.7,2.096,2.493,pose,0.673,0.894,1.294,1.162,2.7142,5.4653,0.9409,0.9133,0.6486,0.5296
136,2.72,2.975,2.493,bbox,0.673,0.894,1.294,1.262,2.6683,5.4824,,,,
137,2.74,3.037,2.695,bbox,0.673,0.894,1.294,1.312,2.6576,5.4974,,,,
138,2.76,2.469,2.695,pose,0.673,0.93,1.294,1.312,2.6546,5.5058,0.9416,0.0916,0.6299,-0.0986
139,2.78,3.061,2.975,bbox,0.673,0.93,1.294,1.345,2.6585,5.5136,,,,
140,2.8,3.039,3.037,bbox,0.673,0.93,1.294,1.345,2.6665,5.5253,,,,
141,2.82,2.236,3.037,pose,0.673,0.93,1.294,1.345,2.6674,5.5273,0.9604,0.9569,0.6423,0.5575
142,2.84,3.134,3.039,bbox,0.673,0.93,1.294,1.345,2.6744,5.5418,,,,
143,2.86,3.162,3.061,bbox,0.673,0.93,1.294,1.345,2.6845,5.5769,,,,
144,2.88,2.404,3.039,pose,0.673,0.93,1.294,1.389,2.695,5.6088,0.9101,0.8036,0.6595,0.6156
145,2.9,3.108,3.108,bbox,0.673,0.93,1.294,1.424,2.7108,5.644,,,,
146,2.92,3.085,3.108,bbox,0.673,0.93,1.294,1.456,2.7256,5.6702,,,,
147,2.94,2.523,3.085,pose,0.715,0.93,1.294,1.491,2.7531,5.6957,0.8309,0.607,0.6815,0.6602
148,2.96,3.006,3.006,bbox,0.715,0.93,1.294,1.491,2.7761,5.7101,,,,
149,2.98,2.974,3.006,bbox,0.758,0.93,1.294,1.543,2.8163,5.7495,,,,
150,3.0,2.592,2.974,pose,0.758,0.93,1.294,1.543,2.844,5.7839,0.7015,0.5146,0.7409,0.6794
151,3.02,2.932,2.932,bbox,0.821,0.93,1.294,1.597,2.8775,5.8129,,,,
152,3.04,2.932,2.932,bbox,0.821,0.93,1.294,1.631,2.9029,5.8319,,,,
153,3.06,2.603,2.932,pose,0.882,0.93,1.294,1.631,2.9203,5.9061,0.6025,0.5582,0.7108,0.6935
154,3.08,2.997,2.932,bbox,0.882,0.93,1.294,1.679,2.9362,5.9411,,,,
155,3.1,3.016,2.932,bbox,0.925,0.93,1.294,1.753,2.9512,5.9571,,,,
156,3.12,2.571,2.932,pose,0.925,0.93,1.294,1.788,2.961,5.9875,0.6889,0.5956,0.7132,0.6817
157,3.14,3.055,2.997,bbox,0.956,0.93,1.294,1.788,2.9706,6.0076,,,,
158,3.16,3.076,3.016,bbox,0.956,0.93,1.294,1.835,2.9897,6.0114,,,,
159,3.18,2.439,3.016,pose,0.956,0.93,1.294,1.835,3.0155,6.0365,0.91,0.6936,0.7288,0.6672
160,3.2,3.109,3.055,bbox,0.994,0.93,1.294,1.835,3.0436,6.0424,,,,
161,3.22,3.15,3.076,bbox,0.994,0.93,1.294,1.884,3.0641,6.0469,,,,
162,3.24,2.357,3.076,pose,1.048,0.93,1.294,1.884,3.0854,6.0579,1.0525,0.7866,0.657,0.6032
163,3.26,2.749,2.749,bbox,1.048,0.93,1.294,1.884,3.1018,6.0595,,,,
164,3.28,2.9,2.9,bbox,1.09,0.93,1.294,1.884,3.0982,6.0359,,,,
165,3.3,2.126,2.749,pose,1.09,0.93,1.294,1.884,3.1029,6.0414,1.1022,0.789,0.6726,0.5936
166,3.32,3.083,2.749,bbox,1.09,0.93,1.294,1.884,3.1045,6.0497,,,,
167,3.34,3.149,2.9,bbox,1.09,0.93,1.294,1.884,3.1079,6.0695,,,,
168,3.36,2.275,2.9,pose,1.09,0.93,1.294,1.884,3.1162,6.0715,1.0696,0.7915,0.6074,0.6212
169,3.38,3.156,3.083,bbox,1.09,0.93,1.294,1.917,3.1254,6.0798,,,,
170,3.4,3.103,3.103,bbox,1.121,0.93,1.294,1.917,3.1357,6.0492,,,,
171,3.42,2.274,3.103,pose,1.121,0.93,1.294,1.917,3.1475,6.0596,1.0041,0.8026,0.5998,0.6748
172,3.44,3.061,3.061,bbox,1.121,0.93,1.294,1.917,3.1506,6.0709,,,,
173,3.46,3.054,3.061,bbox,1.152,0.93,1.294,1.917,3.1543,6.0789,,,,
174,3.48,2.271,3.054,pose,1.152,0.93,1.294,1.917,3.1626,6.1004,0.97,0.7895,0.6545,0.6829
175,3.5,3.014,3.014,bbox,1.152,0.93,1.294,1.917,3.1662,6.103,,,,
176,3.52,3.038,3.038,bbox,1.152,0.93,1.294,1.948,3.1665,6.1337,,,,
177,3.54,2.34,3.014,pose,1.152,0.93,1.294,1.948,3.1674,6.1421,0.9477,0.7476,0.6995,0.6885
178,3.56,3.048,3.014,bbox,1.152,0.93,1.294,1.981,3.1635,6.1432,,,,
179,3.58,3.072,3.038,bbox,1.152,0.93,1.294,1.981,3.1642,6.1561,,,,
180,3.6,2.408,3.038,pose,1.152,0.93,1.294,1.981,3.1557,6.1787,0.964,0.7438,0.7004,0.6443
181,3.62,3.197,3.048,bbox,1.152,0.93,1.294,1.981,3.1471,6.2151,,,,
182,3.64,3.25,3.072,bbox,1.152,0.93,1.294,2.026,3.1342,6.2113,,,,
183,3.66,2.503,3.072,pose,1.152,0.93,1.294,2.026,3.1231,6.1218,0.9967,0.7614,0.675,0.6028
184,3.68,3.243,3.197,bbox,1.152,0.93,1.294,2.026,3.115,6.1402,,,,
185,3.7,3.214,3.214,bbox,1.152,0.93,1.333,2.026,3.1069,6.1264,,,,
186,3.72,2.469,3.214,pose,1.152,0.963,1.333,2.026,3.1063,6.1826,1.0323,0.7698,0.6373,0.5888
187,3.74,3.308,3.214,bbox,1.152,0.963,1.333,2.026,3.104,6.2095,,,,
188,3.76,3.159,3.214,bbox,1.152,0.963,1.333,2.026,3.1033,6.0898,,,,
189,3.78,2.395,3.159,pose,1.152,0.963,1.333,2.026,3.1003,6.0744,1.0399,0.8089,0.6209,0.5885
190,3.8,3.132,3.132,bbox,1.152,0.963,1.383,2.026,3.0999,6.0418,,,,
191,3.82,3.083,3.132,bbox,1.152,0.963,1.383,2.026,3.1012,6.035,,,,
192,3.84,2.234,3.083,pose,1.152,0.963,1.431,2.026,3.1043,6.0235,1.0395,0.9282,0.6316,0.6039
193,3.86,3.09,3.083,bbox,1.152,0.963,1.431,2.026,3.1196,6.013,,,,
194,3.88,3.007,3.083,bbox,1.152,0.963,1.431,2.026,3.139,5.971,,,,
195,3.9,2.136,3.007,pose,1.152,0.963,1.431,2.026,3.1431,5.9285,0.9676,0.988,0.6332,0.6035
196,3.92,2.972,2.972,bbox,1.152,0.963,1.502,2.026,3.16,5.9376,,,,
197,3.94,2.873,2.972,bbox,1.152,0.963,1.535,2.026,3.1783,5.8768,,,,
198,3.96,2.102,2.873,pose,1.197,0.963,1.535,2.026,3.1944,5.8331,0.8838,0.9681,0.6539,0.5882
199,3.98,2.898,2.873,bbox,1.197,0.963,1.535,2.026,3.2148,5.9118,,,,
200,4.0,2.866,2.873,bbox,1.232,0.963,1.586,2.026,3.2347,5.8863,,,,
201,4.02,2.072,2.866,pose,1.232,0.963,1.586,2.026,3.2514,5.9307,0.842,0.9371,0.6531,0.5337
202,4.04,2.909,2.866,bbox,1.272,0.963,1.586,2.026,3.2695,5.9244,,,,
203,4.06,2.837,2.866,bbox,1.272,0.963,1.586,2.026,3.2751,5.8597,,,,
204,4.08,2.106,2.837,pose,1.307,0.963,1.586,2.026,3.2884,5.8199,0.8169,0.9079,0.6609,0.5136
205,4.1,2.897,2.837,bbox,1.307,0.963,1.586,2.026,3.2964,5.9075,,,,
206,4.12,2.842,2.842,bbox,1.307,0.963,1.586,2.026,3.2943,5.875,,,,
207,4.14,2.088,2.837,pose,1.307,0.963,1.586,2.026,3.294,5.9253,0.7912,0.9208,0.6352,0.538
208,4.16,2.831,2.831,bbox,1.307,0.963,1.586,2.026,3.2946,5.9064,,,,
209,4.18,2.831,2.831,bbox,1.307,0.963,1.586,2.026,3.2835,5.9213,,,,
210,4.2,2.062,2.831,pose,1.307,0.963,1.586,2.026,3.2664,5.9121,0.8029,0.9606,0.6846,0.6016
211,4.22,2.835,2.831,bbox,1.307,0.963,1.586,2.061,3.2556,5.9236,,,,
212,4.24,2.871,2.831,bbox,1.307,0.963,1.586,2.061,3.2313,5.955,,,,
213,4.26,2.136,2.831,pose,1.307,0.963,1.586,2.061,3.2045,6.0046,0.8645,0.9489,0.7105,0.6154
214,4.28,3.03,2.835,bbox,1.307,1.001,1.586,2.095,3.1756,6.0517,,,,
215,4.3,3.07,2.871,bbox,1.307,1.001,1.586,2.144,3.1572,6.1027,,,,
216,4.32,2.377,2.871,pose,1.307,1.057,1.586,2.191,3.12,6.0953,0.9263,0.8574,0.7022,0.5981
217,4.34,3.188,3.03,bbox,1.307,1.057,1.586,2.235,3.0769,6.1251,,,,
218,4.36,3.315,3.07,bbox,1.307,1.112,1.586,2.235,3.0242,6.1718,,,,
219,4.38,2.803,3.07,pose,1.307,1.156,1.586,2.235,2.9882,6.1995,0.89,0.0927,0.6639,0.0896
220,4.4,3.489,3.188,bbox,1.307,1.208,1.586,2.311,2.9483,6.2256,,,,
221,4.42,3.6,3.315,bbox,1.307,1.244,1.586,2.311,2.9187,6.2384,,,,
222,4.44,2.851,3.315,pose,1.307,1.284,1.586,2.365,2.8864,6.2436,0.9341,0.8789,0.6259,0.5384
223,4.46,3.756,3.489,bbox,1.307,1.284,1.586,2.365,2.8529,6.2462,,,,
224,4.48,3.793,3.6,bbox,1.307,1.346,1.586,2.365,2.8199,6.2469,,,,
225,4.5,2.896,3.6,pose,1.307,1.379,1.586,2.365,2.7798,6.2427,1.0284,0.8769,0.5578,0.563
226,4.52,3.827,3.756,bbox,1.307,1.413,1.586,2.365,2.7676,6.2404,,,,
227,4.54,3.822,3.793,bbox,1.307,1.453,1.586,2.365,2.7631,6.2354,,,,
228,4.56,2.839,3.793,pose,1.307,1.453,1.586,2.365,2.7555,6.2351,1.0593,0.8748,0.5722,0.5824
229,4.58,3.716,3.716,bbox,1.307,1.453,1.586,2.365,2.7523,6.1905,,,,
230,4.6,3.702,3.716,bbox,1.307,1.453,1.586,2.365,2.7438,6.1839,,,,
231,4.62,2.791,3.702,pose,1.307,1.453,1.621,2.365,2.7376,6.182,1.0441,0.8714,0.6275,0.6106
232,4.64,3.636,3.636,bbox,1.307,1.489,1.621,2.365,2.73,6.1611,,,,
233,4.66,3.587,3.636,bbox,1.307,1.489,1.621,2.365,2.7277,6.1431,,,,
234,4.68,2.709,3.587,pose,1.307,1.489,1.621,2.365,2.7107,6.0986,0.9924,0.8662,0.6815,0.6267
235,4.7,3.532,3.532,bbox,1.307,1.489,1.669,2.365,2.6948,6.0643,,,,
236,4.72,3.515,3.532,bbox,1.307,1.522,1.713,2.365,2.6585,6.0363,,,,
237,4.74,2.761,3.515,pose,1.307,1.522,1.748,2.365,2.6227,6.0008,0.8107,0.852,0.7497,0.6267
238,4.76,3.517,3.515,bbox,1.307,1.574,1.748,2.365,2.5904,5.987,,,,
239,4.78,3.528,3.517,bbox,1.307,1.61,1.811,2.365,2.5747,5.9779,,,,
240,4.8,2.977,3.515,pose,1.307,1.642,1.811,2.365,2.5707,5.9626,0.5927,0.848,0.7361,0.6022
241,4.82,3.502,3.502,bbox,1.307,1.642,1.811,2.365,2.6123,5.9652,,,,
242,4.84,3.254,3.502,bbox,1.307,1.642,1.847,2.365,3.5277,5.962,,,,
243,4.86,3.27,3.27,pose,1.307,1.642,1.847,2.365,2.5644,5.9418,0.3839,0.862,0.715,0.5687
244,4.88,3.584,3.27,bbox,1.307,1.642,1.847,2.365,2.5518,5.9284,,,,
245,4.9,3.594,3.502,bbox,1.307,1.642,1.847,2.365,2.5415,5.9202,,,,
246,4.92,3.365,3.365,pose,1.307,1.681,1.884,2.365,2.5422,5.9164,0.3344,0.8395,0.7032,0.5841
247,4.94,3.534,3.534,bbox,1.307,1.681,1.884,2.365,2.5425,5.8915,,,,
248,4.96,3.485,3.534,bbox,1.307,1.681,1.884,2.365,2.5478,5.8805,,,,
249,4.98,3.246,3.485,pose,1.307,1.681,1.921,2.365,2.5466,5.8471,0.3842,0.766,0.669,0.6211
250,5.0,3.418,3.418,bbox,1.307,1.681,1.921,2.365,2.5454,5.8298,,,,
251,5.02,3.38,3.418,bbox,1.307,1.681,1.965,2.365,2.5501,5.7889,,,,
252,5.04,3.125,3.38,pose,1.307,1.681,1.965,2.365,2.5486,5.754,0.4717,0.6331,0.6259,0.6314
253,5.06,3.359,3.359,bbox,1.307,1.681,2.002,2.365,2.5555,5.8097,,,,
254,5.08,3.274,3.359,bbox,1.307,1.681,2.002,2.365,2.5581,5.7432,,,,
255,5.1,2.86,3.274,pose,1.307,1.681,2.058,2.365,2.5604,5.6415,0.6341,0.5468,0.6352,0.6067
256,5.12,3.151,3.151,bbox,1.307,1.681,2.058,2.365,2.5542,5.5967,,,,
257,5.14,3.111,3.151,bbox,1.307,1.681,2.17,2.365,2.5826,5.5977,,,,
258,5.16,2.469,3.111,pose,1.307,1.681,2.214,2.365,2.6066,5.5578,0.8322,0.6394,0.6848,0.6374
259,5.18,3.015,3.015,bbox,1.337,1.681,2.214,2.365,2.6425,5.5405,,,,
260,5.2,2.982,3.015,bbox,1.337,1.681,2.254,2.365,2.6771,5.5353,,,,
261,5.22,2.14,2.982,pose,1.397,1.681,2.254,2.365,2.7026,5.5205,0.9882,0.7911,0.6888,0.6104
262,5.24,2.967,2.967,bbox,1.432,1.681,2.254,2.365,2.7116,5.514,,,,
263,5.26,2.921,2.967,bbox,1.432,1.681,2.291,2.365,2.7186,5.4697,,,,
264,5.28,2.148,2.921,pose,1.466,1.681,2.291,2.365,2.7282,5.4524,0.9845,0.7839,0.6284,0.561
265,5.3,2.926,2.921,bbox,1.466,1.681,2.342,2.365,2.7301,5.4483,,,,
266,5.32,2.938,2.926,bbox,1.466,1.681,2.342,2.365,2.7377,5.4507,,,,
267,5.34,2.173,2.921,pose,1.466,1.681,2.342,2.365,2.735,5.4736,0.9685,0.7734,0.5837,0.5775
